userId,target_item,predicted_rating_top5_mle,predicted_rating_top10_mle,absolute_difference
3650.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
3663.0,100157,3.25898766152064,3.8788355609765865,0.6198478994559466
3664.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
3699.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
3739.0,100157,3.306457542415762,3.263424086321895,0.043033456093866995
3746.0,100157,3.315752664561302,3.849934486774474,0.534181822213172
3762.0,100157,2.6101804249326044,4.943998465903374,2.33381804097077
3797.0,100157,3.641576718045915,3.4800435907798537,0.16153312726606117
3971.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
4005.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
4066.0,100157,3.2646442154307667,3.3290428844348834,0.06439866900411673
4129.0,100157,3.2646442154307667,3.4127887060008875,0.1481444905701208
4132.0,100157,5.0,3.1440787944897832,1.8559212055102168
4184.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
4204.0,100157,3.417969562822371,3.1885049048187457,0.22946465800362548
4215.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
4326.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
4347.0,100157,4.100907162777527,2.5340309147224165,1.5668762480551104
4358.0,100157,2.3015603765984154,3.4443587714717845,1.142798394873369
4366.0,100157,3.417969562822371,3.1885049048187457,0.22946465800362548
4410.0,100157,3.329750045376861,3.264725156284254,0.06502488909260729
4438.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
4450.0,100157,2.7608908213300274,3.8624294201653093,1.101538598835282
4459.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
4507.0,100157,3.315752664561302,2.8247483235014648,0.49100434105983704
4529.0,100157,2.6101804249326044,4.43140538426687,1.8212249593342653
4557.0,100157,5.0,1.0,4.0
4558.0,100157,4.100907162777527,2.417483473553556,1.6834236892239707
4586.0,100157,3.6760160514959845,3.251115557452627,0.4249004940433574
4639.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
4666.0,100157,3.6760160514959845,3.251115557452627,0.4249004940433574
4670.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
4831.0,100157,3.641576718045915,2.4417020102999283,1.1998747077459866
4884.0,100157,3.6760160514959845,4.872640623928145,1.1966245724321607
4937.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
4967.0,100157,3.2113159390086294,3.8337370530091186,0.6224211140004892
5007.0,100157,3.315752664561302,2.387858822954125,0.9278938416071769
5036.0,100157,3.3540283441193286,3.2396160441358313,0.11441229998349733
5176.0,100157,2.722915828582691,3.9476560522539104,1.2247402236712195
5216.0,100157,2.6101804249326044,2.4567366388100167,0.1534437861225877
5303.0,100157,3.2707813921633435,3.3632805624251114,0.0924991702617679
5309.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
5324.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
5348.0,100157,3.6760160514959845,3.251115557452627,0.4249004940433574
5393.0,100157,3.182246273314303,1.0,2.182246273314303
5406.0,100157,3.6760160514959845,4.360047542291641,0.6840314907956562
5483.0,100157,3.315752664561302,1.7995621602284553,1.5161905043328465
5548.0,100157,3.25898766152064,3.282496657774078,0.023508996253438053
5574.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
5576.0,100157,3.713991044243321,4.345965795933093,0.6319747516897722
5613.0,100157,3.2471939308779363,3.2854585746890486,0.038264643811112276
5643.0,100157,3.3668611136918365,3.2210502441953555,0.14581086949648103
5644.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
5706.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
5725.0,100157,3.2707813921633435,3.875873644061616,0.6050922518982724
5803.0,100157,3.1113188680391626,2.9468874405310634,0.16443142750809914
5825.0,100157,1.668166272378154,3.3318615715388886,1.6636952991607346
5843.0,100157,3.182246273314303,2.484063129406593,0.69818314390771
5922.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
6000.0,100157,3.2825751228060467,4.898097890419654,1.6155227676136077
6034.0,100157,2.6101804249326044,3.8451668229478138,1.2349863980152094
6049.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
6078.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
6275.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
6314.0,100157,3.580484652996322,3.3988413567522597,0.1816432962440624
6369.0,100157,5.0,1.409463475993515,3.590536524006485
6379.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
6424.0,100157,3.1637451373050633,3.334848212880086,0.1711030755750227
6449.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
6571.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
6597.0,100157,3.182246273314303,3.476447673076746,0.2942013997624433
6623.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
6624.0,100157,4.2376137353794725,3.201083050972943,1.0365306844065296
6636.0,100157,3.6571251203942157,2.907426335165286,0.7496987852289299
6650.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
6719.0,100157,3.3668611136918365,2.2796099024883505,1.087251211203486
6722.0,100157,3.6567353253016863,3.401523589153822,0.2552117361478645
6795.0,100157,3.2354002002352327,3.288420491604019,0.0530202913687865
6873.0,100157,3.6760160514959845,2.8222682973821267,0.8537477541138578
6881.0,100157,3.306162584091454,3.7933424136341527,0.4871798295426988
6921.0,100157,3.315752664561302,2.31215524186496,1.003597422696342
6957.0,100157,5.0,3.1440787944897832,1.8559212055102168
6976.0,100157,4.953106319435415,4.569228666655748,0.3838776527796668
7010.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
7037.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
7051.0,100157,3.213535766300232,2.4529495017073444,0.7605862645928876
7120.0,100157,2.263585383851079,3.9390729693974267,1.6754875855463478
7188.0,100157,3.609554318690649,2.847488555785345,0.762065762905304
7201.0,100157,1.7061412651254908,3.386831997078854,1.6806907319533633
7235.0,100157,3.306162584091454,3.270648990114195,0.03551359397725884
7321.0,100157,3.3668611136918365,2.4209167227832276,0.9459443909086089
7326.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
7339.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
7370.0,100157,4.816098701083083,1.545283260160066,3.2708154409230175
7440.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
7496.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
7534.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
7554.0,100157,3.641576718045915,4.360867858434522,0.7192911403886075
7565.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
7572.0,100157,4.100907162777527,2.3745815120672473,1.7263256507102795
7577.0,100157,2.6101804249326044,4.80474974701511,2.194569322082506
7660.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
7714.0,100157,3.2943688534487503,3.2736109070291657,0.020757946419584616
7753.0,100157,5.0,1.0,4.0
7780.0,100157,4.100907162777527,2.3745815120672473,1.7263256507102795
7784.0,100157,3.2943688534487503,3.7963043305491233,0.501935477100373
7828.0,100157,3.717827390351278,3.9922638294944566,0.2744364391431784
7833.0,100157,3.1637451373050633,4.81712456046734,1.6533794231622765
7834.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
7899.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
7929.0,100157,3.1624273171696973,3.3512316017017936,0.1888042845320963
7997.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
8053.0,100157,3.5201864610834406,2.192074226241975,1.3281122348414658
8258.0,100157,3.2646442154307667,2.932997243967239,0.3316469714635275
8319.0,100157,3.2113159390086294,3.316231535658109,0.10491559664947969
8333.0,100157,4.741851678059365,3.1797577154773977,1.562093962581967
8341.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
8405.0,100157,3.3080425573050003,1.8987947174644997,1.4092478398405006
8449.0,100157,5.0,1.4588904189296943,3.5411095810703057
8459.0,100157,3.401599145822895,5.0,1.5984008541771049
8475.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
8655.0,100157,3.5443115509335943,3.144383875391577,0.39992767554201736
8739.0,100157,3.315752664561302,4.875120650047483,1.5593679854861815
8797.0,100157,4.741851678059365,3.1797577154773977,1.562093962581967
8805.0,100157,3.306457542415762,4.265908971875501,0.9594514294597394
8852.0,100157,3.258886740712196,3.287232128507959,0.0283453877957629
8918.0,100157,5.0,1.0,4.0
8963.0,100157,3.315752664561302,4.850523587181207,1.5347709226199049
8966.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
9005.0,100157,3.1113188680391626,3.383776941078403,0.2724580730392403
9013.0,100157,3.3540283441193286,3.2396160441358313,0.11441229998349733
9032.0,100157,3.6760160514959845,2.865170258868436,0.8108457926275485
9034.0,100157,5.0,2.20008216205579,2.79991783794421
9042.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
9087.0,100157,3.182246273314303,2.648071227420873,0.5341750458934298
9140.0,100157,3.315752664561302,2.8247483235014648,0.49100434105983704
9145.0,100157,3.641576718045915,3.517832375536086,0.1237443425098288
9158.0,100157,3.2646442154307667,3.3698867445145786,0.10524252908381193
9166.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
9193.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
9197.0,100157,3.182246273314303,2.9537542495567886,0.22849202375751432
9207.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
9278.0,100157,3.306162584091454,2.8337594895668556,0.4724030945245983
9291.0,100157,2.6101804249326044,1.8684399760843466,0.7417404488482577
9305.0,100157,3.213535766300232,5.0,1.786464233699768
9312.0,100157,3.25898766152064,3.282496657774078,0.023508996253438053
9322.0,100157,3.306162584091454,3.2706695043297636,0.03549307976169036
9386.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
9410.0,100157,3.182246273314303,4.491533494466302,1.3092872211519992
9429.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
9446.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
9473.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
9497.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
9500.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
9528.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
9544.0,100157,3.6795517107932514,2.5012657436239327,1.1782859671693187
9545.0,100157,3.315752664561302,3.849934486774474,0.534181822213172
9562.0,100157,2.1328817455320106,4.548538418144611,2.4156566726126005
9681.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
9690.0,100157,3.182246273314303,3.466347331193293,0.2841010578789902
9698.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
9795.0,100157,3.182246273314303,2.9966562110430974,0.18559006227120545
9798.0,100157,3.213535766300232,3.4781356649803534,0.26459989868012146
9815.0,100157,3.2113159390086294,3.95028103538284,0.7389650963742107
9838.0,100157,3.1430982382142942,3.3296964399265505,0.18659820171225627
9930.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
9982.0,100157,3.1113188680391626,3.383776941078403,0.2724580730392403
10039.0,100157,3.315752664561302,2.8167060830246253,0.49904658153667647
10079.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
10127.0,100157,3.315752664561302,3.849934486774474,0.534181822213172
10162.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
10164.0,100157,3.3668611136918365,2.869029942792187,0.4978311708996497
10169.0,100157,5.0,3.7047387767046773,1.2952612232953227
10179.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
10193.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
10224.0,100157,2.6101804249326044,5.0,2.3898195750673956
10271.0,100157,2.263585383851079,5.0,2.736414616148921
10285.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
10292.0,100157,3.116174335601497,3.518105657721319,0.4019313221198222
10303.0,100157,3.315752664561302,1.7995621602284553,1.5161905043328465
10412.0,100157,3.306457542415762,3.263424086321895,0.043033456093866995
10514.0,100157,3.306457542415762,3.2563978925029313,0.05005964991283074
10534.0,100157,5.0,1.0,4.0
10535.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
10649.0,100157,3.315752664561302,3.9256380678636384,0.6098854033023366
10678.0,100157,2.263585383851079,4.484467670636787,2.2208822867857085
10685.0,100157,3.258886740712196,3.287232128507959,0.0283453877957629
10761.0,100157,3.315752664561302,1.428275898886828,1.8874767656744738
10802.0,100157,3.2354002002352327,3.288420491604019,0.0530202913687865
10803.0,100157,3.315752664561302,2.8167060830246253,0.49904658153667647
10809.0,100157,3.306457542415762,3.263424086321895,0.043033456093866995
10898.0,100157,3.6760160514959845,3.3449617209020843,0.3310543305939002
10989.0,100157,3.315752664561302,3.4786482254328464,0.16289556087154455
11005.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
11117.0,100157,3.4967407492300278,3.1681919175776403,0.32854883165238746
11152.0,100157,3.3540283441193286,2.8107687840653313,0.5432595600539973
11166.0,100157,3.213535766300232,2.889839002254684,0.32369676404554815
11187.0,100157,3.3668611136918365,3.817389147397864,0.45052803370602756
11237.0,100157,3.641576718045915,3.4749304140497768,0.1666463039961381
11261.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
11263.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
11333.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
11345.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
11424.0,100157,3.182246273314303,3.425503471113598,0.243257197799295
11434.0,100157,3.6760160514959845,4.733391905039881,1.0573758535438968
11450.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
11538.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
11560.0,100157,3.2646442154307667,3.4455903256037437,0.18094611017297701
11570.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
11574.0,100157,3.315752664561302,3.4130449862271344,0.09729232166583257
11623.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
11748.0,100157,4.178350123841646,3.819456442542605,0.3588936812990413
11751.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
11800.0,100157,3.213535766300232,1.8646528389816743,1.3488829273185576
11826.0,100157,3.1624273171696973,2.4097912599947886,0.7526360571749087
11831.0,100157,1.544344798369224,3.3938312414030856,1.8494864430338616
11843.0,100157,4.138882155524863,2.9467383270277563,1.1921438284971067
11865.0,100157,3.2471939308779363,2.856611314618548,0.39058261625938817
11871.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
11900.0,100157,5.0,1.2855994735559804,3.7144005264440194
12004.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
12026.0,100157,3.2584969456196666,2.958494583364964,0.3000023622547028
12066.0,100157,2.077262611650914,3.358152320415471,1.280889708764557
12092.0,100157,2.6101804249326044,4.943998465903374,2.33381804097077
12128.0,100157,3.2825751228060467,2.8477255638736363,0.4348495589324104
12131.0,100157,4.129587033379324,3.03227386966199,1.0973131637173341
12140.0,100157,2.077262611650914,4.411581407932225,2.334318796281311
12152.0,100157,3.1113188680391626,3.383776941078403,0.2724580730392403
12158.0,100157,3.1637451373050633,2.8979587123327466,0.26578642497231675
12161.0,100157,1.544344798369224,1.5685115567179486,0.024166758348724615
12218.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
12227.0,100157,5.0,1.0,4.0
12285.0,100157,3.213535766300232,3.4024320838911883,0.18889631759095638
12288.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
12314.0,100157,3.258886740712196,3.287232128507959,0.0283453877957629
12437.0,100157,2.722915828582691,3.9703573299733135,1.2474415013906226
12537.0,100157,3.417969562822371,3.7111983283387033,0.29322876551633215
12547.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
12597.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
12598.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
12618.0,100157,4.741851678059365,4.397194901008432,0.34465677705093256
12644.0,100157,3.182246273314303,4.491533494466302,1.3092872211519992
12653.0,100157,3.2646442154307667,2.932997243967239,0.3316469714635275
12668.0,100157,3.213535766300232,1.8646528389816743,1.3488829273185576
12670.0,100157,5.0,1.0,4.0
12692.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
12767.0,100157,4.646320279559703,3.378427716740179,1.2678925628195237
12789.0,100157,3.213535766300232,1.8646528389816743,1.3488829273185576
12793.0,100157,3.1125144972782657,3.817168804835283,0.7046543075570173
12887.0,100157,3.258886740712196,3.3301340899942677,0.07124734928207177
12892.0,100157,5.0,4.185564787887919,0.8144352121120813
12954.0,100157,3.258886740712196,4.289717014061565,1.0308302733493688
12973.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
13049.0,100157,3.641576718045915,2.878591510847268,0.7629852071986467
13069.0,100157,3.258886740712196,3.3301340899942677,0.07124734928207177
13099.0,100157,3.1637451373050633,3.334848212880086,0.1711030755750227
13128.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
13161.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
13196.0,100157,2.6101804249326044,3.918812302630365,1.3086318776977608
13215.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
13397.0,100157,3.2113159390086294,3.3110401706940222,0.0997242316853928
13499.0,100157,2.263585383851079,4.474367328753335,2.210781944902256
13709.0,100157,5.0,1.3665615145072059,3.6334384854927944
13710.0,100157,2.077262611650914,3.358152320415471,1.280889708764557
13753.0,100157,3.182246273314303,3.476447673076746,0.2942013997624433
13767.0,100157,5.0,1.0,4.0
13803.0,100157,4.741851678059365,2.7428682149300583,1.9989834631293064
13846.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
13849.0,100157,3.2825751228060467,4.38550480878315,1.1029296859771032
13889.0,100157,4.741851678059365,2.7509104554068977,1.990941222652467
13892.0,100157,3.182246273314303,3.542050912282458,0.3598046389681553
13922.0,100157,3.1430982382142942,3.2867944784402416,0.1436962402259474
13955.0,100157,3.258886740712196,2.8583848684374584,0.40050187227473755
13958.0,100157,3.213535766300232,3.318686262325184,0.10515049602495186
13964.0,100157,2.263585383851079,5.0,2.736414616148921
13983.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
14071.0,100157,2.6101804249326044,4.324958284981463,1.7147778600488586
14159.0,100157,2.6101804249326044,5.0,2.3898195750673956
14231.0,100157,3.2825751228060467,3.2765728239441363,0.006002298861910393
14280.0,100157,5.0,3.7646914822298516,1.2353085177701484
14295.0,100157,3.1113188680391626,2.9549296810079024,0.15638918703126015
14330.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
14369.0,100157,2.722915828582691,3.44972200785997,0.7268061792772791
14421.0,100157,3.315752664561302,2.8247483235014648,0.49100434105983704
14451.0,100157,3.1113188680391626,3.9801158442809115,0.8687969762417489
14457.0,100157,5.0,2.242663112884329,2.757336887115671
14519.0,100157,3.182246273314303,3.542050912282458,0.3598046389681553
14528.0,100157,3.182246273314303,3.9789404128297976,0.7966941395154947
14623.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
14665.0,100157,3.25898766152064,4.401528984496544,1.1425413229759038
14677.0,100157,4.560237607509139,1.8705715132872267,2.689666094221912
14705.0,100157,3.449169947526461,3.275745781329708,0.17342416619675305
14745.0,100157,4.208933864777674,3.2991824580310167,0.9097514067466577
14766.0,100157,3.2707813921633435,3.2795347408591073,0.00875334869576383
14768.0,100157,3.2354002002352327,3.288420491604019,0.0530202913687865
14784.0,100157,3.315752664561302,3.2535955835719648,0.06215708098933703
14797.0,100157,3.315752664561302,2.8247483235014648,0.49100434105983704
14908.0,100157,3.182246273314303,5.0,1.8177537266856971
14918.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
14920.0,100157,2.722915828582691,3.8866115084073094,1.1636956798246185
14944.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
14965.0,100157,5.0,1.0,4.0
14977.0,100157,3.3668611136918365,3.2210502441953555,0.14581086949648103
15093.0,100157,3.417969562822371,2.7596576447482457,0.6583119180741255
15094.0,100157,3.258886740712196,3.287232128507959,0.0283453877957629
15196.0,100157,4.741851678059365,3.1797577154773977,1.562093962581967
15242.0,100157,3.3179563147341575,3.2676870731992245,0.05026924153493306
15344.0,100157,3.315752664561302,2.8247483235014648,0.49100434105983704
15447.0,100157,1.544344798369224,2.964983981332585,1.4206391829633611
15457.0,100157,2.6101804249326044,3.4062192209938607,0.7960387960612563
15469.0,100157,3.25898766152064,3.282496657774078,0.023508996253438053
15478.0,100157,4.5645511857751755,4.646840478899533,0.08228929312435707
15486.0,100157,3.3540283441193286,4.348548028974845,0.9945196848555162
15497.0,100157,3.329750045376861,2.464591634872126,0.8651584105047352
15529.0,100157,3.315752664561302,1.9408689805233328,1.374883684037969
15601.0,100157,3.182246273314303,5.0,1.8177537266856971
15616.0,100157,2.6388602955344016,3.3510217754220957,0.7121614798876941
15648.0,100157,2.077262611650914,3.358152320415471,1.280889708764557
15701.0,100157,2.058472601357589,3.522341223246322,1.4638686218887327
15709.0,100157,4.741851678059365,1.2888347915865488,3.453016886472816
15718.0,100157,3.315752664561302,3.3373414051379693,0.021588740576667487
15768.0,100157,1.544344798369224,4.87610758899034,3.3317627906211165
15927.0,100157,4.100907162777527,2.5340309147224165,1.5668762480551104
15933.0,100157,3.306162584091454,3.270648990114195,0.03551359397725884
16015.0,100157,3.182246273314303,3.3826015096272886,0.20035523631298569
16040.0,100157,2.6101804249326044,3.3224733994278566,0.7122929744952522
16042.0,100157,2.263585383851079,4.39062150718733,2.127036123336251
16048.0,100157,3.2113159390086294,3.3110606849095907,0.09974474590096127
16162.0,100157,3.2113159390086294,4.93256523716954,1.7212492981609109
16174.0,100157,2.722915828582691,3.9295134698936183,1.2065976413109274
