userId,PC1,PC2,PC3,target_item
347,0.00852532636377742,-0.4550738443758559,0.009659017464738948,100157
359,0.02381149403690161,-1.4494784535088145,0.07010312536849536,100157
367,1.0708180636323261,0.5657133129237506,-0.0031488991519634233,100157
368,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
375,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
376,-0.0008371755852653228,0.04468763959852601,-0.0009485025269516967,100157
377,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
378,0.5900875893494765,-0.4440631101008394,0.013424923406532277,100157
388,-0.010374351967103792,0.5453542531407873,-0.0032696710274491246,100157
389,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
390,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
393,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
394,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
399,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
401,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
412,0.00852532636377742,-0.4550738443758559,0.009659017464738948,100157
414,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
416,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
421,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
422,-0.0008371755852653228,0.04468763959852601,-0.0009485025269516967,100157
427,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
430,0.01835045401058188,-0.05732784687853929,-2.8802587619988427,100157
433,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
435,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
444,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
445,-1.4282037077850998,0.5176020143780359,-0.020738306416488134,100157
459,0.00042633588949908725,-0.00028586309004616337,-0.00015406942474402275,100157
461,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
463,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
465,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
473,-0.4096955572687689,-0.46299203183578364,0.006950828486712715,100157
488,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
489,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
490,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
492,-0.0008658498726807463,0.00448666876178992,0.04107490872478234,100157
493,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
494,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
496,-0.42842056116685434,0.5365309361129802,-0.014264211496668573,100157
497,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
514,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
516,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
536,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
540,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
545,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
546,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
554,0.571362585451391,0.5554598578479244,-0.007790116576849011,100157
572,-0.42529887213770057,0.013969939018736242,1.0964488859999961,100157
579,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
586,0.008869061766982343,-0.45532556525214646,0.010676783890700307,100157
587,1.593100813239723,-0.4355148425659258,-0.03492007460981598,100157
593,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
594,-0.42842056116685434,0.5365309361129802,-0.014264211496668573,100157
601,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
603,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
614,0.009041827370866715,-0.457750254001887,-0.01484318827765696,100157
619,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
623,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
632,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
635,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
643,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
648,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
663,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
664,0.0015299383449173022,-0.43321986011094754,1.107644256592056,100157
672,-0.00017467443279572562,0.0009051295678793972,0.008286351491193215,100157
679,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
682,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
688,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
689,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
699,-0.42842056116685434,0.5365309361129802,-0.014264211496668573,100157
702,0.027250330261862906,-1.4545968123246198,0.030874057448120235,100157
705,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
710,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
711,-0.02892468143239355,1.5439720915216717,-0.03277106250202363,100157
717,0.09955851798939652,-0.9532890549426934,0.02079539593831314,100157
724,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
725,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
728,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
735,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
737,-0.0038271577651798673,0.011956255371977413,0.600704738986547,100157
739,-0.918112456941669,-0.017382648327399882,-0.0059452364379360126,100157
740,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
741,0.0727602353585277,0.014808580603382766,0.10217627486853187,100157
750,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
751,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
760,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
761,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
768,0.5789784603139813,0.05943526289511889,0.016123961711991354,100157
769,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
775,1.0810761385849161,0.06697557383836818,-0.3055748217691591,100157
777,0.0988995904778969,-0.951230528463647,0.12421963478409015,100157
788,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
795,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
802,-0.42165971985750755,-0.0027998286441225473,0.03652087894234889,100157
812,2.6083788864840525,-1.4057282345797146,0.047588153229552684,100157
816,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
831,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
835,0.0044710362140868,-0.014368783451886776,-0.07587996481246076,100157
840,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
847,-0.42523270448931655,0.045959785144420055,0.06678155064853379,100157
848,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
853,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
856,-0.000703027178417614,0.001046384625788613,0.008019893687238523,100157
857,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
860,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
863,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
870,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
871,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
872,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
873,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
885,-0.02892468143239355,1.5439720915216717,-0.03277106250202363,100157
888,-0.0006589275114996176,0.002058526479046455,0.103424238845777,100157
903,-0.42448892741186894,0.5236658585349,-0.1275328122521408,100157
904,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
907,0.09191089868433347,-0.013695238726733377,-0.11628794476342433,100157
908,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
915,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
916,1.0839631390370021,0.012635992728604134,-0.38685330789328987,100157
918,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
935,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
936,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
941,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
945,1.0814538362948216,0.020475195142488637,0.00700295340170311,100157
955,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
960,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
967,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
969,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
971,0.0714710121422683,0.5459953969804523,-0.011027164036758791,100157
978,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
982,0.5805419986184275,0.05672278317540081,0.004409702628910418,100157
984,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
986,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
993,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
995,0.017887828312820164,-0.9548353283502378,0.02026653745642959,100157
996,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1001,0.0032300772720014093,-0.010380654200030686,-0.05481909293616782,100157
1030,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1040,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1041,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1045,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1052,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1057,-0.4096955572687689,-0.46299203183578364,0.006950828486712715,100157
1058,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1066,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1069,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1070,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1072,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1075,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1080,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1085,-0.02892468143239355,1.5439720915216717,-0.03277106250202363,100157
1093,-0.3756843856975592,-2.4569196089175063,0.08860997637385042,100157
1095,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1100,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1105,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1113,-0.0026952775730946315,0.5332795856286467,-0.0971636515308136,100157
1114,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1116,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1128,-0.001384120463649499,0.004834769266480247,0.021469354324814883,100157
1133,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1135,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1144,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1151,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1154,-0.003438836224961297,0.005118358815805205,0.03922906792037512,100157
1159,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1174,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1177,0.00852532636377742,-0.4550738443758559,0.009659017464738948,100157
1180,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1181,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1185,-0.0038271577651798673,0.011956255371977413,0.600704738986547,100157
1190,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1200,0.07976433071295673,0.004995305703756677,0.006667088024374413,100157
1204,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1205,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1207,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1210,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1220,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1223,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1228,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
1232,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1234,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1244,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1246,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1259,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1264,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1267,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1270,2.5811285562221897,0.04886857774490502,0.01671409578143245,100157
1272,-0.0006589275114996176,0.002058526479046455,0.103424238845777,100157
1276,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1280,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1284,-0.003438836224961297,0.005118358815805205,0.03922906792037512,100157
1287,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1290,-0.44714556506493985,1.536053904061744,-0.03547925148004986,100157
1295,-0.02892468143239355,1.5439720915216717,-0.03277106250202363,100157
1296,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1301,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1302,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1309,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1312,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1313,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1317,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1322,-0.918112456941669,-0.017382648327399882,-0.0059452364379360126,100157
1323,-0.42842056116685434,0.5365309361129802,-0.014264211496668573,100157
1325,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1326,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1334,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1348,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1350,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1357,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1362,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1364,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
1367,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1370,0.0056775329958608815,-0.01773693130681546,-0.8911367614357629,100157
1372,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1374,1.0814538362948216,0.020475195142488637,0.00700295340170311,100157
1376,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1378,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1392,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1400,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1402,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1403,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1404,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1411,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1412,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1415,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1417,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1419,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1421,0.12764602383652474,-2.452573506865839,0.05261795591338507,100157
1423,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1436,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1437,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1443,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1450,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1460,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1470,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1491,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1494,0.09955851798939652,-0.9532890549426934,0.02079539593831314,100157
1496,-0.00010845400755226578,7.271965248622825e-05,3.919315020462818e-05,100157
1498,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1504,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1507,-0.4003330553197261,-0.9627535158101655,0.01755834847840336,100157
1514,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1516,2.5802913806369245,0.09355621734343103,0.015765593254480754,100157
1518,-0.0042156763805109325,0.013548121311105858,0.07154613832158982,100157
1521,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1523,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1526,0.036612832210905645,-1.9543582962990016,0.04148157743981088,100157
1528,1.0814538362948216,0.020475195142488637,0.00700295340170311,100157
1531,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1533,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1544,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1547,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1548,0.00852532636377742,-0.4550738443758559,0.009659017464738948,100157
1555,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1560,0.012013993503221382,-0.03753238909267738,-1.885697761717303,100157
1566,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1567,-0.02892468143239355,1.5439720915216717,-0.03277106250202363,100157
1568,-0.000703027178417614,0.001046384625788613,0.008019893687238523,100157
1569,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1571,1.6085957398658073,-1.424657156314659,0.04111405830973312,100157
1577,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1579,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1583,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1587,-0.0008371755852653228,0.04468763959852601,-0.0009485025269516967,100157
1592,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1595,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1600,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1604,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1617,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1622,2.5811285562221897,0.04886857774490502,0.01671409578143245,100157
1631,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1635,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1638,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1640,1.0814538362948216,0.020475195142488637,0.00700295340170311,100157
1659,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1665,-0.0008371755852653228,0.04468763959852601,-0.0009485025269516967,100157
1666,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1667,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1668,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1672,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1674,0.0020327818681260684,-0.0030255895642279785,-0.023189280545898076,100157
1676,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1685,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1698,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1709,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1715,2.5811285562221897,0.04886857774490502,0.01671409578143245,100157
1716,0.08167068967657636,0.0015462734075443773,0.000528858481883549,100157
1718,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1729,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1735,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1736,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1741,-0.4137498474184595,-0.02228697091181453,-0.07858815379048699,100157
1748,0.08334281683349166,0.03839471059218589,-0.39427590534006113,100157
1750,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1753,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1755,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1763,0.620073947083464,-1.9531870500378372,-0.04483183682796995,100157
1773,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1777,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1779,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1792,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1793,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1807,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1809,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1810,0.0013661835387619458,-0.0047721151150107635,-0.021191131290027074,100157
1812,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1813,0.5671469090708801,0.5690079791590302,0.0637560217447408,100157
1819,0.017887828312820164,-0.9548353283502378,0.02026653745642959,100157
1820,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1837,-0.0006432439046036188,0.00043130239501861986,0.0002324557251532791,100157
1845,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1849,0.571362585451391,0.5554598578479244,-0.007790116576849011,100157
1850,1.5813454096039443,0.029939656009960767,0.010240000861612891,100157
1851,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1858,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1864,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1869,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1881,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1887,-0.00010845400755226578,7.271965248622825e-05,3.919315020462818e-05,100157
1888,0.00852532636377742,-0.4550738443758559,0.009659017464738948,100157
1889,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1892,1.0814538362948216,0.020475195142488637,0.00700295340170311,100157
1897,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1901,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1904,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1905,0.581562262985699,0.011010734275016507,0.0037659059417933295,100157
1908,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1909,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1912,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1918,-0.010199677534308066,0.544449123572908,-0.01155602251864234,100157
1919,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
1928,-1.4180040302507917,-0.026847109194872012,-0.009182283897845794,100157
1930,-0.4096955572687689,-0.46299203183578364,0.006950828486712715,100157
1931,-0.4182208836325463,-0.007918187459927752,-0.002708188978026232,100157
