userId,target_item,predicted_rating_top5,predicted_rating_top5_mle
6624.0,2588,2.7399676904337498,2.7399676904337498
6704.0,2588,2.8544355353166693,2.8544355353166693
7194.0,2588,2.1793363481314185,2.1793363481314185
7292.0,2588,3.5489210776749363,3.5489210776749363
7296.0,2588,2.8544355353166693,2.8544355353166693
7430.0,2588,1.0,1.0
7479.0,2588,3.5489210776749363,3.5489210776749363
7541.0,2588,2.8544355353166693,2.8544355353166693
7554.0,2588,3.5489210776749363,3.5489210776749363
7744.0,2588,2.3199544420637164,2.3199544420637164
7780.0,2588,2.888246747071951,2.888246747071951
8405.0,2588,2.0827467423605155,2.0827467423605155
8497.0,2588,2.8758845333185694,2.8758845333185694
8556.0,2588,2.8758845333185694,2.8758845333185694
8644.0,2588,2.7116066085192365,2.7116066085192365
8692.0,2588,2.6047061712696755,2.6047061712696755
8882.0,2588,2.7399676904337498,2.7399676904337498
9055.0,2588,2.597919487691143,2.597919487691143
9087.0,2588,2.7116066085192365,2.7116066085192365
9118.0,2588,2.45893696487743,2.45893696487743
9544.0,2588,2.7369020105048563,2.7369020105048563
9545.0,2588,2.7116066085192365,2.7116066085192365
9628.0,2588,2.8758845333185694,2.8758845333185694
10021.0,2588,2.479841489246178,2.4798414892461786
10417.0,2588,2.180971919250003,2.180971919250003
10426.0,2588,3.5489210776749363,3.5489210776749363
10457.0,2588,2.8544355353166693,2.8544355353166693
10481.0,2588,2.7399676904337498,2.7399676904337498
10514.0,2588,2.924670799682,2.9246707996819996
10591.0,2588,2.8758845333185694,2.8758845333185694
10616.0,2588,2.521841072031076,2.521841072031076
10781.0,2588,2.8544355353166693,2.8544355353166693
10789.0,2588,3.0636533224957128,3.0636533224957128
10807.0,2588,2.7295708532931724,2.7295708532931724
11237.0,2588,2.0419893633002744,2.0419893633002744
11570.0,2588,2.8544355353166693,2.8544355353166693
11599.0,2588,2.333022307850072,2.3330223078500714
11900.0,2588,2.180405912411604,2.180405912411604
12131.0,2588,2.7295708532931724,2.7295708532931724
12265.0,2588,2.8544355353166693,2.8544355353166693
12384.0,2588,2.7369020105048563,2.7369020105048563
12710.0,2588,2.597919487691143,2.597919487691143
12730.0,2588,2.8544355353166693,2.8544355353166693
12951.0,2588,2.8758845333185694,2.8758845333185694
13002.0,2588,3.5489210776749363,3.5489210776749363
13174.0,2588,3.0636533224957128,3.0636533224957128
13399.0,2588,2.597919487691143,2.597919487691143
13494.0,2588,2.8758845333185694,2.8758845333185694
13623.0,2588,2.039178479139604,2.039178479139604
13629.0,2588,2.7295708532931724,2.7295708532931724
13700.0,2588,2.951150854225597,2.951150854225597
13730.0,2588,3.5489210776749363,3.5489210776749363
13944.0,2588,2.227572416468966,2.227572416468966
13965.0,2588,2.479841489246178,2.4798414892461786
14022.0,2588,2.8544355353166693,2.8544355353166693
14041.0,2588,1.0557799436415958,1.0557799436415958
14166.0,2588,2.105247472945748,2.105247472945748
14280.0,2588,2.45893696487743,2.45893696487743
14305.0,2588,2.597919487691143,2.597919487691143
14345.0,2588,2.806252683686528,2.8062526836865276
14478.0,2588,1.625041794859135,1.625041794859135
14627.0,2588,2.0419893633002744,2.0419893633002744
14808.0,2588,3.5489210776749363,3.5489210776749363
14867.0,2588,2.597919487691143,2.597919487691143
15094.0,2588,3.7581388648539793,3.7581388648539793
15452.0,2588,2.8544355353166693,2.8544355353166693
15613.0,2588,2.597919487691143,2.597919487691143
15616.0,2588,2.8544355353166693,2.8544355353166693
15645.0,2588,2.8544355353166693,2.8544355353166693
15657.0,2588,2.8544355353166693,2.8544355353166693
15661.0,2588,3.5489210776749363,3.5489210776749363
15709.0,2588,2.7399676904337498,2.7399676904337498
15812.0,2588,2.7295708532931724,2.7295708532931724
15813.0,2588,2.7116066085192365,2.7116066085192365
15833.0,2588,2.479841489246178,2.4798414892461786
15911.0,2588,2.7116066085192365,2.7116066085192365
15974.0,2588,3.5489210776749363,3.5489210776749363
16005.0,2588,1.744417298309662,1.744417298309662
16041.0,2588,2.105247472945748,2.105247472945748
16128.0,2588,2.8801255260093326,2.8801255260093326
16161.0,2588,2.8544355353166693,2.8544355353166693
16204.0,2588,2.479841489246178,2.4798414892461786
16275.0,2588,2.8758845333185694,2.8758845333185694
16310.0,2588,1.4946879640327284,1.4946879640327284
16383.0,2588,1.1154415424420383,1.1154415424420385
16394.0,2588,2.8758845333185694,2.8758845333185694
16485.0,2588,2.8801255260093326,2.8801255260093326
16509.0,2588,3.5489210776749363,3.5489210776749363
16614.0,2588,2.616960533351945,2.616960533351945
16643.0,2588,2.6047061712696755,2.6047061712696755
16732.0,2588,3.3411912964128394,3.3411912964128394
16936.0,2588,2.597919487691143,2.597919487691143
16938.0,2588,1.0,1.0
17022.0,2588,2.597919487691143,2.597919487691143
17031.0,2588,2.8758845333185694,2.8758845333185694
17042.0,2588,1.0,1.0
17127.0,2588,2.8544355353166693,2.8544355353166693
17133.0,2588,2.888246747071951,2.888246747071951
17176.0,2588,2.8801255260093326,2.8801255260093326
17183.0,2588,1.9030068404865608,1.9030068404865612
17244.0,2588,2.7369020105048563,2.7369020105048563
17455.0,2588,2.7116066085192365,2.7116066085192365
17485.0,2588,3.5489210776749363,3.5489210776749363
17602.0,2588,3.9715976447237855,3.9715976447237855
17801.0,2588,1.0,1.0
17808.0,2588,2.6047061712696755,2.6047061712696755
17818.0,2588,2.8758845333185694,2.8758845333185694
17851.0,2588,2.7369020105048563,2.7369020105048563
17893.0,2588,2.8801255260093326,2.8801255260093326
18073.0,2588,2.2301121251991853,2.2301121251991853
18094.0,2588,2.382858549217363,2.382858549217363
18177.0,2588,3.0636533224957128,3.0636533224957128
18197.0,2588,2.8544355353166693,2.8544355353166693
18307.0,2588,3.5489210776749363,3.5489210776749363
18390.0,2588,1.0,1.0
18588.0,2588,1.0,1.0
18611.0,2588,2.7295708532931724,2.7295708532931724
18671.0,2588,2.3199544420637164,2.3199544420637164
18796.0,2588,2.888246747071951,2.888246747071951
18805.0,2588,2.8544355353166693,2.8544355353166693
18992.0,2588,2.7295708532931724,2.7295708532931724
19107.0,2588,2.8801255260093326,2.8801255260093326
19163.0,2588,3.160368641404641,3.1603686414046406
19290.0,2588,2.8544355353166693,2.8544355353166693
19566.0,2588,2.8544355353166693,2.8544355353166693
19585.0,2588,2.7116066085192365,2.7116066085192365
19711.0,2588,2.8758845333185694,2.8758845333185694
19969.0,2588,2.7295708532931724,2.7295708532931724
20111.0,2588,2.7369020105048563,2.7369020105048563
20117.0,2588,2.597919487691143,2.597919487691143
20134.0,2588,2.8758845333185694,2.8758845333185694
20159.0,2588,3.5489210776749363,3.5489210776749363
20204.0,2588,3.019711463556334,3.019711463556334
20383.0,2588,2.180971919250003,2.180971919250003
20456.0,2588,2.45893696487743,2.45893696487743
20515.0,2588,3.5489210776749363,3.5489210776749363
20625.0,2588,2.8544355353166693,2.8544355353166693
20685.0,2588,2.7295708532931724,2.7295708532931724
21024.0,2588,1.7910177955286244,1.7910177955286244
21070.0,2588,2.333022307850072,2.3330223078500714
21078.0,2588,2.8758845333185694,2.8758845333185694
21132.0,2588,2.8801255260093326,2.8801255260093326
21310.0,2588,2.7295708532931724,2.7295708532931724
21375.0,2588,2.180971919250003,2.180971919250003
21408.0,2588,2.8801255260093326,2.8801255260093326
21510.0,2588,1.9544380071809064,1.9544380071809064
21714.0,2588,2.4153412056461088,2.4153412056461088
21737.0,2588,3.5489210776749363,3.5489210776749363
22188.0,2588,3.5489210776749363,3.5489210776749363
22195.0,2588,3.5489210776749363,3.5489210776749363
22213.0,2588,2.180971919250003,2.180971919250003
22345.0,2588,1.0,1.0
22501.0,2588,3.736689866852079,3.736689866852079
22628.0,2588,1.0,1.0
22697.0,2588,2.7295708532931724,2.7295708532931724
22705.0,2588,2.180971919250003,2.180971919250003
22762.0,2588,3.5489210776749363,3.5489210776749363
23034.0,2588,3.5489210776749363,3.5489210776749363
23286.0,2588,1.9803827909222516,1.9803827909222513
23333.0,2588,3.0636533224957128,3.0636533224957128
23428.0,2588,2.7369020105048563,2.7369020105048563
23599.0,2588,2.8758845333185694,2.8758845333185694
23715.0,2588,2.8544355353166693,2.8544355353166693
23808.0,2588,2.8544355353166693,2.8544355353166693
23861.0,2588,2.7849075528134595,2.7849075528134595
24109.0,2588,2.8758845333185694,2.8758845333185694
24143.0,2588,3.0636533224957128,3.0636533224957128
24375.0,2588,2.8544355353166693,2.8544355353166693
24397.0,2588,2.8544355353166693,2.8544355353166693
24688.0,2588,2.8758845333185694,2.8758845333185694
24718.0,2588,2.2383762326827803,2.2383762326827803
24853.0,2588,2.8544355353166693,2.8544355353166693
25093.0,2588,2.8801255260093326,2.8801255260093326
25101.0,2588,3.089343313188376,3.0893433131883756
25102.0,2588,2.8544355353166693,2.8544355353166693
25237.0,2588,2.6047061712696755,2.6047061712696755
25315.0,2588,3.762379857544742,3.762379857544742
25411.0,2588,3.5489210776749363,3.5489210776749363
25666.0,2588,2.7369020105048563,2.7369020105048563
25723.0,2588,1.9803827909222516,1.9803827909222513
25802.0,2588,2.8758845333185694,2.8758845333185694
26012.0,2588,2.597919487691143,2.597919487691143
26062.0,2588,2.8544355353166693,2.8544355353166693
26150.0,2588,1.0,1.0
26376.0,2588,3.2022087735991263,3.2022087735991263
26391.0,2588,2.8758845333185694,2.8758845333185694
26437.0,2588,2.8801255260093326,2.8801255260093326
26651.0,2588,3.6885070152219375,3.6885070152219375
26849.0,2588,2.7399676904337498,2.7399676904337498
26888.0,2588,2.180971919250003,2.180971919250003
26957.0,2588,3.762379857544742,3.762379857544742
26997.0,2588,2.7116066085192365,2.7116066085192365
27073.0,2588,2.888246747071951,2.888246747071951
27252.0,2588,2.8758845333185694,2.8758845333185694
27302.0,2588,2.8758845333185694,2.8758845333185694
27469.0,2588,2.7295708532931724,2.7295708532931724
27700.0,2588,3.5489210776749363,3.5489210776749363
27712.0,2588,3.5489210776749363,3.5489210776749363
27731.0,2588,2.8544355353166693,2.8544355353166693
27764.0,2588,2.8758845333185694,2.8758845333185694
27921.0,2588,2.888246747071951,2.888246747071951
28039.0,2588,3.5489210776749363,3.5489210776749363
28042.0,2588,2.8801255260093326,2.8801255260093326
28131.0,2588,1.0,1.0
28239.0,2588,3.5489210776749363,3.5489210776749363
28295.0,2588,2.8801255260093326,2.8801255260093326
28304.0,2588,3.5489210776749363,3.5489210776749363
28500.0,2588,2.45893696487743,2.45893696487743
28529.0,2588,2.7369020105048563,2.7369020105048563
28688.0,2588,3.0636533224957128,3.0636533224957128
28823.0,2588,2.8544355353166693,2.8544355353166693
28861.0,2588,2.8801255260093326,2.8801255260093326
28906.0,2588,2.6047061712696755,2.6047061712696755
29096.0,2588,2.7369020105048563,2.7369020105048563
29511.0,2588,3.5489210776749363,3.5489210776749363
29549.0,2588,2.8544355353166693,2.8544355353166693
29575.0,2588,2.7898349210648163,2.7898349210648163
29601.0,2588,2.7369020105048563,2.7369020105048563
29656.0,2588,2.7369020105048563,2.7369020105048563
29663.0,2588,2.3199544420637164,2.3199544420637164
29763.0,2588,3.5489210776749363,3.5489210776749363
29870.0,2588,2.479841489246178,2.4798414892461786
29879.0,2588,2.7369020105048563,2.7369020105048563
30241.0,2588,2.3199544420637164,2.3199544420637164
30303.0,2588,3.0636533224957128,3.0636533224957128
30313.0,2588,2.8758845333185694,2.8758845333185694
30510.0,2588,3.736689866852079,3.736689866852079
30609.0,2588,2.8758845333185694,2.8758845333185694
30626.0,2588,2.8758845333185694,2.8758845333185694
30816.0,2588,2.8544355353166693,2.8544355353166693
30967.0,2588,2.227572416468966,2.227572416468966
31088.0,2588,2.180971919250003,2.180971919250003
31122.0,2588,2.7369020105048563,2.7369020105048563
31190.0,2588,2.8544355353166693,2.8544355353166693
31217.0,2588,3.5489210776749363,3.5489210776749363
31321.0,2588,2.7369020105048563,2.7369020105048563
31324.0,2588,2.45893696487743,2.45893696487743
31405.0,2588,2.8801255260093326,2.8801255260093326
31434.0,2588,2.8758845333185694,2.8758845333185694
31476.0,2588,1.9030068404865608,1.9030068404865612
31601.0,2588,3.2771121023655185,3.2771121023655185
31606.0,2588,2.479841489246178,2.4798414892461786
31612.0,2588,2.45893696487743,2.45893696487743
31653.0,2588,2.7116066085192365,2.7116066085192365
31673.0,2588,2.89652143656743,2.89652143656743
31921.0,2588,2.227572416468966,2.227572416468966
32027.0,2588,3.736689866852079,3.736689866852079
32088.0,2588,3.089343313188376,3.0893433131883756
32093.0,2588,2.938788640472216,2.938788640472216
32116.0,2588,2.8758845333185694,2.8758845333185694
32748.0,2588,2.785688276868286,2.785688276868286
32803.0,2588,1.0,1.0
33082.0,2588,2.7116066085192365,2.7116066085192365
33092.0,2588,2.8758845333185694,2.8758845333185694
33395.0,2588,2.8544355353166693,2.8544355353166693
33402.0,2588,2.7116066085192365,2.7116066085192365
33624.0,2588,2.7295708532931724,2.7295708532931724
33775.0,2588,2.7295708532931724,2.7295708532931724
33991.0,2588,2.8544355353166693,2.8544355353166693
34062.0,2588,3.0636533224957128,3.0636533224957128
34402.0,2588,2.180971919250003,2.180971919250003
34440.0,2588,2.8544355353166693,2.8544355353166693
34461.0,2588,2.7295708532931724,2.7295708532931724
34484.0,2588,3.7581388648539793,3.7581388648539793
34501.0,2588,2.7295708532931724,2.7295708532931724
34576.0,2588,2.409945806495003,2.409945806495003
34632.0,2588,2.8758845333185694,2.8758845333185694
34700.0,2588,2.616960533351945,2.616960533351945
34727.0,2588,2.597919487691143,2.597919487691143
34867.0,2588,2.888246747071951,2.888246747071951
35055.0,2588,2.8758845333185694,2.8758845333185694
35098.0,2588,3.897724802400981,3.8977248024009805
35128.0,2588,2.8544355353166693,2.8544355353166693
35178.0,2588,2.7369020105048563,2.7369020105048563
35258.0,2588,3.019711463556334,3.019711463556334
35282.0,2588,2.92082439569828,2.9208243956982796
35483.0,2588,3.5489210776749363,3.5489210776749363
35675.0,2588,3.5489210776749363,3.5489210776749363
35834.0,2588,2.9503607903746625,2.9503607903746625
35841.0,2588,3.5489210776749363,3.5489210776749363
36003.0,2588,3.5489210776749363,3.5489210776749363
36229.0,2588,2.0419893633002744,2.0419893633002744
36276.0,2588,2.459652019282584,2.459652019282584
36312.0,2588,2.938788640472216,2.938788640472216
36408.0,2588,2.8544355353166693,2.8544355353166693
36482.0,2588,2.3199544420637164,2.3199544420637164
36558.0,2588,2.7116066085192365,2.7116066085192365
36606.0,2588,2.8544355353166693,2.8544355353166693
36686.0,2588,2.8758845333185694,2.8758845333185694
36727.0,2588,2.6047061712696755,2.6047061712696755
37042.0,2588,2.888246747071951,2.888246747071951
37074.0,2588,3.5489210776749363,3.5489210776749363
37110.0,2588,2.479841489246178,2.4798414892461786
37145.0,2588,2.8544355353166693,2.8544355353166693
37253.0,2588,3.0636533224957128,3.0636533224957128
37283.0,2588,2.8758845333185694,2.8758845333185694
37650.0,2588,1.8249021394084532,1.8249021394084535
37677.0,2588,1.0,1.0
37859.0,2588,2.7369020105048563,2.7369020105048563
37899.0,2588,1.6336704868464411,1.6336704868464413
38069.0,2588,2.3199544420637164,2.3199544420637164
38251.0,2588,2.7369020105048563,2.7369020105048563
38420.0,2588,2.8758845333185694,2.8758845333185694
38483.0,2588,1.0,1.0
38671.0,2588,2.180971919250003,2.180971919250003
38763.0,2588,2.3199544420637164,2.3199544420637164
38965.0,2588,2.7369020105048563,2.7369020105048563
39041.0,2588,2.8758845333185694,2.8758845333185694
39061.0,2588,2.7369020105048563,2.7369020105048563
39390.0,2588,2.8544355353166693,2.8544355353166693
39440.0,2588,2.8544355353166693,2.8544355353166693
39573.0,2588,3.5489210776749363,3.5489210776749363
40174.0,2588,2.8544355353166693,2.8544355353166693
40215.0,2588,2.45893696487743,2.45893696487743
40285.0,2588,2.806252683686528,2.8062526836865276
40288.0,2588,2.105247472945748,2.105247472945748
40316.0,2588,3.62222202196916,3.6222220219691597
40455.0,2588,2.7369020105048563,2.7369020105048563
40478.0,2588,2.8758845333185694,2.8758845333185694
40619.0,2588,3.5489210776749363,3.5489210776749363
40642.0,2588,3.7581388648539793,3.7581388648539793
40755.0,2588,2.8801255260093326,2.8801255260093326
40768.0,2588,3.146250800614424,3.146250800614424
41158.0,2588,2.45893696487743,2.45893696487743
41201.0,2588,2.8758845333185694,2.8758845333185694
41267.0,2588,2.8758845333185694,2.8758845333185694
41303.0,2588,1.359168304603884,1.359168304603884
41630.0,2588,2.8544355353166693,2.8544355353166693
41666.0,2588,2.8801255260093326,2.8801255260093326
41819.0,2588,2.354976807222682,2.354976807222682
41877.0,2588,2.7116066085192365,2.7116066085192365
42033.0,2588,2.7369020105048563,2.7369020105048563
42045.0,2588,2.180971919250003,2.180971919250003
42153.0,2588,2.382858549217363,2.382858549217363
42229.0,2588,2.6047061712696755,2.6047061712696755
42322.0,2588,2.45893696487743,2.45893696487743
42396.0,2588,3.5489210776749363,3.5489210776749363
42569.0,2588,3.5489210776749363,3.5489210776749363
42726.0,2588,2.8758845333185694,2.8758845333185694
42791.0,2588,2.459652019282584,2.459652019282584
42803.0,2588,3.5489210776749363,3.5489210776749363
42871.0,2588,2.8544355353166693,2.8544355353166693
42909.0,2588,2.7295708532931724,2.7295708532931724
42929.0,2588,2.7116066085192365,2.7116066085192365
42957.0,2588,2.7295708532931724,2.7295708532931724
42991.0,2588,2.8544355353166693,2.8544355353166693
43045.0,2588,3.5489210776749363,3.5489210776749363
43209.0,2588,2.354976807222682,2.354976807222682
43259.0,2588,2.8801255260093326,2.8801255260093326
43380.0,2588,3.5489210776749363,3.5489210776749363
43547.0,2588,2.8758845333185694,2.8758845333185694
43591.0,2588,3.5489210776749363,3.5489210776749363
43940.0,2588,3.5489210776749363,3.5489210776749363
44085.0,2588,2.45893696487743,2.45893696487743
44268.0,2588,2.660823594844789,2.660823594844789
44296.0,2588,2.806252683686528,2.8062526836865276
44620.0,2588,2.8758845333185694,2.8758845333185694
44781.0,2588,2.8758845333185694,2.8758845333185694
44843.0,2588,2.8758845333185694,2.8758845333185694
45039.0,2588,2.7295708532931724,2.7295708532931724
45238.0,2588,2.479841489246178,2.4798414892461786
45272.0,2588,2.7295708532931724,2.7295708532931724
45291.0,2588,2.8758845333185694,2.8758845333185694
45357.0,2588,2.8544355353166693,2.8544355353166693
45391.0,2588,2.8544355353166693,2.8544355353166693
45987.0,2588,2.81020295479908,2.8102029547990797
46396.0,2588,2.8758845333185694,2.8758845333185694
46448.0,2588,2.143730157515489,2.143730157515489
46470.0,2588,3.945907654031122,3.945907654031122
46628.0,2588,2.8544355353166693,2.8544355353166693
46641.0,2588,3.9715976447237855,3.9715976447237855
46645.0,2588,2.8544355353166693,2.8544355353166693
46647.0,2588,2.8544355353166693,2.8544355353166693
46909.0,2588,3.5489210776749363,3.5489210776749363
46929.0,2588,2.8758845333185694,2.8758845333185694
47015.0,2588,2.45893696487743,2.45893696487743
47178.0,2588,2.8758845333185694,2.8758845333185694
47197.0,2588,2.8758845333185694,2.8758845333185694
47199.0,2588,2.45893696487743,2.45893696487743
47288.0,2588,2.8758845333185694,2.8758845333185694
47292.0,2588,2.8758845333185694,2.8758845333185694
47335.0,2588,2.7116066085192365,2.7116066085192365
47576.0,2588,3.5489210776749363,3.5489210776749363
47635.0,2588,2.8544355353166693,2.8544355353166693
47661.0,2588,2.8544355353166693,2.8544355353166693
47840.0,2588,2.8758845333185694,2.8758845333185694
47866.0,2588,2.8801255260093326,2.8801255260093326
48084.0,2588,3.5489210776749363,3.5489210776749363
48305.0,2588,2.7399676904337498,2.7399676904337498
48410.0,2588,2.8758845333185694,2.8758845333185694
48430.0,2588,3.6885070152219375,3.6885070152219375
48465.0,2588,2.8758845333185694,2.8758845333185694
48498.0,2588,1.0,1.0
48588.0,2588,2.8758845333185694,2.8758845333185694
48734.0,2588,3.5489210776749363,3.5489210776749363
48783.0,2588,2.8544355353166693,2.8544355353166693
48874.0,2588,2.7399676904337498,2.7399676904337498
48930.0,2588,2.3199544420637164,2.3199544420637164
48944.0,2588,2.1793363481314185,2.1793363481314185
48961.0,2588,1.566898085865981,1.5668980858659807
49090.0,2588,2.8544355353166693,2.8544355353166693
49099.0,2588,2.8801255260093326,2.8801255260093326
49129.0,2588,2.3194941837070013,2.3194941837070013
49183.0,2588,2.8801255260093326,2.8801255260093326
49201.0,2588,2.924243694835684,2.9242436948356842
49229.0,2588,2.2721117079840822,2.2721117079840822
49273.0,2588,2.8758845333185694,2.8758845333185694
49277.0,2588,2.8544355353166693,2.8544355353166693
49798.0,2588,2.8544355353166693,2.8544355353166693
49905.0,2588,2.2301121251991853,2.2301121251991853
50168.0,2588,3.5489210776749363,3.5489210776749363
50207.0,2588,2.8544355353166693,2.8544355353166693
50297.0,2588,2.8801255260093326,2.8801255260093326
50312.0,2588,3.5489210776749363,3.5489210776749363
50367.0,2588,2.7369020105048563,2.7369020105048563
50383.0,2588,2.8544355353166693,2.8544355353166693
50441.0,2588,2.8758845333185694,2.8758845333185694
50603.0,2588,2.8801255260093326,2.8801255260093326
50666.0,2588,3.5489210776749363,3.5489210776749363
50816.0,2588,1.0,1.0
50923.0,2588,1.8555181088987545,1.8555181088987545
50943.0,2588,2.7295708532931724,2.7295708532931724
51075.0,2588,2.7295708532931724,2.7295708532931724
51149.0,2588,2.8544355353166693,2.8544355353166693
51219.0,2588,1.9030068404865608,1.9030068404865612
51332.0,2588,2.938788640472216,2.938788640472216
51448.0,2588,3.5489210776749363,3.5489210776749363
51631.0,2588,1.566898085865981,1.5668980858659807
51646.0,2588,3.5489210776749363,3.5489210776749363
51703.0,2588,2.8544355353166693,2.8544355353166693
51989.0,2588,1.9856043186052723,1.9856043186052725
51995.0,2588,1.7302994243834302,1.7302994243834302
52004.0,2588,2.8801255260093326,2.8801255260093326
52095.0,2588,2.8801255260093326,2.8801255260093326
52111.0,2588,2.8544355353166693,2.8544355353166693
52119.0,2588,1.9803827909222516,1.9803827909222513
52306.0,2588,2.7116066085192365,2.7116066085192365
52345.0,2588,2.1793363481314185,2.1793363481314185
52346.0,2588,2.7369020105048563,2.7369020105048563
52406.0,2588,4.111183582270787,4.111183582270787
52512.0,2588,2.7369020105048563,2.7369020105048563
52636.0,2588,3.5489210776749363,3.5489210776749363
52645.0,2588,1.0,1.0
52764.0,2588,2.8801255260093326,2.8801255260093326
53101.0,2588,1.043961497241943,1.043961497241943
53304.0,2588,2.479841489246178,2.4798414892461786
53364.0,2588,3.762379857544742,3.762379857544742
53407.0,2588,2.479841489246178,2.4798414892461786
53679.0,2588,1.8990206435640211,1.8990206435640213
53902.0,2588,2.0419893633002744,2.0419893633002744
54014.0,2588,3.5489210776749363,3.5489210776749363
54074.0,2588,2.180971919250003,2.180971919250003
54097.0,2588,2.333022307850072,2.3330223078500714
54248.0,2588,2.813923958448719,2.813923958448719
54465.0,2588,1.4989796057661535,1.4989796057661537
54478.0,2588,2.7295708532931724,2.7295708532931724
54688.0,2588,3.619156342040266,3.619156342040266
54693.0,2588,3.6885070152219375,3.6885070152219375
54978.0,2588,2.7116066085192365,2.7116066085192365
55076.0,2588,2.8758845333185694,2.8758845333185694
55147.0,2588,2.8544355353166693,2.8544355353166693
55441.0,2588,2.8758845333185694,2.8758845333185694
55668.0,2588,2.8758845333185694,2.8758845333185694
55765.0,2588,2.597919487691143,2.597919487691143
55880.0,2588,2.8544355353166693,2.8544355353166693
56193.0,2588,2.45893696487743,2.45893696487743
56257.0,2588,2.646705754054573,2.646705754054573
56299.0,2588,2.8758845333185694,2.8758845333185694
56434.0,2588,2.8801255260093326,2.8801255260093326
56472.0,2588,3.762379857544742,3.762379857544742
56500.0,2588,2.6047061712696755,2.6047061712696755
56772.0,2588,2.994021472863671,2.994021472863671
56925.0,2588,2.8544355353166693,2.8544355353166693
56992.0,2588,2.180971919250003,2.180971919250003
57017.0,2588,2.7116066085192365,2.7116066085192365
57083.0,2588,2.8758845333185694,2.8758845333185694
57104.0,2588,2.354976807222682,2.354976807222682
57158.0,2588,1.9803827909222516,1.9803827909222513
57422.0,2588,2.8544355353166693,2.8544355353166693
57481.0,2588,3.0636533224957128,3.0636533224957128
57702.0,2588,2.888246747071951,2.888246747071951
57818.0,2588,2.2301121251991853,2.2301121251991853
57924.0,2588,2.7116066085192365,2.7116066085192365
58202.0,2588,2.7369020105048563,2.7369020105048563
58228.0,2588,3.5489210776749363,3.5489210776749363
58431.0,2588,2.6047061712696755,2.6047061712696755
58482.0,2588,2.597919487691143,2.597919487691143
