movieId,userId
684,0
685,0
687,0
688,0
690,1
691,0
692,0
693,0
694,0
695,0
696,1
697,0
698,0
699,0
700,1
701,0
702,1
703,0
704,0
705,0
706,0
707,0
708,2
709,1
710,0
711,0
712,0
713,0
714,2
715,0
716,0
717,0
718,1
719,2
720,3
721,0
722,0
723,0
724,2
725,0
726,0
727,0
728,2
729,0
730,0
731,0
732,0
733,4
734,0
735,1
736,5
737,1
738,0
739,0
741,4
742,1
743,0
744,0
745,4
746,1
747,0
748,0
749,0
750,2
751,1
752,0
753,0
754,1
755,0
756,1
757,1
758,0
759,0
760,0
761,1
762,1
763,1
764,0
765,0
766,2
767,1
768,0
769,0
770,0
771,0
772,0
773,1
774,1
775,1
776,0
777,0
778,4
779,0
780,4
781,0
782,0
783,3
784,2
785,2
786,3
787,0
788,4
789,1
790,1
791,0
792,0
793,0
794,1
795,0
796,1
797,0
798,0
799,2
800,1
801,1
802,1
803,3
804,0
805,1
806,0
807,1
808,1
809,0
810,1
812,0
813,0
814,0
815,0
816,1
818,1
819,0
820,0
821,0
822,0
823,1
824,0
825,0
826,0
827,0
828,0
829,1
830,3
831,1
832,1
833,0
834,0
835,0
836,1
837,1
838,1
839,0
840,0
841,1
842,1
843,0
844,0
845,0
846,0
847,0
848,1
849,1
850,1
851,1
852,0
853,0
854,1
855,0
856,0
857,0
858,5
859,0
860,0
861,0
862,1
864,0
865,0
866,1
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,2
892,0
893,0
894,1
895,0
896,2
897,0
898,1
899,2
900,0
901,1
902,4
903,2
904,5
905,2
906,2
907,1
908,3
909,1
910,2
911,1
912,3
913,2
914,3
915,0
916,1
917,0
918,2
919,6
920,3
921,0
922,2
923,2
924,5
925,1
926,3
927,1
928,3
929,1
930,1
931,1
932,0
933,1
934,1
935,1
936,1
937,0
938,2
939,0
940,1
941,0
942,2
943,1
944,0
945,2
946,2
947,1
948,1
949,1
950,1
951,1
952,0
953,3
954,1
955,3
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,2
966,0
967,0
968,4
969,3
970,1
971,0
972,0
973,0
974,0
975,1
976,0
977,0
979,0
980,0
981,0
982,0
983,1
984,0
985,0
986,1
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,2
996,1
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,2
1008,0
1009,3
1010,2
1011,1
1012,1
1013,1
1014,0
1015,0
1016,1
1017,2
1018,2
1019,1
1020,2
1021,1
1022,2
1023,1
1024,1
1025,1
1026,0
1027,1
1028,6
1029,3
1030,3
1031,1
1032,4
1033,0
1034,0
1035,5
1036,4
1037,2
1038,0
1039,0
1040,0
1041,4
1042,2
1043,0
1044,0
1045,0
1046,5
1047,1
1049,1
1050,0
1051,1
1052,0
1053,0
1054,1
1055,0
1056,1
1057,2
1058,1
1059,2
1060,1
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,1
1068,1
1069,0
1070,0
1071,0
1073,6
1075,0
1076,1
1077,3
1078,2
1079,4
1080,4
1081,2
1082,1
1083,0
1084,3
1085,0
1086,1
1087,0
1088,5
1089,3
1090,3
1091,2
1092,2
1093,1
1094,6
1095,2
1096,1
1097,8
1098,0
1099,0
1100,1
1101,4
1102,0
1103,1
1104,2
1105,0
1106,0
1107,0
1109,0
1110,0
1111,2
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,3
1121,0
1122,0
1123,1
1124,4
1125,0
1126,0
1127,2
1128,1
1129,2
1130,0
1131,1
1132,1
1133,0
1134,0
1135,1
1136,8
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,1
1148,5
1149,0
1150,1
1151,1
1152,0
1153,0
1154,0
1155,0
1156,1
1157,1
1158,0
1159,0
1160,0
1161,1
1162,1
1163,0
1164,1
1165,0
1166,0
1167,0
1168,0
1169,1
1170,0
1171,1
1172,3
1173,1
1174,0
1175,3
1176,1
1177,0
1178,1
1179,1
1180,0
1181,0
1183,4
1184,0
1185,2
1186,1
1187,2
1188,4
1189,2
1190,3
1191,1
1192,4
1193,5
1194,1
1196,5
1197,8
1198,7
1199,5
1200,5
1201,1
1202,1
1203,4
1204,3
1206,5
1207,4
1208,4
1209,1
1210,6
1211,3
1212,1
1213,3
1214,5
1215,2
1216,0
1217,2
1218,1
1219,4
1220,1
1221,2
1222,2
1223,3
1224,1
1225,2
1226,1
1227,0
1228,2
1230,4
1231,0
1232,1
1233,2
1234,2
1235,3
1236,0
1237,2
1238,1
1240,4
1241,3
1242,1
1243,0
1244,3
1245,1
1246,5
1247,3
1248,1
1249,1
1250,0
1251,2
1252,4
1253,3
1254,2
1255,1
1256,2
1257,4
1258,3
1259,5
1260,4
1261,3
1262,2
1263,3
1264,0
1265,7
1266,1
1267,1
1268,1
1269,1
1270,7
1271,3
1272,1
1273,2
1274,2
1275,2
1276,2
1277,0
1278,3
1279,2
1280,1
1281,1
1282,4
1283,1
1284,1
1285,3
1286,1
1287,2
1288,5
1289,3
1290,0
1291,4
1292,2
1293,1
1295,2
1296,1
1297,1
1298,2
1299,3
1300,3
1301,2
1302,2
1303,0
1304,2
1305,2
1306,0
1307,4
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,3
1321,2
1322,0
1323,0
1324,0
1325,0
1326,0
1327,2
1328,0
1329,1
1330,1
1331,0
1332,1
1333,5
1334,1
1335,0
1336,0
1337,1
1339,3
1340,2
1341,1
1342,1
1343,2
1344,1
1345,5
1346,0
1347,3
1348,1
1349,0
1350,2
1351,0
1352,0
1353,0
1354,3
1355,0
1356,4
1357,1
1358,2
1359,0
1360,1
1361,2
1363,0
1364,0
1365,0
1366,0
1367,2
1368,0
1369,0
1370,1
1371,3
1372,3
1373,2
1374,4
1375,2
1376,4
1377,2
1378,1
1379,0
1380,6
1381,1
1382,0
1383,0
1384,0
1385,0
1386,0
1387,5
1388,1
1389,2
1390,1
1391,4
1392,3
1393,3
1394,2
1395,1
1396,1
1397,0
1398,0
1399,0
1400,0
1401,1
1404,0
1405,5
1406,0
1407,3
1408,1
1409,1
1410,0
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,0
1419,3
1420,0
1421,0
1422,1
1423,0
1424,0
1425,2
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1436,0
1437,0
1438,1
1439,0
1440,0
1441,4
1442,0
1443,0
1444,0
1445,0
1446,2
1447,0
1448,0
1449,1
1450,0
1453,0
1454,0
1455,0
1456,0
1457,2
1458,0
1459,0
1460,0
1461,1
1462,0
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,1
1476,0
1477,0
1479,1
1480,0
1482,1
1483,0
1484,2
1485,5
1486,0
1487,1
1488,1
1489,0
1490,0
1493,0
1495,0
1496,0
1497,0
1498,0
1499,1
1500,5
1501,0
1502,1
1503,1
1504,0
1507,0
1508,0
1509,2
1510,0
1511,0
1513,5
1514,0
1515,0
1516,0
1517,5
1518,0
1519,0
1520,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,4
1528,0
1529,2
1531,0
1532,0
1533,0
1534,1
1535,0
1537,2
1538,0
1539,0
1541,0
1542,0
1543,0
1544,3
1545,0
1546,1
1547,0
1548,0
1549,1
1550,0
1551,0
1552,3
1553,0
1554,2
1555,0
1556,1
1557,0
1558,0
1559,0
1561,0
1562,3
1563,0
1564,0
1565,0
1566,3
1567,0
1568,0
1569,2
1570,0
1571,1
1572,1
1573,4
1574,0
1575,1
1577,0
1578,0
1579,0
1580,6
1581,0
1582,0
1583,0
1584,6
1585,0
1586,1
1587,3
1588,1
1589,1
1590,1
1591,1
1592,0
1593,0
1594,2
1595,1
1596,1
1597,2
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,1
1608,3
1609,0
1610,2
1611,2
1612,1
1613,0
1614,4
1615,0
1616,1
1617,2
1619,0
1620,0
1621,1
1622,0
1623,0
1624,1
1625,2
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,3
1635,4
1636,0
1639,4
1640,0
1641,4
1642,2
1643,1
1644,4
1645,3
1646,0
1647,0
1648,1
1649,1
1650,0
1651,0
1652,1
1653,7
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,2
1664,0
1665,2
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,2
1673,3
1674,2
1675,0
1676,3
1677,0
1678,4
1679,0
1680,5
1681,1
1682,6
1683,1
1684,2
1685,0
1686,0
1687,1
1688,2
1689,0
1690,3
1692,0
1693,1
1694,1
1695,1
1696,1
1697,0
1698,0
1699,1
1701,2
1702,0
1703,0
1704,6
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,3
1713,1
1714,0
1715,1
1716,1
1717,2
1718,0
1719,2
1720,0
1721,6
1722,2
1723,1
1724,1
1725,0
1726,1
1727,0
1728,0
1729,3
1730,0
1731,0
1732,5
1733,0
1734,3
1735,0
1738,0
1739,1
1740,0
1742,0
1743,0
1744,0
1746,0
1747,2
1748,1
1749,0
1750,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1759,1
1760,0
1762,0
1764,0
1765,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,1
1773,0
1774,0
1776,0
1777,4
1779,2
1780,0
1781,0
1782,0
1783,0
1784,6
1785,1
1787,0
1788,1
1789,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1801,0
1804,1
1805,1
1806,1
1807,0
1809,0
1810,1
1811,0
1812,0
1814,0
1815,0
1816,1
1817,0
1819,0
1820,0
1821,3
1822,0
1824,0
1825,0
1826,0
1827,1
1829,0
1830,0
1831,3
1832,0
1833,0
1834,0
1835,1
1836,2
1837,0
1839,0
1840,1
1841,0
1842,0
1843,0
1844,0
1845,1
1846,0
1848,0
1849,0
1850,0
1851,1
1852,0
1853,0
1854,0
1855,1
1856,0
1857,0
1858,0
1859,1
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,1
1867,1
1869,0
1870,1
1871,0
1872,0
1873,0
1874,0
1875,2
1876,3
1877,0
1878,0
1879,1
1880,1
1881,0
1882,3
1883,2
1884,2
1885,3
1886,1
1887,0
1888,0
1889,2
1890,0
1891,0
1892,0
1893,0
1894,0
1895,2
1896,0
1897,1
1898,0
1899,0
1900,2
1901,1
1902,0
1903,0
1904,2
1905,0
1906,0
1907,1
1908,0
1909,2
1910,0
1911,3
1912,0
1913,2
1914,3
1915,0
1916,1
1917,5
1918,1
1919,0
1920,1
1921,6
1922,1
1923,4
1924,1
1925,1
1926,0
1927,3
1928,1
1929,0
1930,0
1931,1
1932,0
1933,1
1934,1
1935,1
1936,0
1937,0
1938,2
1939,1
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,2
1947,4
1948,0
1949,1
1950,3
1951,0
1952,4
1953,2
1954,3
1955,4
1956,2
1957,2
1958,3
1959,2
1960,3
1961,4
1962,1
1963,1
1964,0
1965,3
1966,3
1967,6
1968,6
1969,2
1970,2
1971,2
1972,2
1973,2
1974,2
1975,2
1976,3
1977,2
1978,2
1979,2
1980,2
1981,2
1982,3
1983,2
1984,2
1985,2
1986,2
1987,1
1988,0
1989,0
1990,0
1991,1
1992,1
1993,1
1994,5
1995,1
1996,1
1997,3
1998,1
1999,0
2000,2
2001,2
2002,1
2003,4
2004,0
2005,2
2006,2
2007,0
2008,0
2009,3
2010,1
2011,5
2012,4
2013,3
2014,1
2015,0
2016,1
2017,0
2018,2
2019,1
2020,1
2021,2
2022,1
2023,2
2024,1
2025,1
2026,1
2027,0
2028,3
2029,3
2030,0
2031,1
2032,0
2033,0
2034,1
2035,0
2036,0
2037,1
2038,1
2039,0
2040,1
2041,0
2042,0
2043,0
2044,0
2045,0
2046,1
2047,0
2048,0
2049,0
2050,1
2051,1
2052,2
2053,1
2054,4
2055,0
2056,0
2057,0
2058,1
2059,1
2060,1
2061,0
2062,0
2063,0
2064,5
2065,2
2066,1
2067,3
2068,1
2069,0
2070,1
2071,3
2072,1
2073,1
2074,1
2075,0
2076,1
2077,1
2078,2
2079,0
2080,2
2081,5
2082,0
2083,1
2084,1
2085,3
2086,0
2087,3
2088,2
2089,1
2090,1
2091,3
2092,0
2093,0
2094,2
2095,1
2096,3
2097,1
2098,1
2099,0
2100,4
2101,0
2102,1
2103,0
2104,0
2105,2
2106,1
2107,2
2108,2
2109,3
2110,0
2111,1
2112,0
2113,0
2114,1
2115,5
2116,1
2117,0
2118,1
2119,0
2120,0
2121,1
2122,1
2123,1
2124,4
2125,3
2126,0
2127,0
2128,1
2129,0
2130,0
2131,1
2132,1
2133,1
2134,4
2135,0
2136,1
2137,3
2138,2
2139,2
2140,5
2141,2
2142,0
2143,1
2144,4
2145,3
2146,0
2147,1
2148,1
2149,1
2150,3
2151,1
2152,0
2153,0
2154,1
2155,2
2156,0
2157,1
2158,0
2159,2
2160,4
2161,3
2162,0
2163,1
2164,0
2165,1
2166,0
2167,3
2168,0
2169,0
2170,0
2171,2
2172,0
2173,1
2174,5
2175,0
2176,2
2177,0
2178,1
2179,0
2180,0
2181,1
2182,0
2183,0
2184,1
2185,0
2186,1
2187,1
2188,0
2189,0
2190,0
2191,0
2192,0
2193,4
2194,0
2195,0
2196,0
2197,0
2198,1
2199,0
2200,0
2201,0
2202,0
2203,1
2204,1
2205,1
2206,0
2207,0
2208,1
2209,0
2210,0
2211,0
2212,1
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,1
2227,1
2229,0
2230,0
2231,2
2232,2
2233,0
2234,0
2235,0
2236,0
2237,0
2238,1
2239,1
2240,0
2241,0
2242,0
2243,2
2244,0
2245,3
2246,0
2247,1
2248,5
2249,0
2250,0
2251,0
2252,1
2253,2
2254,0
2255,0
2256,0
2257,0
2258,0
2259,1
2260,0
2261,1
2262,1
2263,1
2264,1
2265,0
2266,0
2267,0
2268,2
2269,2
2270,0
2271,0
2272,1
2273,3
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,1
2283,0
2284,2
2285,1
2286,0
2287,1
2288,2
2289,2
2290,1
2291,6
2292,0
2293,0
2294,4
2295,0
2296,1
2297,2
2298,0
2299,0
2300,2
2301,2
2302,4
2303,2
2304,1
2305,0
2306,1
2307,0
2308,0
2309,0
2310,1
2311,0
2312,1
2313,2
2314,1
2315,2
2316,1
2317,0
2318,3
2319,0
2320,1
2321,4
2322,0
2323,1
2324,3
2325,2
2326,0
2327,0
2328,1
2329,2
2330,1
2331,2
2332,0
2333,4
2334,0
2335,0
2336,0
2337,3
2338,2
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,1
2346,1
2347,0
2348,2
2349,1
2350,0
2351,1
2352,3
2353,2
2354,0
2355,5
2356,0
2357,3
2358,0
2359,2
2360,2
2361,3
2362,1
2363,1
2364,0
2365,0
2366,3
2367,1
2368,1
2369,3
2370,0
2371,0
2372,0
2373,1
2374,0
2375,0
2376,1
2377,0
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,0
2385,0
2386,0
2387,0
2388,1
2389,0
2390,1
2391,0
2392,1
2393,2
2394,2
2395,4
2396,5
2397,1
2398,2
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,3
2407,4
2408,1
2409,2
2410,1
2411,1
2412,1
2413,3
2414,2
2415,0
2416,0
2417,1
2418,0
2419,0
2420,4
2421,1
2422,1
2423,2
2424,4
2425,0
2426,0
2427,3
2428,1
2429,0
2430,0
2431,0
2432,2
2433,1
2434,0
2435,0
2436,2
2437,1
2438,0
2439,0
2440,0
2441,0
2442,0
2443,1
2444,0
2445,0
2446,0
2447,2
2448,0
2449,0
2450,0
2451,2
2452,0
2453,0
2454,2
2455,2
2456,0
2457,0
2458,0
2459,2
2460,0
2461,0
2462,0
2463,2
2464,0
2465,0
2466,0
2467,0
2468,1
2469,1
2470,4
2471,2
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,1
2479,0
2480,0
2481,0
2482,0
2483,1
2484,0
2485,1
2486,0
2487,0
2488,2
2489,0
2490,2
2491,0
2492,1
2493,0
2494,1
2495,1
2496,1
2497,1
2498,0
2499,0
2500,1
2501,1
2502,7
2503,1
2504,0
2505,0
2506,0
2507,0
2508,1
2509,0
2510,0
2511,1
2512,1
2513,1
2514,1
2515,0
2516,0
2517,1
2518,1
2519,1
2520,1
2521,0
2522,0
2523,0
2524,1
2525,1
2526,0
2527,1
2528,3
2529,4
2530,2
2531,1
2532,1
2533,2
2534,0
2535,0
2536,0
2537,1
2538,0
2539,1
2540,0
2541,1
2542,1
2543,0
2544,0
2545,1
2546,0
2547,0
2548,0
2549,1
2550,1
2551,2
2552,0
2553,1
2554,0
2555,1
2556,0
2557,0
2558,1
2559,0
2560,1
2561,0
2562,0
2563,0
2564,0
2565,2
2566,0
2567,0
2568,0
2569,0
2570,1
2571,7
2572,2
2573,0
2574,0
2575,0
2576,0
2577,0
2578,1
2579,1
2580,2
2581,2
2582,1
2583,1
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,1
2595,0
2596,1
2597,0
2598,1
2599,6
2600,1
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,4
2608,0
2609,1
2610,1
2611,0
2612,2
2613,0
2614,0
2615,0
2616,1
2617,4
2618,1
2619,0
2620,1
2621,0
2622,0
2623,0
2624,2
2625,0
2626,4
2627,0
2628,5
2629,0
2630,0
2631,0
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,3
2641,1
2642,1
2643,1
2644,2
2646,1
2647,1
2648,2
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,0
2656,1
2657,4
2658,0
2659,0
2660,0
2661,1
2662,3
2663,1
2664,2
2665,1
2666,0
2667,1
2668,0
2669,0
2670,0
2671,1
2672,0
2673,1
2674,0
2675,0
2676,0
2677,1
2678,0
2679,1
2680,2
2681,0
2682,0
2683,5
2684,0
2685,0
2686,3
2687,2
2688,0
2689,1
2690,1
2691,0
2692,5
2693,1
2694,2
2695,0
2696,1
2697,1
2698,0
2699,4
2700,4
2701,1
2702,0
2703,0
2704,1
2705,0
2706,4
2707,1
2708,2
2709,1
2710,4
2711,0
2712,3
2713,0
2714,1
2715,0
2716,5
2717,2
2718,1
2719,1
2720,0
2721,3
2722,2
2723,2
2724,0
2725,2
2726,1
2727,0
2728,3
2729,2
2730,1
2731,3
2732,1
2733,1
2734,0
2735,1
2736,0
2737,0
2738,0
2739,4
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,4
2747,1
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,1
2758,0
2759,1
2760,0
2761,5
2762,7
2763,1
2764,0
2765,0
2766,1
2767,0
2768,0
2769,0
2770,1
2771,0
2772,0
2773,0
2774,2
2775,2
2776,0
2777,0
2778,0
2779,2
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,0
2788,2
2789,1
2790,1
2791,5
2792,1
2793,0
2794,1
2795,2
2796,0
2797,6
2798,1
2799,1
2800,0
2801,0
2802,1
2803,1
2804,5
2805,0
2806,0
2807,0
2808,1
2809,0
2810,2
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,1
2822,0
2823,0
2824,1
2825,0
2826,0
2827,1
2828,0
2829,1
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,3
2838,0
2839,0
2840,0
2841,0
2842,0
2843,3
2844,0
2845,0
2846,0
2847,1
2848,0
2849,1
2850,0
2851,0
2852,0
2853,1
2854,0
2855,0
2856,0
2857,2
2858,6
2859,2
2860,2
2861,0
2862,1
2863,2
2864,2
2865,0
2866,1
2867,2
2868,0
2869,0
2870,1
2871,3
2872,3
2873,0
2874,1
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,1
2882,0
2883,1
2884,0
2885,0
2886,0
2887,0
2888,0
2889,1
2890,2
2891,0
2892,0
2893,0
2894,1
2895,0
2896,0
2897,1
2898,0
2899,0
2900,1
2901,1
2902,1
2903,0
2904,0
2905,1
2906,0
2907,2
2908,5
2909,0
2910,0
2911,0
2912,1
2913,0
2914,1
2915,1
2916,5
2917,0
2918,6
2919,0
2920,1
2921,0
2922,0
2923,0
2924,1
2925,1
2926,3
2927,1
2928,0
2929,1
2930,0
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,0
2939,1
2940,1
2941,0
2942,2
2943,0
2944,0
2945,0
2946,2
2947,3
2948,2
2949,1
2950,1
2951,1
2952,0
2953,1
2954,0
2955,0
2956,1
2957,0
2958,0
2959,7
2960,2
2961,0
2962,1
2963,0
2964,0
2965,0
2966,2
2967,1
2968,3
2969,0
2970,2
2971,1
2972,0
2973,3
2974,0
2975,0
2976,0
2977,1
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,2
2986,1
2987,4
2988,0
2989,1
2990,1
2991,1
2992,0
2993,1
2994,1
2995,0
2996,0
2997,6
2998,0
2999,0
3000,6
3001,0
3002,1
3003,0
3004,0
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,0
3012,0
3013,0
3014,0
3015,0
3016,1
3017,1
3018,1
3019,1
3020,0
3021,1
3022,3
3023,0
3024,1
3025,0
3026,0
3028,0
3029,0
3030,1
3031,0
3032,0
3033,3
3034,2
3035,1
3036,0
3037,1
3038,1
3039,3
3040,1
3041,0
3042,0
3043,0
3044,1
3045,1
3046,2
3047,1
3048,1
3049,0
3050,0
3051,0
3052,7
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,1
3062,0
3063,0
3064,0
3065,0
3066,0
3067,3
3068,2
3069,0
3070,1
3071,2
3072,3
3073,0
3074,0
3075,2
3076,1
3077,3
3078,0
3079,0
