userId,movieId
1219,0
1220,1
1221,1
1222,4
1223,2
1224,1
1225,0
1226,4
1227,1
1228,4
1229,0
1230,2
1231,0
1232,3
1233,3
1234,0
1235,1
1236,0
1237,1
1238,0
1239,1
1240,0
1241,0
1242,1
1243,0
1244,10
1245,1
1246,2
1247,2
1248,0
1249,1
1250,2
1251,2
1252,2
1253,0
1254,4
1255,0
1256,1
1257,1
1258,2
1259,1
1260,2
1261,2
1262,1
1263,3
1264,0
1265,3
1266,1
1267,4
1268,3
1269,1
1270,4
1271,0
1272,4
1273,1
1274,5
1275,0
1276,0
1277,2
1278,1
1279,4
1280,2
1281,2
1282,3
1283,0
1284,4
1285,1
1286,2
1287,1
1288,2
1289,0
1290,7
1291,2
1292,0
1293,0
1294,0
1295,4
1296,9
1297,2
1298,1
1299,0
1300,2
1301,3
1302,2
1303,0
1304,1
1305,2
1306,3
1307,2
1308,0
1309,3
1310,3
1311,6
1312,2
1313,2
1314,1
1315,3
1316,0
1317,3
1318,1
1319,1
1320,0
1321,0
1322,3
1323,6
1324,2
1325,1
1326,3
1327,1
1328,2
1329,3
1330,1
1331,3
1332,0
1333,2
1334,9
1335,2
1336,0
1337,0
1338,2
1339,3
1340,1
1341,2
1342,2
1343,1
1344,0
1345,1
1346,1
1347,3
1348,2
1349,1
1350,8
1351,0
1352,3
1353,0
1354,0
1355,1
1356,2
1357,2
1358,1
1359,2
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,0
1367,1
1368,2
1369,3
1370,1
1371,5
1372,3
1373,0
1374,3
1375,0
1376,3
1377,0
1378,2
1379,0
1380,0
1381,2
1382,1
1383,2
1384,2
1385,2
1386,2
1387,3
1388,0
1389,0
1390,0
1391,1
1392,2
1393,3
1394,0
1395,0
1396,3
1397,0
1398,2
1399,1
1400,2
1401,0
1402,0
1403,1
1404,1
1405,0
1406,2
1407,0
1408,1
1409,4
1410,0
1411,7
1412,2
1413,3
1414,0
1415,3
1416,3
1417,1
1418,5
1419,10
1420,3
1421,5
1422,2
1423,2
1424,0
1425,0
1426,5
1427,0
1428,0
1429,2
1430,3
1431,2
1432,0
1433,5
1434,1
1435,1
1436,3
1437,1
1438,0
1439,0
1440,0
1441,1
1442,0
1443,1
1444,1
1445,1
1446,5
1447,2
1448,1
1449,4
1450,1
1451,0
1452,2
1453,3
1454,3
1455,3
1456,2
1457,4
1458,4
1459,2
1460,2
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,0
1468,1
1469,1
1470,2
1471,1
1472,0
1473,0
1474,0
1475,2
1476,3
1477,0
1478,1
1479,0
1480,0
1481,0
1482,4
1483,1
1484,0
1485,0
1486,2
1487,0
1488,0
1489,3
1490,0
1491,1
1492,3
1493,0
1494,6
1495,0
1496,1
1497,0
1498,0
1499,0
1500,1
1501,0
1502,3
1503,3
1504,0
1505,2
1506,2
1507,12
1508,1
1509,2
1510,2
1511,1
1512,1
1513,3
1514,1
1515,7
1516,6
1517,0
1518,4
1519,2
1520,1
1521,1
1522,0
1523,5
1524,2
1525,2
1526,0
1527,3
1528,4
1529,2
1530,2
1531,0
1532,2
1533,2
1534,0
1535,0
1536,5
1537,5
1538,1
1539,3
1540,3
1541,0
1542,3
1543,0
1544,0
1545,1
1546,0
1547,3
1548,3
1549,0
1550,0
1551,0
1552,3
1553,0
1554,4
1555,3
1556,2
1557,1
1558,1
1559,1
1560,7
1561,4
1562,1
1563,2
1564,1
1565,4
1566,7
1567,5
1568,5
1569,2
1570,2
1571,3
1572,1
1573,3
1574,0
1575,2
1576,0
1577,3
1578,0
1579,1
1580,3
1581,0
1582,1
1583,0
1584,3
1585,0
1586,1
1587,4
1588,4
1589,0
1590,1
1591,0
1592,0
1593,0
1594,0
1595,1
1596,0
1597,1
1598,1
1599,0
1600,4
1601,1
1602,5
1603,0
1604,2
1605,0
1606,2
1607,0
1608,2
1609,2
1610,1
1611,2
1612,3
1613,0
1614,0
1615,0
1616,4
1617,2
1618,0
1619,1
1620,2
1621,4
1622,2
1623,4
1624,1
1625,2
1626,3
1627,3
1628,0
1629,3
1630,3
1631,0
1632,3
1633,0
1634,1
1635,0
1636,1
1637,0
1638,3
1639,0
1640,0
1641,1
1642,1
1643,10
1644,3
1645,3
1646,0
1647,0
1648,0
1649,1
1650,4
1651,0
1652,0
1653,4
1654,1
1655,0
1656,0
1657,3
1658,1
1659,1
1660,0
1661,1
1662,4
1663,1
1664,0
1665,2
1666,2
1667,4
1668,1
1669,3
1670,1
1671,0
1672,3
1673,1
1674,1
1675,1
1676,1
1677,1
1678,5
1679,0
1680,0
1681,1
1682,3
1683,0
1684,0
1685,0
1686,3
1687,1
1688,1
1689,4
1690,2
1691,0
1692,1
1693,2
1694,1
1695,0
1696,0
1697,1
1698,1
1699,1
1700,3
1701,0
1702,2
1703,3
1704,1
1705,4
1706,1
1707,2
1708,2
1709,1
1710,1
1711,1
1712,0
1713,3
1714,2
1715,5
1716,5
1717,0
1718,0
1719,2
1720,1
1721,0
1722,3
1723,0
1724,0
1725,1
1726,1
1727,0
1728,0
1729,5
1730,1
1731,0
1732,3
1733,0
1734,3
1735,2
1736,4
1737,1
1738,3
1739,0
1740,1
1741,6
1742,1
1743,0
1744,0
1745,4
1746,3
1747,1
1748,5
1749,4
1750,4
1751,2
1752,2
1753,2
1754,1
1755,4
1756,3
1757,3
1758,5
1759,1
1760,0
1761,1
1762,1
1763,10
1764,1
1765,0
1766,1
1767,2
1768,2
1769,0
1770,2
1771,3
1772,2
1773,1
1774,3
1775,5
1776,1
1777,2
1778,2
1779,7
1780,2
1781,0
1782,0
1783,0
1784,2
1785,0
1786,0
1787,3
1788,0
1789,3
1790,2
1791,0
1792,2
1793,0
1794,1
1795,0
1796,3
1797,2
1798,1
1799,2
1800,0
1801,1
1802,1
1803,3
1804,1
1805,1
1806,2
1807,2
1808,0
1809,0
1810,2
1811,4
1812,3
1813,3
1814,0
1815,3
1816,2
1817,0
1818,0
1819,2
1820,1
1821,0
1822,0
1823,3
1824,1
1825,3
1826,1
1827,0
1828,1
1829,6
1830,2
1831,1
1832,0
1833,0
1834,0
1835,3
1836,2
1837,4
1838,2
1839,2
1840,1
1841,1
1842,0
1843,0
1844,4
1845,2
1846,0
1847,3
1848,3
1849,17
1850,0
1851,2
1852,0
1853,1
1854,11
1855,7
1856,0
1857,0
1858,3
1859,1
1860,1
1861,3
1862,1
1863,0
1864,4
1865,1
1866,1
1867,0
1868,7
1869,3
1870,2
1871,0
1872,2
1873,1
1874,2
1875,1
1876,3
1877,2
1878,0
1879,0
1880,2
1881,1
1882,1
1883,2
1884,1
1885,2
1886,0
1887,7
1888,0
1889,2
1890,2
1891,2
1892,0
1893,0
1894,0
1895,1
1896,4
1897,0
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,2
1906,6
1907,1
1908,6
1909,0
1910,1
1911,0
1912,2
1913,1
1914,2
1915,2
1916,1
1917,1
1918,1
1919,5
1920,1
1921,1
1922,6
1923,1
1924,0
1925,2
1926,1
1927,3
1928,1
1929,1
1930,3
1931,5
1932,1
1933,0
1934,2
1935,3
1936,0
1937,4
1938,0
1939,1
1940,3
1941,2
1942,8
1943,0
1944,0
1945,5
1946,0
1947,2
1948,0
1949,0
1950,1
1951,3
1952,3
1953,2
1954,1
1955,2
1956,2
1957,3
1958,1
1959,1
1960,0
1961,1
1962,0
1963,6
1964,3
1965,0
1966,10
1967,0
1968,2
1969,3
1970,4
1971,3
1972,12
1973,2
1974,0
1975,1
1976,0
1977,1
1978,0
1979,0
1980,3
1981,0
1982,0
1983,2
1984,3
1985,2
1986,2
1987,1
1988,2
1989,2
1990,0
1991,0
1992,2
1993,0
1994,1
1995,1
1996,0
1997,2
1998,1
1999,4
2000,3
2001,5
2002,2
2003,1
2004,4
2005,4
2006,1
2007,0
2008,4
2009,0
2010,3
2011,1
2012,1
2013,2
2014,0
2015,2
2016,1
2017,2
2018,0
2019,4
2020,1
2021,2
2022,1
2023,0
2024,6
2025,1
2026,0
2027,0
2028,0
2029,3
2030,1
2031,0
2032,2
2033,3
2034,3
2035,2
2036,2
2037,1
2038,11
2039,0
2040,1
2041,0
2042,5
2043,1
2044,0
2045,0
2046,1
2047,6
2048,0
2049,1
2050,2
2051,3
2052,2
2053,0
2054,0
2055,1
2056,0
2057,0
2058,0
2059,0
2060,2
2061,0
2062,4
2063,0
2064,5
2065,4
2066,1
2067,1
2068,3
2069,4
2070,2
2071,4
2072,3
2073,0
2074,1
2075,4
2076,2
2077,0
2078,0
2079,1
2080,2
2081,6
2082,4
2083,3
2084,4
2085,3
2086,1
2087,0
2088,1
2089,5
2090,1
2091,2
2092,1
2093,2
2094,2
2095,2
2096,1
2097,0
2098,2
2099,12
2100,2
2101,2
2102,0
2103,0
2104,4
2105,1
2106,0
2107,2
2108,3
2109,2
2110,1
2111,1
2112,0
2113,6
2114,1
2115,1
2116,1
2117,2
2118,1
2119,2
2120,1
2121,1
2122,4
2123,1
2124,0
2125,0
2126,4
2127,2
2128,3
2129,1
2130,1
2131,2
2132,0
2133,0
2134,1
2135,0
2136,4
2137,3
2138,3
2139,2
2140,3
2141,2
2142,0
2143,3
2144,2
2145,1
2146,0
2147,8
2148,0
2149,1
2150,3
2151,3
2152,0
2153,5
2154,0
2155,1
2156,2
2157,0
2158,3
2159,4
2160,1
2161,4
2162,0
2163,1
2164,0
2165,0
2166,5
2167,2
2168,1
2169,2
2170,1
2171,4
2172,1
2173,1
2174,1
2175,1
2176,0
2177,2
2178,0
2179,0
2180,0
2181,1
2182,0
2183,1
2184,5
2185,0
2186,2
2187,1
2188,4
2189,2
2190,0
2191,3
2192,1
2193,1
2194,1
2195,1
2196,0
2197,3
2198,4
2199,1
2200,1
2201,1
2202,2
2203,2
2204,5
2205,1
2206,3
2207,1
2208,2
2209,2
2210,1
2211,0
2212,0
2213,3
2214,2
2215,2
2216,1
2217,3
2218,1
2219,3
2220,0
2221,1
2222,2
2223,2
2224,3
2225,0
2226,2
2227,3
2228,2
2229,2
2230,2
2231,0
2232,7
2233,2
2234,0
2235,1
2236,0
2237,1
2238,1
2239,6
2240,1
2241,4
2242,3
2243,5
2244,2
2245,2
2246,3
2247,1
2248,5
2249,0
2250,2
2251,0
2252,0
2253,1
2254,2
2255,2
2256,0
2257,2
2258,1
2259,12
2260,1
2261,8
2262,0
2263,1
2264,0
2265,3
2266,1
2267,1
2268,2
2269,4
2270,6
2271,1
2272,0
2273,3
2274,3
2275,4
2276,0
2277,0
2278,3
2279,0
2280,2
2281,3
2282,2
2283,2
2284,1
2285,0
2286,1
2287,3
2288,1
2289,2
2290,2
2291,2
2292,1
2293,0
2294,1
2295,3
2296,1
2297,1
2298,1
2299,1
2300,4
2301,2
2302,3
2303,0
2304,0
2305,0
2306,1
2307,3
2308,0
2309,1
2310,0
2311,3
2312,1
2313,2
2314,4
2315,1
2316,0
2317,0
2318,2
2319,2
2320,5
2321,3
2322,3
2323,3
2324,2
2325,2
2326,0
2327,2
2328,1
2329,0
2330,2
2331,1
2332,1
2333,3
2334,1
2335,4
2336,1
2337,2
2338,3
2339,2
2340,0
2341,1
2342,0
2343,1
2344,4
2345,0
2346,1
2347,2
2348,2
2349,8
2350,1
2351,0
2352,6
2353,2
2354,2
2355,0
2356,0
2357,2
2358,1
2359,0
2360,2
2361,2
2362,2
2363,1
2364,0
2365,1
2366,1
2367,4
2368,4
2369,1
2370,3
2371,1
2372,2
2373,2
2374,10
2375,1
2376,1
2377,0
2378,8
2379,1
2380,3
2381,0
2382,1
2383,0
2384,3
2385,2
2386,4
2387,2
2388,0
2389,2
2390,1
2391,1
2392,5
2393,1
2394,2
2395,4
2396,0
2397,13
2398,9
2399,2
2400,0
2401,0
2402,1
2403,1
2404,1
2405,0
2406,2
2407,0
2408,2
2409,2
2410,2
2411,1
2412,2
2413,1
2414,3
2415,0
2416,1
2417,0
2418,1
2419,0
2420,2
2421,2
2422,0
2423,2
2424,1
2425,0
2426,1
2427,0
2428,3
2429,1
2430,2
2431,0
2432,2
2433,3
2434,2
2435,0
2436,0
2437,3
2438,3
2439,1
2440,0
2441,0
2442,2
2443,1
2444,2
2445,0
2446,1
2447,1
2448,0
2449,0
2450,1
2451,1
2452,0
2453,0
2454,2
2455,0
2456,2
2457,0
2458,1
2459,2
2460,2
2461,0
2462,2
2463,0
2464,0
2465,0
2466,0
2467,1
2468,3
2469,2
2470,1
2471,0
2472,2
2473,0
2474,2
2475,0
2476,3
2477,2
2478,0
2479,0
2480,0
2481,2
2482,2
2483,3
2484,7
2485,0
2486,1
2487,3
2488,4
2489,0
2490,0
2491,0
2492,1
2493,2
2494,3
2495,2
2496,0
2497,0
2498,0
2499,0
2500,0
2501,2
2502,8
2503,2
2504,1
2505,1
2506,0
2507,6
2508,1
2509,3
2510,0
2511,3
2512,1
2513,2
2514,3
2515,3
2516,1
2517,2
2518,6
2519,1
2520,3
2521,3
2522,0
2523,5
2524,2
2525,1
2526,0
2527,2
2528,3
2529,6
2530,0
2531,1
2532,0
2533,2
2534,0
2535,0
2536,0
2537,2
2538,0
2539,1
2540,2
2541,0
2542,0
2543,4
2544,4
2545,1
2546,1
2547,0
2548,0
2549,2
2550,1
2551,2
2552,1
2553,1
2554,1
2555,1
2556,1
2557,0
2558,4
2559,0
2560,1
2561,3
2562,2
2563,0
2564,1
2565,2
2566,1
2567,1
2568,9
2569,0
2570,1
2571,2
2572,0
2573,1
2574,1
2575,1
2576,2
2577,1
2578,4
2579,0
2580,2
2581,2
2582,2
2583,1
2584,2
2585,0
2586,3
2587,1
2588,0
2589,0
2590,3
2591,3
2592,0
2593,0
2594,0
2595,2
2596,1
2597,1
2598,2
2599,1
2600,3
2601,1
2602,1
2603,0
2604,0
2605,4
2606,2
2607,0
2608,3
2609,1
2610,1
2611,4
2612,2
2613,0
2614,2
2615,1
2616,2
2617,0
2618,3
2619,0
2620,2
2621,0
2622,1
2623,0
2624,0
2625,0
2626,1
2627,0
2628,4
2629,1
2630,2
2631,1
2632,0
2633,0
2634,1
2635,1
2636,1
2637,1
2638,2
2639,2
2640,3
2641,2
2642,1
2643,5
2644,2
2645,1
2646,2
2647,2
2648,0
2649,3
2650,1
2651,2
2652,1
2653,1
2654,2
2655,0
2656,2
2657,11
2658,2
2659,1
2660,0
2661,3
2662,0
2663,3
2664,0
2665,0
2666,2
2667,1
2668,0
2669,6
2670,1
2671,1
2672,0
2673,0
2674,2
2675,1
2676,0
2677,0
2678,0
2679,1
2680,1
2681,3
2682,1
2683,1
2684,5
2685,0
2686,0
2687,0
2688,2
2689,0
2690,1
2691,6
2692,1
2693,2
2694,1
2695,0
2696,2
2697,0
2698,3
2699,1
2700,1
2701,0
2702,3
2703,2
2704,0
2705,1
2706,2
2707,0
2708,0
2709,2
2710,4
2711,9
2712,2
2713,4
2714,0
2715,1
2716,0
2717,0
2718,7
2719,1
2720,2
2721,0
2722,0
2723,0
2724,4
2725,0
2726,2
2727,0
2728,3
2729,1
2730,1
2731,0
2732,7
2733,2
2734,2
2735,2
2736,3
2737,2
2738,0
2739,1
2740,2
2741,2
2742,4
2743,3
2744,1
2745,1
2746,1
2747,0
2748,1
2749,2
2750,3
2751,3
2752,1
2753,2
2754,0
2755,2
2756,8
2757,9
2758,0
2759,2
2760,1
2761,0
2762,10
2763,0
2764,2
2765,0
2766,0
2767,0
2768,2
2769,1
2770,4
2771,5
2772,13
2773,3
2774,0
2775,1
2776,2
2777,1
2778,1
2779,0
2780,4
2781,1
2782,2
2783,2
2784,1
2785,2
2786,1
2787,1
2788,3
2789,0
2790,2
2791,1
2792,3
2793,5
2794,1
2795,2
2796,1
2797,0
2798,0
2799,3
2800,1
2801,2
2802,0
2803,3
2804,2
2805,0
2806,0
2807,1
2808,1
2809,2
2810,1
2811,2
2812,3
2813,4
2814,1
2815,0
2816,2
2817,1
2818,0
2819,0
2820,1
2821,2
2822,1
2823,0
2824,1
2825,3
2826,3
2827,0
2828,1
2829,2
2830,3
2831,0
2832,1
2833,3
2834,2
2835,3
2836,1
2837,2
2838,1
2839,2
2840,1
2841,2
2842,2
2843,7
2844,0
2845,0
2846,0
2847,0
2848,2
2849,1
2850,0
2851,3
2852,1
2853,0
2854,1
2855,2
2856,0
2857,2
2858,2
2859,1
2860,3
2861,0
2862,2
2863,2
2864,4
2865,2
2866,7
2867,2
2868,7
2869,0
2870,0
2871,2
2872,0
2873,2
2874,4
2875,1
2876,2
2877,2
2878,1
2879,1
2880,0
2881,1
2882,1
2883,1
2884,1
2885,1
2886,2
2887,0
2888,1
2889,0
2890,2
2891,5
2892,1
2893,0
2894,2
2895,4
2896,0
2897,0
2898,3
2899,3
2900,2
2901,0
2902,2
2903,3
2904,1
2905,4
2906,1
2907,0
2908,6
2909,1
2910,0
2911,0
2912,2
2913,2
2914,5
2915,5
2916,2
2917,0
2918,2
2919,2
2920,2
2921,2
2922,2
2923,1
2924,2
2925,9
2926,2
2927,1
2928,3
2929,0
2930,9
2931,2
2932,1
2933,0
2934,3
2935,0
2936,0
2937,3
2938,0
2939,0
2940,0
2941,3
2942,2
2943,0
2944,1
2945,6
2946,3
2947,1
2948,4
2949,2
2950,6
2951,0
2952,1
2953,0
2954,1
2955,5
2956,0
2957,2
2958,1
2959,5
2960,0
2961,4
2962,0
2963,0
2964,2
2965,0
2966,1
2967,2
2968,0
2969,4
2970,3
2971,2
2972,1
2973,3
2974,4
2975,2
2976,0
2977,1
2978,1
2979,2
2980,1
2981,0
2982,4
2983,3
2984,3
2985,0
2986,2
2987,0
2988,4
2989,1
2990,1
2991,3
2992,1
2993,3
2994,0
2995,2
2996,0
2997,3
