movieId,userId
350,2
351,0
352,1
353,3
354,0
355,2
356,3
357,1
358,1
359,0
360,0
361,3
362,2
363,1
364,4
365,1
366,1
367,3
368,3
369,1
370,1
371,1
372,2
373,0
374,2
375,0
376,2
377,3
378,1
379,4
380,2
381,1
382,2
383,2
384,0
385,0
386,0
387,0
388,0
389,0
390,1
391,1
392,2
393,3
394,0
395,1
396,0
397,1
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,3
406,0
407,1
408,1
409,1
410,2
411,0
412,1
413,1
414,0
415,1
416,2
417,0
418,0
419,0
420,2
421,1
422,1
423,2
424,1
425,0
426,3
427,1
428,1
429,0
430,1
431,3
432,3
433,0
434,2
435,3
436,1
437,0
438,0
439,0
440,2
441,1
442,4
443,0
444,0
445,1
446,1
447,0
448,1
449,0
450,0
451,0
452,1
453,1
454,3
455,4
456,1
457,3
458,0
459,1
460,1
461,0
462,0
463,1
464,2
465,0
466,2
467,0
468,0
469,1
470,1
471,2
472,0
473,2
474,2
475,2
476,0
477,1
478,0
479,0
480,4
481,3
482,0
483,0
484,2
485,2
486,0
487,1
488,0
489,1
490,1
491,2
492,1
493,3
494,2
495,0
496,1
497,2
498,1
499,0
500,2
501,1
502,2
503,0
504,2
505,0
506,2
507,3
508,3
509,2
510,1
511,2
512,3
513,1
514,2
515,3
516,3
517,3
518,0
519,4
520,0
521,0
522,1
523,1
524,2
525,0
526,0
527,5
528,1
529,3
530,0
531,4
532,3
533,1
534,2
535,0
536,0
537,1
538,2
539,3
540,1
541,3
542,1
543,2
544,1
545,0
546,2
547,2
548,2
549,0
550,0
551,3
552,1
553,2
554,2
555,2
556,0
558,2
559,0
560,0
561,0
562,2
563,0
564,1
565,1
566,1
567,0
568,0
569,1
570,0
571,2
572,0
573,0
574,1
575,2
576,0
577,2
579,0
580,1
581,0
582,0
583,0
584,0
585,2
586,3
587,3
588,3
589,4
590,4
591,1
592,5
593,5
594,3
595,4
596,2
597,2
598,1
599,1
600,0
601,0
602,0
603,1
604,0
605,3
606,2
607,0
608,4
609,2
610,2
611,3
612,0
613,1
614,0
615,0
616,2
617,0
618,0
619,0
620,0
621,1
623,0
624,0
625,0
626,0
627,1
628,2
629,0
630,0
631,2
632,0
633,0
634,0
635,0
636,0
637,1
638,1
639,0
640,0
641,1
642,0
643,0
644,0
645,0
647,3
648,3
649,0
650,1
651,0
652,0
653,3
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,1
662,1
663,1
664,0
665,0
666,0
667,2
668,1
670,0
671,1
672,0
673,3
674,2
675,0
676,0
678,0
679,0
680,1
681,0
682,0
683,0
684,0
685,0
687,0
688,2
690,0
691,1
692,2
693,0
694,1
695,1
696,0
697,1
698,0
699,0
700,1
701,0
702,0
703,0
704,0
705,0
706,1
707,1
708,2
709,1
710,1
711,1
712,1
713,0
714,0
715,1
716,0
717,0
718,1
719,1
720,1
721,0
722,0
723,0
724,3
725,0
726,1
727,0
728,1
729,0
730,0
731,0
732,1
733,3
734,1
735,2
736,2
737,4
738,0
739,0
741,2
742,2
743,1
744,0
745,1
746,0
747,0
748,4
749,0
750,4
751,1
752,0
753,1
754,1
755,1
756,0
757,1
758,0
759,0
760,1
761,1
762,2
763,0
764,0
765,2
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,2
776,0
777,0
778,4
779,1
780,4
781,1
782,2
783,2
784,1
785,2
786,2
787,0
788,4
789,0
790,0
791,0
792,1
793,0
794,0
795,0
796,0
797,0
798,0
799,1
800,2
801,2
802,3
803,0
804,2
805,3
806,0
807,1
808,1
809,2
810,2
812,0
813,0
814,0
815,0
816,0
818,1
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,2
829,1
830,1
831,0
832,3
833,1
834,0
835,0
836,2
837,2
838,2
839,0
840,1
841,0
842,2
843,0
844,0
845,0
846,0
847,0
848,2
849,4
850,0
851,1
852,2
853,1
854,0
855,0
856,0
857,0
858,4
859,0
860,0
861,2
862,0
864,0
865,0
866,2
867,2
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,2
876,0
877,0
878,0
879,2
880,2
881,3
882,1
884,1
885,1
886,1
887,0
888,2
889,0
890,0
891,3
892,1
893,0
894,0
895,0
896,1
897,0
898,1
899,2
900,0
901,0
902,1
903,3
904,3
905,0
906,1
907,0
908,2
909,1
910,2
911,0
912,1
913,2
914,2
915,0
916,0
917,1
918,1
919,3
920,1
921,0
922,2
923,3
924,3
925,0
926,1
927,0
928,2
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,1
939,0
940,1
941,0
942,1
943,2
944,1
945,1
946,1
947,0
948,1
949,1
950,0
951,0
952,1
953,3
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,3
969,1
970,0
971,1
972,0
973,1
974,0
975,0
976,0
977,0
979,0
980,0
981,0
982,1
983,0
984,0
985,0
986,2
987,0
988,0
989,0
990,2
991,2
992,0
993,0
994,1
996,2
997,1
998,0
999,2
1000,0
1001,0
1002,0
1003,2
1004,3
1005,3
1006,0
1007,2
1008,1
1009,2
1010,3
1011,3
1012,3
1013,3
1014,3
1015,2
1016,2
1017,3
1018,0
1019,3
1020,2
1021,3
1022,3
1023,2
1024,1
1025,2
1026,1
1027,3
1028,4
1029,2
1030,3
1031,3
1032,3
1033,1
1034,1
1035,2
1036,3
1037,4
1038,0
1039,0
1040,1
1041,3
1042,1
1043,2
1044,0
1045,0
1046,2
1047,1
1049,2
1050,1
1051,0
1052,0
1053,0
1054,0
1055,0
1056,1
1057,0
1058,0
1059,2
1060,2
1061,3
1062,0
1063,0
1064,1
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1073,5
1075,0
1076,2
1077,2
1078,1
1079,1
1080,1
1081,0
1082,2
1083,0
1084,1
1085,1
1086,1
1087,1
1088,1
1089,2
1090,2
1091,1
1092,2
1093,3
1094,3
1095,3
1096,1
1097,3
1098,0
1099,1
1100,2
1101,2
1102,0
1103,1
1104,1
1105,2
1106,0
1107,0
1109,0
1110,1
1111,0
1112,0
1113,1
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,3
1121,0
1122,0
1123,0
1124,1
1125,2
1126,2
1127,3
1128,1
1129,3
1130,1
1131,1
1132,1
1133,0
1134,0
1135,1
1136,2
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,2
1148,1
1149,0
1150,1
1151,1
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,2
1162,1
1163,0
1164,0
1165,0
1166,0
1167,0
1168,1
1169,0
1170,1
1171,1
1172,2
1173,2
1174,0
1175,1
1176,2
1177,1
1178,1
1179,2
1180,1
1181,0
1183,3
1184,0
1185,2
1186,2
1187,0
1188,1
1189,1
1190,1
1191,0
1192,0
1193,5
1194,1
1196,5
1197,3
1198,4
1199,3
1200,3
1201,2
1202,0
1203,3
1204,3
1206,4
1207,2
1208,3
1209,1
1210,4
1211,2
1212,0
1213,4
1214,4
1215,3
1216,2
1217,3
1218,1
1219,4
1220,1
1221,5
1222,3
1223,1
1224,1
1225,3
1226,0
1227,1
1228,3
1230,3
1231,2
1232,1
1233,4
1234,3
1235,2
1236,1
1237,2
1238,0
1240,3
1241,1
1242,1
1243,0
1244,1
1245,2
1246,3
1247,3
1248,1
1249,1
1250,2
1251,2
1252,4
1253,2
1254,2
1255,1
1256,0
1257,0
1258,3
1259,3
1260,0
1261,2
1262,2
1263,3
1264,2
1265,3
1266,2
1267,3
1268,2
1269,1
1270,2
1271,1
1272,3
1273,0
1274,2
1275,2
1276,2
1277,1
1278,6
1279,0
1280,3
1281,0
1282,2
1283,2
1284,1
1285,0
1286,1
1287,3
1288,3
1289,0
1290,0
1291,3
1292,1
1293,2
1295,1
1296,2
1297,1
1298,0
1299,2
1300,3
1301,2
1302,2
1303,2
1304,2
1305,1
1306,1
1307,1
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,4
1321,2
1322,2
1323,1
1324,2
1325,2
1326,2
1327,2
1328,2
1329,2
1330,1
1331,2
1332,1
1333,3
1334,2
1335,1
1336,1
1337,2
1339,3
1340,1
1341,3
1342,3
1343,1
1344,1
1345,4
1346,1
1347,2
1348,3
1349,1
1350,4
1351,0
1352,0
1353,1
1354,2
1355,3
1356,4
1357,3
1358,4
1359,3
1360,0
1361,2
1363,1
1364,0
1365,1
1366,1
1367,2
1368,0
1369,1
1370,2
1371,3
1372,4
1373,3
1374,3
1375,2
1376,3
1377,3
1378,1
1379,2
1380,4
1381,1
1382,2
1383,2
1384,0
1385,2
1386,0
1387,4
1388,3
1389,2
1390,1
1391,4
1392,0
1393,4
1394,1
1395,2
1396,4
1397,1
1398,0
1399,2
1400,0
1401,1
1404,2
1405,3
1406,0
1407,3
1408,2
1409,4
1410,1
1411,2
1412,0
1413,0
1414,0
1415,0
1416,1
1417,0
1419,0
1420,0
1421,0
1422,2
1423,0
1424,0
1425,1
1426,1
1427,1
1428,1
1429,2
1430,0
1431,2
1432,0
1433,2
1434,1
1436,0
1437,0
1438,2
1439,0
1440,0
1441,1
1442,0
1443,0
1444,0
1445,1
1446,0
1447,1
1448,0
1449,0
1450,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,2
1460,2
1461,1
1462,0
1463,0
1464,1
1465,1
1466,3
1467,0
1468,1
1470,0
1471,0
1472,0
1473,1
1474,2
1475,0
1476,3
1477,1
1479,3
1480,1
1482,0
1483,1
1484,0
1485,2
1486,0
1487,1
1488,3
1489,1
1490,1
1493,0
1495,2
1496,0
1497,2
1498,0
1499,2
1500,2
1501,0
1502,0
1503,0
1504,0
1507,1
1508,0
1509,0
1510,0
1511,0
1513,1
1514,0
1515,2
1516,0
1517,1
1518,2
1519,0
1520,0
1522,0
1523,0
1524,0
1525,2
1526,2
1527,4
1528,0
1529,0
1531,0
1532,1
1533,0
1534,0
1535,1
1537,2
1538,2
1539,1
1541,2
1542,1
1543,0
1544,4
1545,1
1546,0
1547,1
1548,0
1549,1
1550,2
1551,2
1552,2
1553,0
1554,1
1555,0
1556,2
1557,2
1558,0
1559,0
1561,0
1562,3
1563,0
1564,0
1565,0
1566,1
1567,0
1568,0
1569,2
1570,1
1571,0
1572,0
1573,3
1574,0
1575,0
1577,0
1578,0
1579,0
1580,4
1581,2
1582,1
1583,1
1584,5
1585,0
1586,3
1587,2
1588,2
1589,3
1590,4
1591,3
1592,2
1593,1
1594,2
1595,2
1596,0
1597,2
1598,1
1599,1
1600,0
1601,1
1602,0
1603,4
1604,1
1605,2
1606,2
1608,2
1609,0
1610,3
1611,2
1612,0
1613,2
1614,1
1615,2
1616,2
1617,3
1619,3
1620,3
1621,0
1622,0
1623,2
1624,1
1625,2
1626,2
1627,2
1628,0
1629,0
1630,0
1631,0
1632,0
1633,2
1635,2
1636,1
1639,3
1640,0
1641,3
1642,1
1643,1
1644,3
1645,3
1646,1
1647,1
1648,0
1649,1
1650,2
1651,0
1652,0
1653,5
1654,1
1655,2
1656,0
1657,0
1658,1
1659,0
1660,3
1661,1
1662,0
1663,0
1664,0
1665,2
1666,0
1667,1
1668,0
1669,0
1670,1
1671,0
1672,3
1673,2
1674,2
1675,0
1676,4
1677,0
1678,3
1679,1
1680,3
1681,2
1682,3
1683,1
1684,0
1685,0
1686,1
1687,2
1688,1
1689,2
1690,4
1692,2
1693,2
1694,2
1695,0
1696,1
1697,0
1698,0
1699,1
1701,2
1702,2
1703,0
1704,4
1705,0
1706,0
1707,3
1708,0
1709,0
1710,0
1711,3
1713,2
1714,0
1715,0
1716,0
1717,3
1718,1
1719,3
1720,3
1721,5
1722,2
1723,0
1724,0
1725,0
1726,3
1727,1
1728,2
1729,2
1730,2
1731,1
1732,1
1733,1
1734,0
1735,2
1738,0
1739,2
1740,0
1742,0
1743,0
1744,1
1746,0
1747,3
1748,3
1749,0
1750,3
1752,2
1753,0
1754,2
1755,0
1756,2
1757,0
1759,1
1760,3
1762,3
1764,0
1765,0
1767,0
1768,0
1769,2
1770,3
1771,2
1772,0
1773,0
1774,0
1776,0
1777,2
1779,4
1780,0
1781,0
1782,0
1783,1
1784,3
1785,1
1787,0
1788,0
1789,0
1791,0
1792,2
1793,0
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1801,3
1804,0
1805,3
1806,1
1807,3
1809,0
1810,2
1811,0
1812,1
1814,0
1815,0
1816,2
1817,1
1819,0
1820,0
1821,1
1822,1
1824,0
1825,1
1826,1
1827,0
1829,0
1830,0
1831,4
1832,0
1833,1
1834,1
1835,3
1836,2
1837,0
1839,0
1840,2
1841,1
1842,0
1843,0
1844,0
1845,0
1846,0
1848,2
1849,1
1850,0
1851,0
1852,0
1853,0
1854,0
1855,1
1856,0
1857,0
1858,0
1859,1
1860,0
1861,0
1862,3
1863,1
1864,0
1865,0
1866,2
1867,0
1869,1
1870,0
1871,0
1872,0
1873,3
1874,0
1875,0
1876,4
1877,0
1878,0
1879,0
1880,0
1881,1
1882,3
1883,1
1884,2
1885,2
1886,0
1887,0
1888,2
1889,0
1890,0
1891,1
1892,2
1893,0
1894,0
1895,1
1896,0
1897,1
1898,0
1899,0
1900,1
1901,0
1902,0
1903,0
1904,1
1905,0
1906,0
1907,2
1908,0
1909,4
1910,0
1911,2
1912,2
1913,1
1914,1
1915,0
1916,1
1917,4
1918,3
1919,2
1920,3
1921,3
1922,0
1923,2
1924,1
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,1
1936,1
1937,0
1938,0
1939,0
1940,0
1941,0
1942,1
1943,1
1944,2
1945,2
1946,1
1947,1
1948,2
1949,2
1950,2
1951,1
1952,2
1953,4
1954,3
1955,3
1956,2
1957,3
1958,2
1959,2
1960,2
1961,3
1962,3
1963,0
1964,3
1965,3
1966,1
1967,3
1968,3
1969,2
1970,2
1971,2
1972,2
1973,3
1974,2
1975,2
1976,1
1977,2
1978,2
1979,2
1980,2
1981,2
1982,4
1983,2
1984,1
1985,2
1986,2
1987,1
1988,1
1989,1
1990,2
1991,1
1992,2
1993,2
1994,1
1995,1
1996,1
1997,4
1998,2
1999,2
2000,3
2001,3
2002,4
2003,2
2004,3
2005,3
2006,2
2007,0
2008,0
2009,3
2010,1
2011,2
2012,4
2013,3
2014,4
2015,3
2016,2
2017,2
2018,2
2019,3
2020,2
2021,2
2022,2
2023,4
2024,1
2025,0
2026,2
2027,0
2028,3
2029,1
2030,0
2031,3
2032,3
2033,2
2034,2
2035,2
2036,1
2037,2
2038,2
2039,1
2040,3
2041,3
2042,2
2043,2
2044,1
2045,3
2046,4
2047,2
2048,1
2049,1
2050,3
2051,3
2052,3
2053,4
2054,3
2055,0
2056,2
2057,2
2058,2
2059,2
2060,0
2061,0
2062,1
2063,0
2064,0
2065,2
2066,1
2067,1
2068,2
2069,1
2070,1
2071,2
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,3
2079,1
2080,3
2081,2
2082,3
2083,2
2084,2
2085,3
2086,2
2087,3
2088,1
2089,3
2090,2
2091,2
2092,1
2093,2
2094,4
2095,3
2096,2
2097,1
2098,2
2099,1
2100,3
2101,0
2102,1
2103,1
2104,0
2105,3
2106,1
2107,2
2108,1
2109,4
2110,0
2111,0
2112,2
2113,2
2114,2
2115,2
2116,2
2117,1
2118,3
2119,2
2120,3
2121,2
2122,2
2123,2
2124,3
2125,2
2126,2
2127,0
2128,0
2129,0
2130,2
2131,0
2132,1
2133,1
2134,2
2135,1
2136,1
2137,4
2138,2
2139,1
2140,2
2141,2
2142,3
2143,1
2144,1
2145,2
2146,2
2147,2
2148,1
2149,1
2150,1
2151,1
2152,2
2153,0
2154,1
2155,0
2156,0
2157,0
2158,2
2159,1
2160,2
2161,3
2162,3
2163,2
2164,0
2165,1
2166,1
2167,2
2168,0
2169,1
2170,1
2171,0
2172,0
2173,1
2174,2
2175,0
2176,0
2177,1
2178,0
2179,1
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,2
2189,0
2190,0
2191,0
2192,0
2193,2
2194,4
2195,1
2196,1
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,1
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,1
2229,0
2230,0
2231,4
2232,3
2233,0
2234,0
2235,0
2236,2
2237,0
2238,1
2239,1
2240,1
2241,0
2242,0
2243,1
2244,1
2245,2
2246,0
2247,1
2248,1
2249,0
2250,0
2251,0
2252,1
2253,2
2254,0
2255,0
2256,1
2257,0
2258,0
2259,0
2260,1
2261,1
2262,1
2263,1
2264,0
2265,1
2266,1
2267,1
2268,3
2269,2
2270,0
2271,0
2272,0
2273,1
2274,0
2275,2
2276,0
2277,0
2278,2
2279,3
2280,1
2281,0
2282,1
2283,0
2284,0
2285,0
2286,0
2287,2
2288,2
2289,4
2290,2
2291,4
2292,0
2293,0
2294,3
2295,0
2296,1
2297,3
2298,0
2299,0
2300,0
2301,1
2302,3
2303,2
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,1
2311,1
2312,1
2313,2
2314,1
2315,1
2316,3
2317,0
2318,0
2319,0
2320,2
2321,3
2322,3
2323,0
2324,4
2325,0
2326,0
2327,2
2328,1
2329,2
2330,0
2331,1
2332,0
2333,1
2334,1
2335,1
2336,2
2337,2
2338,3
2339,2
2340,1
2341,1
2342,0
2343,0
2344,2
2345,2
2346,3
2347,0
2348,1
2349,0
2350,0
2351,0
2352,2
2353,2
2354,2
2355,2
2356,1
2357,0
2358,0
2359,1
2360,1
2361,1
2362,0
2363,1
2364,1
2365,2
2366,1
2367,2
2368,2
2369,1
2370,1
2371,1
2372,1
2373,2
2374,0
2375,2
2376,1
2377,1
2378,1
2379,1
2380,2
2381,2
2382,2
2383,2
2384,1
2385,1
2386,2
2387,2
2388,0
2389,2
2390,0
2391,1
2392,1
2393,4
2394,1
2395,1
2396,3
2397,1
2398,3
2399,1
2400,1
2401,0
2402,2
2403,1
2404,2
2405,1
2406,3
2407,2
2408,2
2409,4
2410,3
2411,3
2412,3
2413,1
2414,0
2415,0
2416,1
2417,1
2418,0
2419,1
2420,2
2421,3
2422,4
2423,1
2424,1
2425,1
2426,0
2427,2
2428,4
2429,2
2430,1
2431,2
2432,2
2433,3
2434,0
2435,1
2436,4
2437,1
2438,0
2439,1
2440,2
2441,0
2442,0
2443,0
2444,0
2445,2
2446,3
2447,3
2448,5
2449,1
2450,2
2451,1
2452,2
2453,2
2454,2
2455,3
2456,2
2457,1
2458,1
2459,3
2460,1
2461,2
2462,2
2463,1
2464,1
2465,1
2466,0
2467,1
2468,1
2469,1
2470,2
2471,2
2472,1
2473,0
2474,2
2475,0
2476,1
2477,0
2478,1
2479,2
2480,2
2481,2
2482,1
2483,2
2484,2
2485,4
2486,3
2487,5
2488,2
2489,3
2490,4
2491,3
2492,5
2493,3
2494,3
2495,1
2496,4
2497,5
2498,5
2499,2
2500,4
2501,6
2502,5
2503,2
2504,5
2505,6
2506,6
2507,4
2508,2
2509,2
2510,2
2511,1
2512,1
2513,2
2514,3
2515,2
2516,2
2517,2
2518,0
2519,3
2520,3
2521,3
2522,3
2523,1
2524,2
2525,1
2526,2
2527,3
2528,5
2529,3
2530,2
2531,2
2532,2
2533,3
2534,2
2535,2
2536,2
2537,1
2538,2
2539,6
2540,4
2541,7
2542,4
2543,2
2544,3
2545,2
2546,5
2547,2
2548,4
2549,4
2550,3
2551,2
2552,0
2553,2
2554,3
2555,3
2556,2
2557,2
2558,4
2559,4
2560,5
2561,6
2562,2
2563,3
2564,7
2565,1
2566,3
2567,7
2568,5
2569,3
2570,4
2571,8
2572,5
2573,2
2574,5
2575,4
2576,5
2577,4
2578,3
2579,4
2580,7
2581,6
2582,3
2583,6
2584,3
2585,3
2586,5
2587,8
2588,15
2589,7
2590,7
2591,3
2592,5
2593,5
2594,4
2595,4
2596,5
2597,2
2598,7
2599,6
2600,5
2601,2
2602,1
2603,2
2604,3
2605,4
2606,5
2607,3
2608,4
2609,2
2610,3
2611,4
2612,0
2613,3
2614,1
2615,1
2616,2
2617,7
2618,4
2619,2
2620,3
2621,2
2622,6
2623,2
2624,3
2625,3
2626,3
2627,3
2628,8
2629,3
2630,3
2631,2
2632,0
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,2
2640,4
2641,2
2642,2
2643,1
2644,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,4
2658,1
2659,0
2660,1
2661,1
2662,1
2663,1
2664,2
2665,1
2666,1
2667,1
2668,1
2669,0
2670,0
2671,4
2672,6
2673,3
2674,5
2675,3
2676,6
2677,3
2678,2
2679,3
2680,3
2681,4
2682,4
2683,3
2684,2
2685,2
2686,4
2687,5
2688,6
2689,3
2690,6
2691,3
2692,6
2693,1
2694,3
2695,3
2696,4
2697,3
2698,3
2699,3
2700,6
2701,5
2702,3
2703,2
2704,2
2705,3
2706,5
2707,5
2708,2
2709,4
2710,4
2711,2
2712,3
2713,3
2714,3
2715,0
2716,3
2717,2
2718,3
2719,2
2720,3
2721,2
2722,2
2723,2
2724,2
2725,1
2726,0
2727,0
2728,1
2729,0
2730,1
2731,2
2732,0
2733,0
2734,1
2735,2
2736,0
2737,1
2738,1
2739,1
2740,1
2741,0
2742,0
2743,0
2744,1
2745,1
2746,2
2747,1
2748,0
2749,1
2750,1
2751,0
2752,1
2753,0
2754,1
2755,0
2756,0
2757,1
2758,1
2759,1
2760,1
2761,2
2762,5
2763,3
2764,0
2765,0
2766,0
2767,0
2768,0
2769,1
2770,1
2771,1
2772,1
2773,0
2774,2
2775,0
2776,1
2777,0
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,2
2788,1
2789,1
2790,1
2791,1
2792,1
2793,2
2794,1
2795,1
2796,1
2797,2
2798,1
2799,0
2800,1
2801,0
2802,1
2803,1
2804,1
2805,1
2806,0
2807,2
2808,2
2809,1
2810,2
2811,0
2812,0
2813,0
2814,1
2815,1
2816,1
2817,2
2818,1
2819,0
2820,0
2821,0
2822,1
2823,0
2824,0
2825,0
2826,3
2827,2
2828,1
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,1
2836,2
2837,1
2838,0
2839,0
2840,1
2841,3
2842,1
2843,0
2844,1
2845,0
2846,1
2847,0
2848,0
2849,0
2850,0
2851,1
2852,1
2853,1
2854,1
2855,1
2856,0
2857,2
2858,3
2859,0
2860,1
2861,2
2862,1
2863,0
2864,1
2865,1
2866,1
2867,1
2868,1
2869,0
2870,0
2871,2
2872,3
2873,0
2874,0
2875,2
2876,1
2877,1
2878,1
2879,0
2880,0
2881,1
2882,2
2883,1
2884,1
2885,0
2886,1
2887,2
2888,1
2889,2
2890,3
2891,1
2892,0
2893,0
2894,2
2895,0
2896,0
2897,0
2898,1
2899,2
2900,1
2901,1
2902,1
2903,1
2904,0
2905,0
2906,2
2907,1
2908,2
2909,0
2910,0
2911,0
2912,2
2913,2
2914,1
2915,1
2916,2
2917,1
2918,1
2919,1
2920,1
2921,0
2922,1
2923,0
2924,0
2925,1
2926,1
2927,0
2928,0
2929,1
2930,0
2931,0
2932,1
2933,0
2934,0
2935,0
2936,1
2937,0
2938,1
2939,0
2940,0
2941,0
2942,2
2943,0
2944,1
2945,0
2946,0
2947,1
2948,1
2949,1
2950,2
2951,1
2952,1
2953,2
2954,0
2955,0
2956,0
2957,0
2958,0
2959,4
2960,1
2961,1
2962,0
2963,0
2964,0
2965,0
2966,2
2967,0
2968,1
2969,0
2970,1
2971,2
2972,0
2973,1
2974,2
2975,2
2976,2
2977,1
2978,0
2979,1
2980,0
2981,0
2982,1
2983,0
2984,0
2985,2
2986,2
2987,2
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,3
2996,0
2997,3
2998,1
2999,1
3000,2
3001,0
3002,0
3003,1
3004,0
3005,2
3006,3
3007,1
3008,1
3009,0
3010,1
3011,0
3012,0
3013,1
3014,1
3015,0
3016,1
3017,1
3018,1
3019,0
3020,2
3021,1
3022,0
3023,0
3024,2
3025,0
3026,1
3028,0
3029,0
3030,1
3031,0
3032,1
3033,2
3034,2
3035,0
3036,0
3037,1
3038,0
3039,1
3040,1
3041,1
3042,1
3043,1
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,1
3052,3
3053,2
3054,1
3055,1
3056,1
3057,1
3058,1
3059,0
3060,0
3061,0
3062,1
3063,0
3064,1
3065,0
3066,0
3067,0
3068,0
3069,0
3070,1
3071,1
3072,1
3073,0
3074,0
3075,1
3076,0
3077,0
3078,2
3079,1
