userId,movieId
565,0
566,0
567,1
568,10
569,8
570,3
571,17
572,12
573,0
574,2
575,0
576,1
577,4
578,17
579,18
580,0
581,0
582,3
583,1
584,4
585,4
586,18
587,13
588,4
589,2
590,4
591,14
592,6
593,16
594,5
595,1
596,0
597,0
598,0
599,0
600,10
601,15
602,0
603,14
604,13
605,1
606,0
607,10
608,0
609,11
610,16
611,15
612,0
613,0
614,19
615,0
616,4
617,0
618,2
619,12
620,1
621,0
622,0
623,12
624,1
625,0
626,1
627,8
628,11
629,0
630,10
631,9
632,11
633,2
634,5
635,14
636,0
637,11
638,1
639,2
640,0
641,0
642,10
643,8
644,0
645,0
646,1
647,0
648,18
649,10
650,7
651,3
652,3
653,1
654,6
655,1
656,17
657,0
658,6
659,8
660,16
661,6
662,7
663,5
664,10
665,3
666,2
667,13
668,0
669,0
670,4
671,2
672,2
673,6
674,12
675,5
676,2
677,9
678,10
679,0
680,4
681,1
682,3
683,15
684,4
685,5
686,13
687,0
688,10
689,19
690,4
691,1
692,0
693,6
694,7
695,1
696,1
697,2
698,13
699,7
700,17
701,2
702,11
703,0
704,14
705,14
706,2
707,2
708,1
709,1
710,9
711,5
712,2
713,1
714,3
715,4
716,1
717,11
718,0
719,2
720,3
721,19
722,11
723,0
724,8
725,17
726,11
727,10
728,12
729,12
730,2
731,1
732,7
733,16
734,1
735,3
736,16
737,13
738,10
739,14
740,8
741,22
742,10
743,0
744,19
745,3
746,0
747,0
748,0
749,18
750,17
751,5
752,2
753,0
754,20
755,5
756,2
757,6
758,1
759,8
760,20
761,13
762,0
763,9
764,0
765,2
766,16
767,1
768,15
769,16
770,2
771,0
772,1
773,14
774,7
775,22
776,5
777,12
778,8
779,10
780,4
781,1
782,15
783,8
784,5
785,3
786,7
787,7
788,2
789,2
790,2
791,1
792,8
793,1
794,0
795,16
796,14
797,4
798,1
799,1
800,1
801,1
802,15
803,1
804,12
805,11
806,4
807,7
808,2
809,16
810,2
811,2
812,20
813,2
814,2
815,0
816,15
817,1
818,1
819,0
820,1
821,10
822,10
823,8
824,3
825,0
826,0
827,3
828,2
829,8
830,0
831,11
832,0
833,19
834,1
835,0
836,2
837,0
838,3
839,1
840,20
841,8
842,0
843,1
844,0
845,1
846,14
847,11
848,5
849,1
850,1
851,0
852,4
853,11
854,2
855,0
856,1
857,20
858,4
859,5
860,5
861,0
862,0
863,2
864,3
865,2
866,0
867,0
868,5
869,16
870,5
871,9
872,12
873,17
874,0
875,14
876,0
877,0
878,2
879,0
880,0
881,2
882,5
883,0
884,0
885,9
886,0
887,0
888,4
889,4
890,5
891,1
892,10
893,6
894,0
895,1
896,0
897,0
898,5
899,11
900,12
901,0
902,13
903,22
904,6
905,0
906,2
907,4
908,19
909,1
910,17
911,8
912,0
913,2
914,0
915,2
916,15
917,0
918,10
919,3
920,17
921,0
922,0
923,1
924,2
925,19
926,6
927,1
928,4
929,11
930,6
931,0
932,11
933,6
934,7
935,18
936,11
937,0
938,0
939,10
940,0
941,6
942,8
943,6
944,0
945,16
946,1
947,4
948,1
949,4
950,1
951,4
952,4
953,5
954,13
955,12
956,16
957,0
958,0
959,2
960,17
961,0
962,1
963,7
964,6
965,1
966,11
967,3
968,0
969,5
970,14
971,14
972,1
973,1
974,5
975,5
976,0
977,8
978,7
979,2
980,16
981,2
982,20
983,0
984,16
985,0
986,18
987,8
988,0
989,9
990,6
991,0
992,0
993,1
994,4
995,14
996,11
997,0
998,6
999,0
1000,0
1001,11
1002,4
1003,8
1004,1
1005,12
1006,0
1007,18
1008,1
1009,2
1010,1
1011,18
1012,2
1013,6
1014,1
1015,14
1016,0
1017,1
1018,13
1019,18
1020,2
1021,0
1022,9
1023,6
1024,10
1025,0
1026,13
1027,0
1028,8
1029,10
1030,8
1031,6
1032,0
1033,1
1034,0
1035,16
1036,0
1037,1
1038,14
1039,3
1040,10
1041,7
1042,5
1043,0
1044,12
1045,8
1046,3
1047,16
1048,16
1049,4
1050,5
1051,4
1052,7
1053,2
1054,6
1055,11
1056,0
1057,11
1058,21
1059,17
1060,3
1061,11
1062,2
1063,7
1064,0
1065,7
1066,12
1067,0
1068,17
1069,10
1070,13
1071,4
1072,3
1073,14
1074,0
1075,12
1076,1
1077,0
1078,8
1079,2
1080,7
1081,6
1082,6
1083,6
1084,2
1085,14
1086,0
1087,11
1088,0
1089,1
1090,3
1091,0
1092,1
1093,11
1094,1
1095,15
1096,0
1097,0
1098,5
1099,1
1100,18
1101,15
1102,11
1103,0
1104,2
1105,18
1106,0
1107,11
1108,3
1109,13
1110,1
1111,3
1112,10
1113,0
1114,14
1115,1
1116,20
1117,10
1118,2
1119,2
1120,2
1121,1
1122,0
1123,1
1124,0
1125,1
1126,13
1127,0
1128,0
1129,0
1130,1
1131,1
1132,2
1133,2
1134,2
1135,15
1136,12
1137,0
1138,7
1139,12
1140,6
1141,11
1142,0
1143,13
1144,15
1145,1
1146,0
1147,2
1148,3
1149,0
1150,2
1151,12
1152,2
1153,0
1154,6
1155,15
1156,5
1157,1
1158,5
1159,4
1160,16
1161,0
1162,0
1163,16
1164,6
1165,15
1166,14
1167,1
1168,1
1169,2
1170,1
1171,1
1172,0
1173,1
1174,15
1175,9
1176,5
1177,1
1178,7
1179,9
1180,3
1181,16
1182,1
1183,5
1184,13
1185,17
1186,6
1187,1
1188,2
1189,0
1190,16
1191,4
1192,1
1193,2
1194,0
1195,6
1196,1
1197,6
1198,10
1199,1
1200,19
1201,0
1202,1
1203,11
1204,9
1205,0
1206,4
1207,9
1208,9
1209,12
1210,9
1211,0
1212,12
1213,0
1214,0
1215,12
1216,6
1217,0
1218,0
1219,6
1220,14
1221,4
1222,12
1223,9
1224,2
1225,0
1226,2
1227,12
1228,2
1229,5
1230,20
1231,0
1232,14
1233,14
1234,2
1235,0
1236,1
1237,15
1238,2
1239,4
1240,0
1241,4
1242,11
1243,0
1244,17
1245,0
1246,2
1247,1
1248,12
1249,3
1250,8
1251,0
1252,16
1253,2
1254,14
1255,0
1256,1
1257,0
1258,4
1259,12
1260,13
1261,15
1262,1
1263,0
1264,10
1265,11
1266,3
1267,14
1268,5
1269,0
1270,20
1271,1
1272,0
1273,1
1274,8
1275,1
1276,14
1277,2
1278,0
1279,5
1280,21
1281,1
1282,9
1283,0
1284,9
1285,1
1286,0
1287,19
1288,7
1289,3
1290,12
1291,2
1292,0
1293,0
1294,6
1295,2
1296,17
1297,3
1298,3
1299,1
1300,1
1301,14
1302,18
1303,0
1304,8
1305,8
1306,2
1307,3
1308,0
1309,10
1310,5
1311,6
1312,8
1313,12
1314,1
1315,5
1316,2
1317,16
1318,1
1319,0
1320,2
1321,4
1322,15
1323,15
1324,11
1325,7
1326,10
1327,6
1328,6
1329,1
1330,3
1331,1
1332,16
1333,0
1334,10
1335,3
1336,0
1337,0
1338,13
1339,15
1340,2
1341,8
1342,0
1343,1
1344,0
1345,0
1346,9
1347,2
1348,14
1349,0
1350,13
1351,1
1352,3
1353,0
1354,0
1355,0
1356,5
1357,9
1358,2
1359,15
1360,2
1361,7
1362,10
1363,0
1364,5
1365,0
1366,0
1367,19
1368,7
1369,6
1370,3
1371,6
1372,15
1373,2
1374,7
1375,2
1376,22
1377,2
1378,11
1379,1
1380,11
1381,4
1382,3
1383,5
1384,2
1385,2
1386,5
1387,9
1388,1
1389,6
1390,1
1391,10
1392,9
1393,7
1394,2
1395,3
1396,0
1397,0
1398,3
1399,14
1400,9
1401,7
1402,10
1403,8
1404,7
1405,14
1406,10
1407,14
1408,0
1409,1
1410,0
1411,19
1412,4
1413,0
1414,0
1415,6
1416,3
1417,19
1418,3
1419,17
1420,5
1421,13
1422,11
1423,22
1424,0
1425,1
1426,10
1427,0
1428,0
1429,0
1430,5
1431,1
1432,1
1433,8
1434,0
1435,7
1436,12
1437,13
1438,1
1439,3
1440,11
1441,0
1442,10
1443,2
1444,1
1445,5
1446,7
1447,1
1448,0
1449,2
1450,16
1451,0
1452,1
1453,5
1454,4
1455,4
1456,4
1457,9
1458,10
1459,3
1460,12
1461,0
1462,2
1463,1
1464,1
1465,2
1466,4
1467,0
1468,1
1469,0
1470,3
1471,6
1472,21
1473,2
1474,18
1475,3
1476,5
1477,1
1478,3
1479,0
1480,4
1481,10
1482,4
1483,3
1484,0
1485,0
1486,0
1487,0
1488,12
1489,9
1490,0
1491,5
1492,2
1493,0
1494,11
1495,0
1496,5
1497,2
1498,10
1499,14
1500,1
1501,2
1502,4
1503,2
1504,2
1505,1
1506,1
1507,22
1508,4
1509,1
1510,5
1511,3
1512,13
1513,1
1514,17
1515,11
1516,18
1517,2
1518,11
1519,1
1520,0
1521,7
1522,4
1523,14
1524,0
1525,15
1526,5
1527,0
1528,7
1529,8
1530,4
1531,13
1532,13
1533,16
1534,1
1535,0
1536,0
1537,11
1538,6
1539,3
1540,8
1541,0
1542,0
1543,1
1544,9
1545,19
1546,11
1547,16
1548,11
1549,6
1550,15
1551,0
1552,3
1553,2
1554,4
1555,15
1556,11
1557,2
1558,0
1559,2
1560,16
1561,0
1562,4
1563,0
1564,6
1565,4
1566,15
1567,8
1568,13
1569,1
1570,16
1571,13
1572,1
1573,5
1574,1
1575,10
1576,0
1577,3
1578,0
1579,21
1580,1
1581,0
1582,0
1583,7
1584,14
1585,0
1586,7
1587,4
1588,15
1589,0
1590,0
1591,6
1592,8
1593,0
1594,0
1595,16
1596,0
1597,1
1598,0
1599,1
1600,10
1601,9
1602,10
1603,1
1604,7
1605,0
1606,5
1607,1
1608,16
1609,3
1610,7
1611,1
1612,5
1613,0
1614,1
1615,2
1616,19
1617,19
1618,0
1619,6
1620,12
1621,4
1622,7
1623,1
1624,4
1625,7
1626,16
1627,11
1628,7
1629,12
1630,4
1631,4
1632,6
1633,0
1634,0
1635,15
1636,18
1637,0
1638,19
1639,2
1640,3
1641,3
1642,1
1643,15
1644,10
1645,14
1646,4
1647,13
1648,0
1649,18
1650,7
1651,10
1652,1
1653,5
1654,11
1655,1
1656,15
1657,4
1658,16
1659,13
1660,0
1661,18
1662,13
1663,0
1664,0
1665,11
1666,10
1667,6
1668,6
1669,5
1670,1
1671,13
1672,10
1673,0
1674,1
1675,0
1676,5
1677,12
1678,16
1679,0
1680,0
1681,13
1682,6
1683,0
1684,0
1685,12
1686,13
1687,2
1688,5
1689,7
1690,5
1691,0
1692,4
1693,5
1694,16
1695,1
1696,0
1697,2
1698,14
1699,10
1700,1
1701,1
1702,5
1703,7
1704,2
1705,1
1706,9
1707,7
1708,3
1709,6
1710,0
1711,8
1712,0
1713,0
1714,4
1715,13
1716,8
1717,6
1718,19
1719,9
1720,0
1721,1
1722,4
1723,8
1724,2
1725,12
1726,12
1727,1
1728,9
1729,20
1730,7
1731,0
1732,6
1733,1
1734,1
1735,3
1736,13
1737,1
1738,1
1739,1
1740,12
1741,15
1742,0
1743,7
1744,10
1745,16
1746,0
1747,4
1748,22
1749,2
1750,17
1751,5
1752,12
1753,17
1754,6
1755,15
1756,0
1757,7
1758,11
1759,1
1760,0
1761,3
1762,2
1763,12
1764,9
1765,0
1766,10
1767,4
1768,4
1769,0
1770,2
1771,7
1772,1
1773,8
1774,5
1775,10
1776,7
1777,19
1778,0
1779,14
1780,16
1781,1
1782,0
1783,5
1784,2
1785,0
1786,6
1787,1
1788,0
1789,14
1790,7
1791,3
1792,18
1793,0
1794,0
1795,0
1796,0
1797,0
1798,4
1799,0
1800,1
1801,0
1802,3
1803,8
1804,2
1805,0
1806,14
1807,4
1808,19
1809,4
1810,9
1811,10
1812,11
1813,15
1814,2
1815,2
1816,2
1817,3
1818,0
1819,6
1820,14
1821,0
1822,0
1823,0
1824,1
1825,12
1826,6
1827,0
1828,16
1829,8
1830,12
1831,17
1832,1
1833,19
1834,3
1835,8
1836,12
1837,3
1838,5
1839,1
1840,2
1841,0
1842,3
1843,1
1844,15
1845,21
1846,0
1847,10
1848,1
1849,21
1850,6
1851,8
1852,0
1853,0
1854,19
1855,12
1856,1
1857,0
1858,5
1859,2
1860,1
1861,4
1862,2
1863,4
1864,17
1865,1
1866,2
1867,1
1868,9
1869,18
1870,3
1871,1
1872,0
1873,11
1874,6
1875,9
1876,20
1877,1
1878,0
1879,1
1880,1
1881,17
1882,1
1883,2
1884,11
1885,13
1886,1
1887,18
1888,2
1889,12
1890,16
1891,1
1892,15
1893,9
1894,1
1895,0
1896,10
1897,10
1898,0
1899,0
1900,1
1901,11
1902,12
1903,1
1904,20
1905,14
1906,17
1907,0
1908,4
1909,0
1910,0
1911,3
1912,17
1913,2
1914,1
1915,2
1916,1
1917,7
1918,9
1919,5
1920,1
1921,0
1922,6
1923,1
1924,2
1925,14
1926,8
1927,4
1928,13
1929,0
1930,11
1931,22
1932,0
1933,0
1934,0
1935,10
1936,4
1937,0
1938,0
1939,3
1940,0
1941,3
1942,21
1943,0
1944,1
1945,1
1946,0
1947,9
1948,0
1949,1
1950,3
1951,3
1952,7
1953,1
1954,2
1955,1
1956,2
1957,2
1958,3
1959,8
1960,7
1961,0
1962,0
1963,7
1964,7
1965,4
1966,14
1967,2
1968,0
1969,8
1970,7
1971,2
1972,19
1973,12
1974,1
1975,17
1976,0
1977,1
1978,0
1979,1
1980,5
1981,0
1982,4
1983,11
1984,13
1985,12
1986,3
1987,2
1988,6
1989,9
1990,1
1991,0
1992,3
1993,1
1994,0
1995,10
1996,0
1997,5
1998,13
1999,1
2000,5
2001,15
2002,4
2003,12
2004,17
2005,12
2006,17
2007,0
2008,7
2009,1
2010,10
2011,18
2012,2
2013,8
2014,9
2015,10
2016,0
2017,6
2018,1
2019,11
2020,0
2021,0
2022,3
2023,0
2024,13
2025,1
2026,3
2027,1
2028,11
2029,11
2030,10
2031,6
2032,3
2033,0
2034,9
2035,6
2036,4
2037,6
2038,16
2039,0
2040,0
2041,0
2042,3
2043,14
2044,1
2045,4
2046,12
2047,18
2048,4
2049,11
2050,1
2051,9
2052,3
2053,0
2054,1
2055,1
2056,13
2057,2
2058,1
2059,0
2060,17
2061,2
2062,13
2063,0
2064,6
2065,5
2066,13
2067,4
2068,9
2069,2
2070,3
2071,18
2072,18
2073,2
2074,0
2075,10
2076,8
2077,0
2078,1
2079,0
2080,11
2081,15
2082,8
2083,14
2084,7
2085,6
2086,0
2087,1
2088,5
2089,9
2090,2
2091,0
2092,7
2093,0
2094,13
2095,8
2096,4
2097,0
2098,18
2099,19
2100,11
2101,1
2102,0
2103,0
2104,11
2105,0
2106,1
2107,15
2108,2
2109,8
2110,1
2111,1
2112,0
2113,10
2114,4
2115,1
2116,2
2117,13
2118,1
2119,1
2120,9
2121,14
2122,2
2123,3
2124,0
2125,0
2126,2
2127,7
2128,14
2129,11
2130,10
2131,5
2132,0
2133,0
2134,1
2135,2
2136,8
2137,2
2138,13
2139,3
2140,8
2141,0
2142,0
2143,5
2144,1
2145,11
2146,9
2147,17
2148,0
2149,16
2150,5
2151,12
2152,1
2153,7
2154,1
2155,17
2156,16
2157,0
2158,19
2159,5
2160,5
2161,20
2162,17
2163,8
2164,7
2165,1
2166,2
2167,1
2168,4
2169,5
2170,4
2171,12
2172,3
2173,2
2174,11
2175,2
2176,9
2177,0
2178,0
2179,0
2180,2
2181,3
2182,2
2183,12
2184,11
2185,1
2186,1
2187,14
2188,14
2189,0
2190,0
2191,22
2192,5
2193,9
2194,0
2195,18
2196,1
2197,8
2198,9
2199,3
2200,13
2201,3
2202,15
2203,4
2204,6
2205,0
2206,4
2207,1
2208,5
2209,11
2210,14
2211,0
2212,18
2213,4
2214,7
2215,11
2216,9
2217,16
2218,0
2219,3
2220,3
2221,1
2222,6
2223,0
2224,1
2225,5
2226,9
2227,5
2228,3
2229,9
2230,0
2231,1
2232,18
2233,13
2234,7
2235,2
2236,9
2237,9
2238,1
2239,9
2240,2
2241,2
2242,14
2243,16
2244,4
2245,8
2246,8
2247,11
2248,10
2249,0
2250,5
2251,0
2252,4
2253,5
2254,5
2255,0
2256,8
2257,21
2258,17
2259,19
2260,8
2261,19
2262,0
2263,10
2264,1
2265,5
2266,2
2267,1
2268,2
2269,10
2270,13
2271,6
2272,5
2273,4
2274,10
2275,6
2276,3
2277,12
2278,8
2279,0
2280,7
2281,7
2282,0
2283,6
2284,7
2285,19
2286,1
2287,0
2288,1
2289,9
2290,1
2291,1
2292,6
2293,7
2294,7
2295,5
2296,19
2297,11
2298,1
2299,9
2300,1
2301,6
2302,7
2303,1
2304,0
2305,0
2306,15
2307,4
2308,1
2309,0
2310,1
2311,13
2312,13
2313,9
2314,9
2315,18
2316,1
2317,1
2318,0
2319,1
2320,2
2321,9
2322,4
2323,18
2324,5
2325,4
2326,2
2327,4
2328,0
2329,2
2330,17
2331,1
2332,18
2333,9
2334,0
2335,3
2336,0
2337,2
2338,6
2339,7
2340,1
2341,16
2342,0
2343,7
2344,13
2345,1
2346,5
2347,1
2348,0
2349,19
2350,14
2351,4
2352,14
2353,2
2354,2
2355,3
2356,1
2357,7
2358,15
2359,1
2360,8
2361,20
2362,8
2363,5
2364,10
2365,10
2366,11
2367,8
2368,9
2369,0
2370,9
2371,5
2372,4
2373,7
2374,12
2375,0
2376,0
2377,4
2378,15
2379,0
2380,9
2381,0
2382,8
2383,1
2384,1
2385,6
2386,13
2387,2
2388,5
2389,2
2390,9
2391,1
2392,4
2393,5
2394,10
2395,12
2396,6
2397,22
2398,12
2399,10
2400,4
2401,0
2402,3
2403,1
2404,3
2405,6
2406,20
2407,5
2408,8
2409,20
2410,7
2411,0
2412,4
2413,8
2414,0
2415,0
2416,1
2417,4
2418,0
2419,20
2420,2
2421,1
2422,1
2423,8
2424,20
2425,0
2426,3
2427,2
2428,11
2429,9
2430,13
2431,3
2432,15
2433,8
2434,0
2435,1
2436,3
2437,1
2438,3
2439,8
2440,0
2441,1
2442,0
2443,7
2444,9
2445,1
2446,0
2447,11
2448,0
2449,0
2450,7
2451,7
2452,1
2453,1
2454,20
2455,2
2456,3
2457,1
2458,0
2459,16
2460,0
2461,1
2462,7
2463,0
2464,5
2465,10
2466,2
2467,1
2468,2
2469,0
2470,3
2471,0
2472,7
2473,1
2474,5
2475,4
2476,8
2477,15
2478,1
2479,0
2480,1
2481,2
2482,4
2483,6
2484,21
2485,1
2486,1
2487,11
2488,12
2489,0
2490,0
2491,1
2492,3
2493,14
2494,2
2495,0
2496,4
2497,3
2498,0
2499,0
2500,0
2501,0
2502,11
2503,3
2504,14
2505,15
2506,1
2507,5
2508,18
2509,8
2510,1
2511,3
2512,14
2513,11
2514,4
2515,8
2516,13
2517,11
2518,11
2519,2
2520,1
2521,1
2522,2
2523,13
2524,2
2525,2
2526,0
2527,14
2528,2
2529,14
2530,0
2531,0
2532,1
2533,8
2534,5
2535,0
2536,2
2537,0
2538,0
2539,2
2540,18
2541,1
2542,2
2543,6
2544,16
2545,7
2546,11
2547,3
2548,0
2549,15
2550,11
2551,0
2552,2
2553,4
2554,10
2555,5
2556,1
2557,1
2558,15
2559,0
2560,1
2561,7
2562,6
2563,0
2564,9
2565,5
2566,2
2567,1
2568,16
2569,1
2570,8
2571,2
2572,6
2573,0
2574,3
2575,17
2576,15
2577,16
2578,0
2579,2
2580,20
2581,6
2582,8
2583,5
2584,13
2585,15
2586,8
2587,6
2588,0
2589,0
2590,6
2591,0
2592,0
2593,1
2594,16
2595,7
2596,1
2597,1
2598,15
2599,13
2600,1
2601,4
2602,15
2603,0
2604,2
2605,15
2606,5
2607,5
2608,6
2609,2
2610,0
2611,13
2612,11
2613,0
2614,12
2615,1
2616,10
2617,0
2618,4
2619,1
2620,6
2621,3
2622,1
2623,1
2624,9
2625,13
2626,3
2627,0
2628,0
2629,2
2630,0
2631,4
2632,0
2633,9
2634,1
2635,9
2636,1
2637,0
2638,12
2639,1
2640,10
2641,1
2642,0
2643,20
2644,4
2645,0
2646,19
2647,18
2648,0
2649,20
2650,7
2651,0
2652,1
2653,19
2654,10
2655,16
2656,18
2657,22
2658,16
2659,0
2660,1
2661,9
2662,3
2663,10
2664,0
2665,1
2666,0
2667,10
2668,0
2669,18
2670,12
2671,20
2672,6
2673,0
2674,0
2675,17
2676,9
2677,5
2678,12
2679,0
2680,9
2681,5
2682,1
2683,8
2684,13
2685,0
2686,3
2687,0
2688,0
2689,2
2690,0
2691,16
2692,11
2693,1
2694,18
2695,9
2696,6
2697,4
2698,11
2699,1
2700,1
2701,0
2702,13
2703,5
2704,1
2705,9
2706,15
2707,8
2708,0
2709,7
2710,2
2711,7
2712,19
2713,5
2714,0
2715,1
2716,0
2717,0
2718,12
2719,13
2720,8
2721,2
2722,14
2723,6
2724,9
2725,2
2726,0
2727,0
2728,9
2729,5
2730,1
2731,4
2732,10
2733,4
2734,12
2735,17
2736,2
2737,2
2738,11
2739,0
2740,15
2741,4
2742,11
2743,8
2744,0
2745,12
2746,10
2747,0
2748,6
2749,9
2750,2
2751,5
2752,2
2753,16
2754,1
2755,17
2756,14
2757,17
2758,14
2759,4
2760,7
2761,3
2762,14
2763,1
2764,0
2765,0
2766,5
2767,1
2768,10
2769,1
2770,8
2771,5
2772,21
2773,3
2774,0
2775,0
2776,19
2777,7
2778,17
2779,7
2780,17
2781,1
2782,6
2783,10
2784,8
2785,0
2786,1
2787,17
2788,7
2789,2
2790,3
2791,1
2792,2
2793,7
2794,0
2795,4
2796,1
2797,0
2798,7
2799,0
2800,1
2801,13
2802,1
2803,1
2804,4
2805,3
2806,3
2807,13
2808,0
2809,8
2810,10
2811,20
2812,8
2813,10
2814,1
2815,14
2816,7
2817,1
2818,7
2819,2
2820,2
2821,4
2822,7
2823,2
2824,1
2825,2
2826,14
2827,0
2828,1
2829,1
2830,10
2831,4
2832,13
2833,4
2834,14
2835,12
2836,12
2837,9
2838,0
2839,8
2840,0
2841,22
2842,11
2843,11
2844,0
2845,1
2846,0
2847,3
2848,7
2849,1
2850,0
2851,13
2852,0
2853,1
2854,2
2855,17
2856,11
2857,7
2858,17
2859,1
2860,10
2861,1
2862,19
2863,6
2864,10
2865,3
2866,13
2867,3
2868,16
2869,2
2870,0
2871,7
2872,0
2873,2
2874,5
2875,16
2876,3
2877,9
2878,0
2879,0
2880,0
2881,3
2882,1
2883,3
2884,5
2885,17
2886,1
2887,5
2888,12
2889,9
2890,12
2891,11
2892,19
2893,5
2894,14
2895,6
2896,0
2897,17
2898,9
2899,14
2900,8
2901,0
2902,20
2903,9
2904,10
2905,3
2906,2
2907,2
2908,2
2909,13
2910,9
2911,0
2912,17
2913,6
2914,11
2915,12
2916,16
2917,0
2918,7
2919,20
2920,0
2921,8
2922,7
2923,20
2924,6
2925,12
2926,5
2927,13
2928,6
2929,0
2930,18
2931,1
2932,9
2933,3
2934,7
2935,13
2936,1
2937,17
2938,1
2939,0
2940,0
2941,0
2942,10
2943,3
2944,1
2945,16
2946,10
2947,8
2948,18
2949,0
2950,12
2951,2
2952,2
2953,0
2954,0
2955,13
2956,1
2957,0
2958,15
2959,17
2960,6
2961,0
2962,1
2963,1
2964,17
2965,3
2966,9
2967,1
2968,13
2969,3
2970,9
2971,12
2972,22
2973,4
2974,10
2975,0
2976,0
2977,0
2978,4
2979,8
2980,0
2981,1
2982,14
2983,7
2984,3
2985,7
2986,7
2987,12
2988,11
2989,1
2990,11
2991,4
2992,5
2993,1
2994,2
2995,8
2996,1
2997,5
