movieId,n_i,popularity_pct
26610,2,18.67
26615,4,29.48
26628,4,29.48
26634,5,32.95
26645,5,32.95
26655,5,32.95
26670,1,7.43
26685,1,7.43
26708,1,7.43
26718,1,7.43
26723,2,18.67
26724,3,25.03
26738,2,18.67
26754,2,18.67
26759,1,7.43
26763,1,7.43
26766,4,29.48
26767,4,29.48
26769,2,18.67
26793,5,32.95
26801,3,25.03
26814,4,29.48
26815,1,7.43
26818,2,18.67
26825,3,25.03
26826,5,32.95
26853,1,7.43
26858,4,29.48
26860,1,7.43
26863,1,7.43
26868,5,32.95
26874,3,25.03
26880,1,7.43
26889,3,25.03
26911,1,7.43
26944,3,25.03
26945,2,18.67
26946,4,29.48
26962,3,25.03
26964,3,25.03
26968,2,18.67
26969,3,25.03
26978,4,29.48
26980,2,18.67
26991,2,18.67
26992,5,32.95
27001,5,32.95
27015,1,7.43
27070,5,32.95
27077,1,7.43
27078,5,32.95
27103,5,32.95
27105,5,32.95
27131,2,18.67
27132,5,32.95
27135,4,29.48
27140,5,32.95
27164,3,25.03
27171,4,29.48
27189,4,29.48
27198,5,32.95
27205,4,29.48
27234,2,18.67
27235,1,7.43
27263,4,29.48
27273,2,18.67
27291,1,7.43
27293,2,18.67
27297,5,32.95
27307,2,18.67
27310,1,7.43
27321,3,25.03
27328,1,7.43
27343,2,18.67
27348,4,29.48
27359,2,18.67
27360,1,7.43
27378,2,18.67
27382,1,7.43
27395,1,7.43
27444,4,29.48
27449,1,7.43
27454,5,32.95
27455,3,25.03
27457,2,18.67
27459,2,18.67
27467,2,18.67
27472,4,29.48
27475,1,7.43
27477,1,7.43
27479,1,7.43
27484,3,25.03
27496,5,32.95
27511,1,7.43
27525,3,25.03
27526,2,18.67
27606,1,7.43
27624,5,32.95
27626,1,7.43
27657,4,29.48
27668,3,25.03
27675,4,29.48
27703,2,18.67
27711,5,32.95
27718,5,32.95
27742,4,29.48
27752,3,25.03
27759,4,29.48
27777,2,18.67
27779,4,29.48
27780,3,25.03
27818,1,7.43
27823,5,32.95
27829,3,25.03
27849,3,25.03
27858,1,7.43
27883,2,18.67
27914,1,7.43
30698,3,25.03
30764,3,25.03
30776,2,18.67
30781,5,32.95
30863,3,25.03
30958,4,29.48
31140,2,18.67
31152,4,29.48
31154,4,29.48
31203,2,18.67
31205,1,7.43
31258,2,18.67
31330,3,25.03
31342,2,18.67
31351,3,25.03
31469,3,25.03
31474,1,7.43
31498,2,18.67
31535,2,18.67
31638,1,7.43
31649,4,29.48
31655,2,18.67
31813,1,7.43
31856,4,29.48
31907,1,7.43
31925,3,25.03
31954,3,25.03
31983,4,29.48
32126,5,32.95
32230,1,7.43
32243,3,25.03
32277,2,18.67
32318,5,32.95
32357,2,18.67
32421,1,7.43
32433,1,7.43
32471,5,32.95
32478,4,29.48
32535,2,18.67
32567,4,29.48
32655,4,29.48
32705,5,32.95
32716,2,18.67
32724,1,7.43
32779,1,7.43
32860,3,25.03
32864,5,32.95
32890,4,29.48
32923,5,32.95
32935,1,7.43
32952,3,25.03
32959,4,29.48
32968,3,25.03
32972,5,32.95
32994,1,7.43
33001,5,32.95
33027,3,25.03
33049,3,25.03
33090,5,32.95
33092,2,18.67
33102,2,18.67
33129,5,32.95
33140,4,29.48
33142,3,25.03
33226,3,25.03
33253,5,32.95
33267,3,25.03
33415,3,25.03
33426,2,18.67
33581,1,7.43
33608,4,29.48
33755,3,25.03
33762,5,32.95
33767,4,29.48
33799,3,25.03
33852,2,18.67
33863,5,32.95
33901,5,32.95
33919,4,29.48
33921,5,32.95
33940,2,18.67
33945,1,7.43
33958,1,7.43
33970,5,32.95
33974,4,29.48
33994,2,18.67
34016,4,29.48
34032,5,32.95
34039,4,29.48
34076,5,32.95
34138,4,29.48
34206,3,25.03
34216,3,25.03
34224,2,18.67
34226,3,25.03
34231,2,18.67
34234,1,7.43
34240,2,18.67
34312,4,29.48
34364,5,32.95
34371,4,29.48
34426,3,25.03
34517,1,7.43
35008,1,7.43
35050,3,25.03
35331,1,7.43
35640,3,25.03
35721,3,25.03
35828,2,18.67
35853,2,18.67
36046,2,18.67
36286,2,18.67
36312,4,29.48
36405,3,25.03
36426,1,7.43
36576,2,18.67
36804,1,7.43
36816,2,18.67
36902,5,32.95
37058,4,29.48
37257,5,32.95
37444,3,25.03
37689,5,32.95
37824,3,25.03
37949,1,7.43
37960,1,7.43
37967,3,25.03
37982,3,25.03
38001,2,18.67
38435,5,32.95
38688,3,25.03
38839,3,25.03
38884,4,29.48
39048,4,29.48
39191,3,25.03
39364,1,7.43
39412,2,18.67
39429,2,18.67
39439,4,29.48
39615,3,25.03
39740,4,29.48
39876,3,25.03
40111,5,32.95
40275,1,7.43
40291,1,7.43
40404,1,7.43
40425,5,32.95
40465,1,7.43
40467,5,32.95
40559,4,29.48
40679,2,18.67
40699,1,7.43
40831,5,32.95
41126,4,29.48
41130,4,29.48
41353,3,25.03
41402,5,32.95
41518,4,29.48
41523,2,18.67
41596,1,7.43
41602,1,7.43
41704,3,25.03
41706,3,25.03
41762,4,29.48
41767,5,32.95
41820,5,32.95
41822,3,25.03
41914,2,18.67
41980,4,29.48
42189,1,7.43
42335,1,7.43
42341,2,18.67
42407,1,7.43
42413,2,18.67
42491,1,7.43
42550,4,29.48
42553,4,29.48
42562,2,18.67
42591,1,7.43
42636,3,25.03
42659,5,32.95
42661,3,25.03
42679,4,29.48
42705,1,7.43
42763,4,29.48
42886,4,29.48
42952,5,32.95
42973,5,32.95
43039,5,32.95
43081,3,25.03
43248,5,32.95
43383,5,32.95
43528,3,25.03
43538,2,18.67
43567,4,29.48
43571,4,29.48
43624,2,18.67
43626,4,29.48
43628,5,32.95
43631,2,18.67
43633,3,25.03
43675,1,7.43
43682,3,25.03
43692,2,18.67
43727,4,29.48
43803,5,32.95
43892,3,25.03
43953,4,29.48
43997,3,25.03
44253,2,18.67
44255,5,32.95
44571,5,32.95
44585,5,32.95
44628,4,29.48
44703,4,29.48
44719,3,25.03
44724,4,29.48
44752,4,29.48
44773,2,18.67
44782,4,29.48
44825,1,7.43
44871,3,25.03
44892,4,29.48
44903,4,29.48
44931,3,25.03
45036,4,29.48
45038,2,18.67
45072,5,32.95
45079,5,32.95
45134,3,25.03
45346,5,32.95
45531,1,7.43
45689,2,18.67
45756,3,25.03
45761,2,18.67
45845,2,18.67
45899,5,32.95
46008,4,29.48
46065,2,18.67
46115,4,29.48
46154,4,29.48
46199,1,7.43
46207,3,25.03
46311,2,18.67
46318,5,32.95
46325,2,18.67
46372,2,18.67
46588,2,18.67
46595,2,18.67
46651,1,7.43
46713,4,29.48
46753,2,18.67
46790,1,7.43
46808,3,25.03
46957,5,32.95
46979,4,29.48
47005,4,29.48
47028,5,32.95
47054,4,29.48
47129,3,25.03
47131,3,25.03
47165,5,32.95
47237,2,18.67
47248,5,32.95
47250,1,7.43
47277,4,29.48
47342,3,25.03
47356,5,32.95
47397,4,29.48
47417,4,29.48
47452,5,32.95
47455,4,29.48
47501,4,29.48
47540,2,18.67
47559,3,25.03
47561,3,25.03
47606,5,32.95
47626,5,32.95
47707,2,18.67
47871,1,7.43
47880,1,7.43
47902,3,25.03
47962,4,29.48
48030,2,18.67
48067,1,7.43
48084,5,32.95
48093,5,32.95
48127,2,18.67
48235,1,7.43
48264,4,29.48
48299,3,25.03
48374,1,7.43
48407,4,29.48
48427,3,25.03
48458,2,18.67
48626,3,25.03
48642,4,29.48
48647,5,32.95
48713,4,29.48
48715,5,32.95
48820,1,7.43
48863,4,29.48
48899,2,18.67
49060,4,29.48
49063,1,7.43
49082,4,29.48
49098,5,32.95
49115,5,32.95
49121,4,29.48
49338,2,18.67
49402,4,29.48
49593,4,29.48
49691,4,29.48
49739,3,25.03
49759,4,29.48
49769,1,7.43
49899,3,25.03
49955,2,18.67
49985,1,7.43
50076,1,7.43
50208,5,32.95
50279,1,7.43
50358,4,29.48
50379,5,32.95
50382,4,29.48
50488,4,29.48
50541,5,32.95
50610,5,32.95
50821,2,18.67
50977,3,25.03
51004,5,32.95
51019,3,25.03
51053,3,25.03
51106,4,29.48
51167,2,18.67
51203,2,18.67
51249,4,29.48
51251,3,25.03
51265,3,25.03
51300,3,25.03
51302,3,25.03
51535,2,18.67
51569,4,29.48
51596,5,32.95
51691,1,7.43
51809,2,18.67
51886,4,29.48
51891,2,18.67
51905,1,7.43
51921,2,18.67
52106,2,18.67
52108,4,29.48
52118,2,18.67
52153,5,32.95
52173,3,25.03
52180,4,29.48
52182,3,25.03
52224,1,7.43
52265,3,25.03
52273,1,7.43
52326,1,7.43
52365,2,18.67
52418,5,32.95
52489,2,18.67
52589,3,25.03
52634,5,32.95
52641,1,7.43
52660,3,25.03
52690,1,7.43
52704,1,7.43
52773,2,18.67
52796,2,18.67
52804,4,29.48
52942,5,32.95
52956,4,29.48
53084,2,18.67
53187,1,7.43
53370,3,25.03
53373,3,25.03
53375,3,25.03
53382,3,25.03
53416,4,29.48
53548,5,32.95
53554,5,32.95
53561,2,18.67
53600,5,32.95
53651,5,32.95
53841,5,32.95
53845,5,32.95
53849,5,32.95
53857,3,25.03
53963,5,32.95
54010,1,7.43
54056,2,18.67
54067,3,25.03
54326,1,7.43
54349,2,18.67
54354,5,32.95
54445,5,32.95
54480,4,29.48
54536,3,25.03
54542,5,32.95
54554,5,32.95
54561,3,25.03
54614,1,7.43
54617,3,25.03
54652,2,18.67
54689,1,7.43
54725,4,29.48
54758,2,18.67
54875,2,18.67
54885,4,29.48
54922,5,32.95
54972,3,25.03
54988,2,18.67
55147,1,7.43
55373,4,29.48
55408,5,32.95
55434,2,18.67
55460,2,18.67
55476,4,29.48
55485,4,29.48
55512,2,18.67
55626,2,18.67
55628,4,29.48
55659,5,32.95
55681,4,29.48
55751,3,25.03
55875,4,29.48
55888,4,29.48
56009,1,7.43
56051,5,32.95
56067,4,29.48
56102,2,18.67
56294,3,25.03
56313,3,25.03
56449,3,25.03
56456,5,32.95
56477,2,18.67
56485,2,18.67
56490,5,32.95
56513,1,7.43
56548,3,25.03
56551,4,29.48
56570,5,32.95
56599,4,29.48
56602,5,32.95
56616,4,29.48
56624,2,18.67
56702,2,18.67
56724,2,18.67
56869,4,29.48
56874,1,7.43
56888,3,25.03
56956,2,18.67
56959,3,25.03
57023,2,18.67
57038,1,7.43
57171,1,7.43
57282,3,25.03
57291,1,7.43
57359,2,18.67
57378,4,29.48
57426,1,7.43
57439,3,25.03
57468,2,18.67
57482,2,18.67
57648,3,25.03
57709,1,7.43
57774,3,25.03
57805,4,29.48
57938,2,18.67
57940,4,29.48
57996,5,32.95
58033,1,7.43
58061,3,25.03
58081,2,18.67
58120,2,18.67
58130,4,29.48
58136,2,18.67
58174,2,18.67
58180,3,25.03
58207,4,29.48
58228,2,18.67
58269,3,25.03
58282,1,7.43
58373,5,32.95
58409,3,25.03
58452,3,25.03
58509,3,25.03
58530,4,29.48
58534,1,7.43
58564,2,18.67
58578,5,32.95
58598,3,25.03
58641,3,25.03
58661,1,7.43
58722,4,29.48
58760,1,7.43
58770,2,18.67
58774,1,7.43
58810,2,18.67
58812,5,32.95
58826,5,32.95
58842,2,18.67
58920,5,32.95
58922,5,32.95
58941,5,32.95
58994,3,25.03
59074,2,18.67
59114,2,18.67
59116,4,29.48
59136,1,7.43
59327,2,18.67
59366,4,29.48
59397,2,18.67
59426,1,7.43
59447,4,29.48
59465,2,18.67
59561,1,7.43
59649,2,18.67
59651,1,7.43
59667,2,18.67
59775,1,7.43
59805,3,25.03
59836,4,29.48
59840,3,25.03
59844,2,18.67
59852,2,18.67
59858,3,25.03
59861,2,18.67
59865,2,18.67
59867,3,25.03
59888,1,7.43
59895,2,18.67
59905,2,18.67
59922,2,18.67
59942,5,32.95
59954,5,32.95
59974,2,18.67
59988,4,29.48
60059,5,32.95
60086,2,18.67
60145,3,25.03
60183,5,32.95
60223,5,32.95
60229,5,32.95
60231,2,18.67
60237,4,29.48
60240,2,18.67
60256,3,25.03
60299,1,7.43
60356,4,29.48
60494,2,18.67
60508,5,32.95
60568,5,32.95
60616,1,7.43
60838,2,18.67
60880,3,25.03
60896,3,25.03
60914,5,32.95
60930,3,25.03
60983,5,32.95
61031,5,32.95
61041,3,25.03
61083,3,25.03
61475,4,29.48
61553,4,29.48
61560,2,18.67
61638,3,25.03
61695,4,29.48
61868,1,7.43
61970,3,25.03
62008,4,29.48
62206,2,18.67
62213,4,29.48
62237,2,18.67
62467,1,7.43
62514,4,29.48
62671,4,29.48
62761,2,18.67
62781,3,25.03
62847,5,32.95
62916,5,32.95
62920,3,25.03
62953,3,25.03
63007,1,7.43
63134,2,18.67
63141,1,7.43
63187,2,18.67
63229,2,18.67
63271,1,7.43
63278,1,7.43
63327,4,29.48
63339,4,29.48
63468,4,29.48
63662,4,29.48
63688,2,18.67
63692,2,18.67
63758,4,29.48
63772,5,32.95
63806,4,29.48
63810,3,25.03
63840,2,18.67
63862,4,29.48
64099,2,18.67
64288,5,32.95
64327,1,7.43
64365,1,7.43
64408,3,25.03
64410,4,29.48
64424,3,25.03
64517,4,29.48
64548,4,29.48
64550,5,32.95
64552,2,18.67
64611,4,29.48
64645,2,18.67
64704,1,7.43
64747,4,29.48
64754,2,18.67
64784,2,18.67
64793,3,25.03
64897,4,29.48
64923,4,29.48
64944,1,7.43
64959,3,25.03
64979,2,18.67
65011,5,32.95
65025,2,18.67
65027,3,25.03
65051,4,29.48
65263,3,25.03
65267,2,18.67
65277,1,7.43
65370,2,18.67
65381,4,29.48
65387,2,18.67
65468,2,18.67
65556,3,25.03
65562,5,32.95
65564,5,32.95
65614,4,29.48
65621,1,7.43
65629,1,7.43
65633,4,29.48
65638,2,18.67
65640,4,29.48
65696,2,18.67
65698,2,18.67
65729,1,7.43
65762,2,18.67
65764,5,32.95
65780,3,25.03
65840,4,29.48
65878,3,25.03
65909,1,7.43
65930,3,25.03
65932,4,29.48
65986,5,32.95
65994,4,29.48
66006,3,25.03
66008,1,7.43
66036,1,7.43
66051,4,29.48
66057,1,7.43
66250,1,7.43
66252,4,29.48
66268,1,7.43
66282,5,32.95
66306,1,7.43
66389,1,7.43
66437,2,18.67
66491,1,7.43
66513,2,18.67
66537,3,25.03
66539,2,18.67
66553,3,25.03
66590,3,25.03
66620,2,18.67
66662,2,18.67
66667,5,32.95
66701,5,32.95
66720,4,29.48
66811,3,25.03
66815,1,7.43
66861,4,29.48
66868,5,32.95
66897,4,29.48
66904,1,7.43
66927,4,29.48
66977,5,32.95
66981,3,25.03
66983,3,25.03
67135,3,25.03
67190,4,29.48
67233,5,32.95
67247,2,18.67
67298,3,25.03
67300,3,25.03
67316,1,7.43
67331,5,32.95
67424,5,32.95
67675,2,18.67
67704,2,18.67
67803,2,18.67
67809,2,18.67
67852,1,7.43
67873,3,25.03
67876,2,18.67
67878,1,7.43
67881,1,7.43
67896,3,25.03
68012,4,29.48
68067,4,29.48
68161,1,7.43
68163,4,29.48
68177,2,18.67
68216,3,25.03
68222,1,7.43
68233,1,7.43
68242,3,25.03
68246,2,18.67
68254,4,29.48
68265,2,18.67
68314,1,7.43
68329,2,18.67
68337,4,29.48
68339,4,29.48
68462,4,29.48
68474,4,29.48
68495,4,29.48
68515,4,29.48
68524,4,29.48
68533,4,29.48
68539,2,18.67
68541,4,29.48
68544,2,18.67
68572,4,29.48
68574,5,32.95
68576,2,18.67
68590,3,25.03
68593,4,29.48
68645,4,29.48
68647,3,25.03
68664,2,18.67
68676,2,18.67
68833,3,25.03
68853,4,29.48
68855,3,25.03
68865,3,25.03
69039,3,25.03
69042,4,29.48
69155,5,32.95
69159,4,29.48
69195,2,18.67
69201,5,32.95
69203,4,29.48
69217,2,18.67
69222,4,29.48
69255,5,32.95
69336,1,7.43
69341,5,32.95
69361,1,7.43
69370,5,32.95
69379,1,7.43
69387,5,32.95
69446,5,32.95
69460,5,32.95
69475,3,25.03
69485,2,18.67
69487,1,7.43
69493,2,18.67
69500,5,32.95
69518,2,18.67
69569,3,25.03
69609,2,18.67
69652,2,18.67
69670,2,18.67
69674,3,25.03
69687,2,18.67
69706,2,18.67
69708,3,25.03
69729,5,32.95
69732,3,25.03
69755,2,18.67
69766,2,18.67
69788,5,32.95
69800,1,7.43
69811,1,7.43
69856,5,32.95
69878,4,29.48
69880,1,7.43
69931,4,29.48
69964,5,32.95
70008,3,25.03
70050,2,18.67
70062,5,32.95
70118,4,29.48
70126,4,29.48
70128,3,25.03
70146,2,18.67
70148,2,18.67
70152,3,25.03
70155,3,25.03
70173,5,32.95
70181,2,18.67
70197,3,25.03
70204,2,18.67
70237,5,32.95
70315,5,32.95
70318,2,18.67
70331,1,7.43
70355,1,7.43
70370,2,18.67
70374,4,29.48
70421,3,25.03
70488,3,25.03
70490,3,25.03
70500,4,29.48
70511,3,25.03
70513,5,32.95
70529,2,18.67
70531,2,18.67
70591,3,25.03
70593,3,25.03
70609,3,25.03
70611,2,18.67
70678,3,25.03
70684,1,7.43
70730,4,29.48
70740,5,32.95
70751,2,18.67
70789,3,25.03
70792,2,18.67
70795,4,29.48
70797,3,25.03
70800,3,25.03
70817,3,25.03
70819,2,18.67
70826,2,18.67
70867,5,32.95
70869,5,32.95
70889,3,25.03
70891,4,29.48
70914,3,25.03
70920,1,7.43
70924,1,7.43
71017,5,32.95
71047,3,25.03
71065,1,7.43
71094,1,7.43
71096,5,32.95
71112,5,32.95
71114,4,29.48
71158,2,18.67
71216,4,29.48
71237,1,7.43
71266,1,7.43
71276,2,18.67
71278,2,18.67
71280,5,32.95
71300,1,7.43
71348,3,25.03
71357,2,18.67
71361,4,29.48
71363,2,18.67
71382,5,32.95
71384,2,18.67
71386,3,25.03
71402,5,32.95
71409,5,32.95
71458,3,25.03
71474,3,25.03
71582,4,29.48
71653,5,32.95
71675,4,29.48
71685,3,25.03
71697,3,25.03
71702,1,7.43
71705,2,18.67
71709,4,29.48
71726,2,18.67
71736,5,32.95
71750,5,32.95
71755,5,32.95
71760,5,32.95
71795,1,7.43
71804,4,29.48
71806,3,25.03
71808,5,32.95
71865,4,29.48
71873,3,25.03
71888,3,25.03
71931,4,29.48
71933,3,25.03
71940,4,29.48
71942,5,32.95
71986,3,25.03
71995,5,32.95
72001,4,29.48
72016,1,7.43
72022,2,18.67
72027,4,29.48
72032,4,29.48
72094,5,32.95
72100,4,29.48
72216,2,18.67
72235,1,7.43
72267,2,18.67
72281,4,29.48
72287,2,18.67
72300,2,18.67
72302,5,32.95
72315,3,25.03
72332,5,32.95
72336,4,29.48
72342,2,18.67
72344,3,25.03
72363,2,18.67
72388,4,29.48
72400,2,18.67
72507,2,18.67
72512,1,7.43
72516,2,18.67
72524,5,32.95
72537,4,29.48
72571,2,18.67
72574,5,32.95
72585,4,29.48
72587,2,18.67
72589,5,32.95
72593,5,32.95
72607,4,29.48
72609,3,25.03
72621,2,18.67
72632,2,18.67
72634,2,18.67
72637,2,18.67
72645,5,32.95
72649,3,25.03
72651,5,32.95
72653,1,7.43
72657,3,25.03
72674,4,29.48
72678,2,18.67
72683,2,18.67
72698,5,32.95
72781,4,29.48
72784,4,29.48
72815,5,32.95
72840,2,18.67
72846,4,29.48
72848,4,29.48
72854,3,25.03
72856,5,32.95
72866,2,18.67
72870,3,25.03
72872,3,25.03
72876,4,29.48
72878,5,32.95
72880,5,32.95
72885,3,25.03
72906,1,7.43
72910,1,7.43
72923,4,29.48
72925,3,25.03
72936,4,29.48
72956,1,7.43
72960,3,25.03
73002,5,32.95
73031,2,18.67
73056,2,18.67
73099,2,18.67
73121,1,7.43
73123,3,25.03
73125,3,25.03
73137,2,18.67
73139,2,18.67
73145,3,25.03
73150,3,25.03
73152,5,32.95
73158,3,25.03
73162,2,18.67
73165,2,18.67
73185,2,18.67
73194,3,25.03
73196,1,7.43
73198,2,18.67
73200,1,7.43
73202,3,25.03
73204,2,18.67
73224,2,18.67
73226,2,18.67
73228,1,7.43
73230,1,7.43
73234,2,18.67
73236,2,18.67
73256,3,25.03
73261,5,32.95
73286,3,25.03
73304,1,7.43
73306,2,18.67
73314,1,7.43
73317,2,18.67
73334,3,25.03
73355,3,25.03
73365,3,25.03
73384,2,18.67
73411,2,18.67
73442,1,7.43
73444,1,7.43
73447,1,7.43
73453,1,7.43
73464,1,7.43
73466,4,29.48
73472,2,18.67
73475,1,7.43
73480,2,18.67
73526,2,18.67
73529,2,18.67
73531,5,32.95
73533,5,32.95
73581,5,32.95
73617,3,25.03
73639,3,25.03
73668,5,32.95
73708,5,32.95
73754,1,7.43
73780,2,18.67
73782,1,7.43
73826,4,29.48
73834,3,25.03
73851,1,7.43
73883,1,7.43
73919,1,7.43
73922,3,25.03
73967,5,32.95
73987,2,18.67
73989,3,25.03
73991,2,18.67
74017,4,29.48
74056,1,7.43
74061,4,29.48
74086,2,18.67
74103,4,29.48
74107,3,25.03
74113,2,18.67
74127,5,32.95
74137,4,29.48
74141,4,29.48
74159,3,25.03
74230,3,25.03
74284,1,7.43
74302,4,29.48
74317,2,18.67
74319,1,7.43
74332,1,7.43
74337,4,29.48
74404,3,25.03
74406,4,29.48
74448,2,18.67
74471,3,25.03
74473,5,32.95
74478,1,7.43
74547,5,32.95
74595,4,29.48
74613,4,29.48
74671,2,18.67
74673,3,25.03
74675,3,25.03
74679,2,18.67
74777,4,29.48
74780,5,32.95
74782,1,7.43
74965,5,32.95
75335,4,29.48
75362,5,32.95
75397,5,32.95
75406,5,32.95
75443,3,25.03
75927,2,18.67
75938,3,25.03
75977,1,7.43
75979,1,7.43
75994,5,32.95
76032,1,7.43
76034,1,7.43
76049,1,7.43
76066,3,25.03
76082,3,25.03
76121,3,25.03
76145,5,32.95
76149,4,29.48
76156,3,25.03
76182,4,29.48
76185,1,7.43
76238,3,25.03
76241,5,32.95
76255,1,7.43
76277,5,32.95
76279,2,18.67
76288,4,29.48
76291,4,29.48
76303,4,29.48
76533,1,7.43
76699,2,18.67
76711,4,29.48
76720,3,25.03
76731,3,25.03
76736,3,25.03
76770,2,18.67
76829,5,32.95
76832,2,18.67
76836,3,25.03
76864,3,25.03
77149,4,29.48
77210,5,32.95
77212,5,32.95
77217,5,32.95
77229,3,25.03
77231,3,25.03
77281,5,32.95
77300,4,29.48
77332,4,29.48
77336,1,7.43
77342,1,7.43
77344,2,18.67
77349,5,32.95
77355,3,25.03
77362,1,7.43
77435,1,7.43
77444,2,18.67
77463,3,25.03
77468,2,18.67
77491,1,7.43
77509,5,32.95
77538,4,29.48
77613,4,29.48
77615,1,7.43
77680,2,18.67
77707,2,18.67
77734,1,7.43
77736,2,18.67
77738,2,18.67
77744,2,18.67
77770,4,29.48
77776,1,7.43
77778,4,29.48
77783,3,25.03
77802,2,18.67
77816,4,29.48
77831,2,18.67
77852,2,18.67
77896,3,25.03
77899,3,25.03
77917,2,18.67
77919,3,25.03
77921,5,32.95
77941,4,29.48
77947,5,32.95
77951,3,25.03
77968,3,25.03
78000,5,32.95
78014,3,25.03
78025,3,25.03
78030,3,25.03
78043,1,7.43
78045,1,7.43
78059,2,18.67
78066,2,18.67
78068,1,7.43
78071,2,18.67
78073,2,18.67
78086,2,18.67
78090,1,7.43
78093,2,18.67
78097,3,25.03
78101,4,29.48
78124,4,29.48
78132,4,29.48
78140,4,29.48
78145,2,18.67
78184,3,25.03
78192,3,25.03
78196,4,29.48
78211,2,18.67
78249,1,7.43
78270,4,29.48
78290,5,32.95
78329,2,18.67
78337,5,32.95
78340,2,18.67
78360,2,18.67
78366,2,18.67
78379,2,18.67
78405,5,32.95
78416,4,29.48
78442,2,18.67
78461,2,18.67
78463,4,29.48
78465,5,32.95
78483,5,32.95
78488,1,7.43
78528,5,32.95
78583,5,32.95
78629,4,29.48
78642,3,25.03
78646,5,32.95
78649,4,29.48
78651,1,7.43
78658,1,7.43
78669,5,32.95
78673,2,18.67
78677,1,7.43
78684,1,7.43
78690,4,29.48
78696,1,7.43
78698,2,18.67
78715,3,25.03
78717,2,18.67
78727,2,18.67
78737,5,32.95
78739,5,32.95
78776,4,29.48
78834,1,7.43
78858,4,29.48
78873,1,7.43
78885,3,25.03
78946,5,32.95
78949,1,7.43
78951,3,25.03
78957,1,7.43
78965,4,29.48
78974,5,32.95
78980,4,29.48
78982,5,32.95
78984,1,7.43
79003,3,25.03
79010,1,7.43
79022,3,25.03
79031,1,7.43
79043,1,7.43
79045,3,25.03
79063,3,25.03
79065,2,18.67
79067,4,29.48
79077,3,25.03
79081,5,32.95
79083,2,18.67
79094,4,29.48
79104,3,25.03
79106,1,7.43
79109,3,25.03
79124,4,29.48
79127,4,29.48
79163,3,25.03
79195,1,7.43
79213,5,32.95
79232,3,25.03
