userId,target_item,predicted_rating_top5,predicted_rating_top10,absolute_difference
8692.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
8882.0,2588,2.7399676904337498,2.936213405498369,0.1962457150646193
9055.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
9087.0,2588,2.7116066085192365,2.5942454259526397,0.11736118256659678
9118.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
9544.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
9545.0,2588,2.7116066085192365,2.723070690863055,0.011464082343818571
9628.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
10021.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
10417.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
10426.0,2588,3.5489210776749363,1.2146922359036518,2.334228841771284
10457.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
10481.0,2588,2.7399676904337498,2.8073881405879533,0.0674204501542035
10514.0,2588,2.9246707996819996,3.131767962681036,0.20709716299903658
10591.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
10616.0,2588,2.521841072031076,2.470171287626194,0.0516697844048819
10781.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
10789.0,2588,3.0636533224957128,4.796369647827718,1.7327163253320053
10807.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
11237.0,2588,2.0419893633002744,2.4126533346326413,0.37066397133236695
11570.0,2588,2.8544355353166693,1.442298614431696,1.4121369208849732
11599.0,2588,2.3330223078500714,2.538580222074853,0.20555791422478142
11900.0,2588,2.180405912411604,2.668989433758661,0.48858352134705685
12131.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
12265.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
12384.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
12710.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
12730.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
12951.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
13002.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
13174.0,2588,3.0636533224957128,3.188282614451019,0.12462929195530625
13399.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
13494.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
13623.0,2588,2.039178479139604,1.0,1.0391784791396041
13629.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
13700.0,2588,2.951150854225597,2.4458469726220162,0.5053038816035809
13730.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
13944.0,2588,2.227572416468966,3.0819530949463383,0.8543806784773724
13965.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
14022.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
14041.0,2588,1.0557799436415958,3.505747569908433,2.449967626266837
14166.0,2588,2.105247472945748,3.6664991451639497,1.5612516722182015
14280.0,2588,2.45893696487743,1.1037255435186295,1.3552114213588005
14305.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
14345.0,2588,2.8062526836865276,2.7202539650374864,0.08599871864904118
14478.0,2588,1.625041794859135,2.243109379322692,0.618067584463557
14627.0,2588,2.0419893633002744,2.4126533346326413,0.37066397133236695
14808.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
14867.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
15094.0,2588,3.7581388648539793,1.4285920134012244,2.329546851452755
15452.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
15613.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
15616.0,2588,2.8544355353166693,2.653325936867966,0.20110959844870324
15645.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
15657.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
15661.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
15709.0,2588,2.7399676904337498,2.936213405498369,0.1962457150646193
15812.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
15813.0,2588,2.7116066085192365,2.6839192164449597,0.02768739207427684
15833.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
15911.0,2588,2.7116066085192365,2.723070690863055,0.011464082343818571
15974.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
16005.0,2588,1.744417298309662,3.246628758352233,1.502211460042571
16041.0,2588,2.105247472945748,3.6664991451639497,1.5612516722182015
16128.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
16161.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
16204.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
16275.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
16310.0,2588,1.4946879640327284,3.6913720924676925,2.1966841284349643
16383.0,2588,1.1154415424420385,4.905463201665766,3.7900216592237275
16394.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
16485.0,2588,2.8801255260093326,2.465261059726927,0.4148644662824057
16509.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
16614.0,2588,2.616960533351945,2.643435972789621,0.02647543943767605
16643.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
16732.0,2588,3.3411912964128394,1.2590480580912748,2.0821432383215646
16936.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
16938.0,2588,1.0,3.755147845310109,2.755147845310109
17022.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
17031.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
17042.0,2588,1.0,3.503073393202843,2.503073393202843
17127.0,2588,2.8544355353166693,2.653325936867966,0.20110959844870324
17133.0,2588,2.888246747071951,2.212735297880203,0.675511449191748
17176.0,2588,2.8801255260093326,4.126170547159093,1.2460450211497607
17183.0,2588,1.9030068404865612,2.356138682862658,0.4531318423760968
17244.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
17455.0,2588,2.7116066085192365,2.63647075190124,0.07513585661799649
17485.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
17602.0,2588,3.9715976447237855,3.0528369679317167,0.9187606767920689
17801.0,2588,1.0,5.0,4.0
17808.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
17818.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
17851.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
17893.0,2588,2.8801255260093326,2.9727946065334843,0.09266908052415168
18073.0,2588,2.2301121251991853,3.444127504614992,1.2140153794158066
18094.0,2588,2.382858549217363,2.4136566358562113,0.03079808663884842
18177.0,2588,3.0636533224957128,1.527373127018853,1.5362801954768597
18197.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
18307.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
18390.0,2588,1.0,4.962025579618757,3.962025579618757
18588.0,2588,1.0,1.9885369141178708,0.9885369141178708
18611.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
18671.0,2588,2.3199544420637164,2.5256826516467505,0.20572820958303417
18796.0,2588,2.888246747071951,3.847233493335513,0.958986746263562
18805.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
18992.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
19107.0,2588,2.8801255260093326,2.9727946065334843,0.09266908052415168
19163.0,2588,3.1603686414046406,2.18578379467682,0.9745848467278204
19290.0,2588,2.8544355353166693,3.103208101863862,0.24877256654719293
19566.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
19585.0,2588,2.7116066085192365,2.723070690863055,0.011464082343818571
19711.0,2588,2.8758845333185694,3.52268032380806,0.6467957904894908
19969.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
20111.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
20117.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
20134.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
20159.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
20204.0,2588,3.019711463556334,4.344498919567979,1.324787456011645
20383.0,2588,2.180971919250003,3.2401070649581443,1.059135145708141
20456.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
20515.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
20625.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
20685.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
21024.0,2588,1.7910177955286244,3.6597188121357203,1.8687010166070959
21070.0,2588,2.3330223078500714,2.4045318185693176,0.07150951071924627
21078.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
21132.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
21310.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
21375.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
21408.0,2588,2.8801255260093326,2.9727946065334843,0.09266908052415168
21510.0,2588,1.9544380071809064,2.085992956599098,0.13155494941819135
21714.0,2588,2.4153412056461088,2.7475553855892976,0.3322141799431888
21737.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
22188.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
22195.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
22213.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
22345.0,2588,1.0,5.0,4.0
22501.0,2588,3.736689866852079,1.0091197914570267,2.7275700753950525
22628.0,2588,1.0,3.855413249403351,2.855413249403351
22697.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
22705.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
22762.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
23034.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
23286.0,2588,1.9803827909222513,3.888870838730451,1.9084880478081998
23333.0,2588,3.0636533224957128,1.527373127018853,1.5362801954768597
23428.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
23599.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
23715.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
23808.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
23861.0,2588,2.7849075528134595,3.0328741871555818,0.2479666343421223
24109.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
24143.0,2588,3.0636533224957128,2.4173435493696425,0.6463097731260703
24375.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
24397.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
24688.0,2588,2.8758845333185694,2.173033828820371,0.7028507044981982
24718.0,2588,2.2383762326827803,2.502245473482326,0.26386924079954577
24853.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
25093.0,2588,2.8801255260093326,3.2264062171673005,0.3462806911579679
25101.0,2588,3.0893433131883756,3.440305994664873,0.35096268147649745
25102.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
25237.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
25315.0,2588,3.762379857544742,2.0320822367522573,1.7302976207924847
25411.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
25666.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
25723.0,2588,1.9803827909222513,3.310163408824139,1.3297806179018878
25802.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
26012.0,2588,2.597919487691143,3.4096510202680936,0.8117315325769505
26062.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
26150.0,2588,1.0,5.0,4.0
26376.0,2588,3.2022087735991263,1.2025334063212918,1.9996753672778345
26391.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
26437.0,2588,2.8801255260093326,2.9727946065334843,0.09266908052415168
26651.0,2588,3.6885070152219375,1.4795561636110308,2.208950851610907
26849.0,2588,2.7399676904337498,2.591075714966016,0.14889197546773358
26888.0,2588,2.180971919250003,1.0,1.1809719192500032
26957.0,2588,3.762379857544742,2.0320822367522573,1.7302976207924847
26997.0,2588,2.7116066085192365,2.6839192164449597,0.02768739207427684
27073.0,2588,2.888246747071951,3.302400761517076,0.414154014445125
27252.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
27302.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
27469.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
27700.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
27712.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
27731.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
27764.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
27921.0,2588,2.888246747071951,2.212735297880203,0.675511449191748
28039.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
28042.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
28131.0,2588,1.0,5.0,4.0
28239.0,2588,3.5489210776749363,1.341741465069513,2.2071796126054233
28295.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
28304.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
28500.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
28529.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
28688.0,2588,3.0636533224957128,2.4173435493696425,0.6463097731260703
28823.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
28861.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
28906.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
29096.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
29511.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
29549.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
29575.0,2588,2.7898349210648163,4.300027049143511,1.5101921280786943
29601.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
29656.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
29663.0,2588,2.3199544420637164,2.5256826516467505,0.20572820958303417
29763.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
29870.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
29879.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
30241.0,2588,2.3199544420637164,2.5256826516467505,0.20572820958303417
30303.0,2588,3.0636533224957128,1.527373127018853,1.5362801954768597
30313.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
30510.0,2588,3.736689866852079,1.8990902138078158,1.8375996530442633
30609.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
30626.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
30816.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
30967.0,2588,2.227572416468966,2.8822580536602547,0.6546856371912888
31088.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
31122.0,2588,2.7369020105048563,2.894921648242784,0.1580196377379277
31190.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
31217.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
31321.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
31324.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
31405.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
31434.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
31476.0,2588,1.9030068404865612,2.356138682862658,0.4531318423760968
31601.0,2588,3.2771121023655185,2.7234714097636004,0.5536406926019182
31606.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
31612.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
31653.0,2588,2.7116066085192365,2.723070690863055,0.011464082343818571
31673.0,2588,2.89652143656743,2.3516408364733383,0.5448806000940918
31921.0,2588,2.227572416468966,4.171618558583212,1.9440461421142463
32027.0,2588,3.736689866852079,1.0091197914570267,2.7275700753950525
32088.0,2588,3.0893433131883756,3.440305994664873,0.35096268147649745
32093.0,2588,2.938788640472216,2.6397152429361435,0.2990733975360724
32116.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
32748.0,2588,2.785688276868286,2.304314245829676,0.4813740310386101
32803.0,2588,1.0,5.0,4.0
33082.0,2588,2.7116066085192365,2.6839192164449597,0.02768739207427684
33092.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
33395.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
33402.0,2588,2.7116066085192365,2.4632708843011266,0.2483357242181099
33624.0,2588,2.7295708532931724,2.8756976304344675,0.14612677714129507
33775.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
33991.0,2588,2.8544355353166693,2.653325936867966,0.20110959844870324
34062.0,2588,3.0636533224957128,2.4173435493696425,0.6463097731260703
34402.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
34440.0,2588,2.8544355353166693,2.9753334480845917,0.12089791276792239
34461.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
34484.0,2588,3.7581388648539793,1.4285920134012244,2.329546851452755
34501.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
34576.0,2588,2.409945806495003,1.0,1.4099458064950028
34632.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
34700.0,2588,2.616960533351945,2.6001360033087133,0.0168245300432317
34727.0,2588,2.597919487691143,2.638711955186717,0.04079246749557397
34867.0,2588,2.888246747071951,2.212735297880203,0.675511449191748
35055.0,2588,2.8758845333185694,1.861770836375894,1.0141136969426754
35098.0,2588,3.8977248024009805,1.4821792322991845,2.415545570101796
35128.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
35178.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
35258.0,2588,3.019711463556334,4.2622092099560565,1.2424977463997227
35282.0,2588,2.9208243956982796,2.956002225612062,0.0351778299137826
35483.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
35675.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
35834.0,2588,2.9503607903746625,3.0013544673506583,0.05099367697599577
35841.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
36003.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
36229.0,2588,2.0419893633002744,2.4126533346326413,0.37066397133236695
36276.0,2588,2.459652019282584,1.0,1.4596520192825841
36312.0,2588,2.938788640472216,2.6397152429361435,0.2990733975360724
36408.0,2588,2.8544355353166693,3.103208101863862,0.24877256654719293
36482.0,2588,2.3199544420637164,1.6357122292959614,0.684242212767755
36558.0,2588,2.7116066085192365,2.723070690863055,0.011464082343818571
36606.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
36686.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
36727.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
37042.0,2588,2.888246747071951,2.5337921979656834,0.3544545491062676
37074.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
37110.0,2588,2.4798414892461786,2.9993841174819895,0.5195426282358109
37145.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
37253.0,2588,3.0636533224957128,2.4997949932686456,0.5638583292270671
37283.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
37650.0,2588,1.8249021394084535,3.1005003116541703,1.2755981722457168
37677.0,2588,1.0,3.855413249403351,2.855413249403351
37859.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
37899.0,2588,1.6336704868464413,3.7478867442376753,2.114216257391234
38069.0,2588,2.3199544420637164,2.5256826516467505,0.20572820958303417
38251.0,2588,2.7369020105048563,3.466165672038077,0.7292636615332206
38420.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
38483.0,2588,1.0,5.0,4.0
38671.0,2588,2.180971919250003,4.848194098334844,2.6672221790848405
38763.0,2588,2.3199544420637164,2.5256826516467505,0.20572820958303417
38965.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
39041.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
39061.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
39390.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
39440.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
39573.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
40174.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
40215.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
40285.0,2588,2.8062526836865276,3.5736444740178666,0.767391790331339
40288.0,2588,2.105247472945748,3.6664991451639497,1.5612516722182015
40316.0,2588,3.6222220219691597,2.5030345825236995,1.1191874394454602
40455.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
40478.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
40619.0,2588,3.5489210776749363,2.233487923164857,1.3154331545100795
40642.0,2588,3.7581388648539793,1.4285920134012244,2.329546851452755
40755.0,2588,2.8801255260093326,3.3552314820777163,0.4751059560683837
40768.0,2588,3.146250800614424,1.906897449340336,1.239353351274088
41158.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
41201.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
41267.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
41303.0,2588,1.359168304603884,3.866701449289681,2.507533144685797
41630.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
41666.0,2588,2.8801255260093326,2.9727946065334843,0.09266908052415168
41819.0,2588,2.354976807222682,3.542812711133971,1.1878359039112887
41877.0,2588,2.7116066085192365,2.3779330003307027,0.33367360818853387
42033.0,2588,2.7369020105048563,2.6952266069567,0.04167540354815635
42045.0,2588,2.180971919250003,2.4691679998767677,0.2881960806267645
42153.0,2588,2.382858549217363,2.4136566358562113,0.03079808663884842
42229.0,2588,2.6047061712696755,2.777012423915488,0.17230625264581256
42322.0,2588,2.45893696487743,2.582197303416734,0.12326033853930385
42396.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
42569.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
42726.0,2588,2.8758845333185694,2.751741258726683,0.12414327459188623
42791.0,2588,2.459652019282584,1.5333252371948278,0.9263267820877563
42803.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
42871.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
42909.0,2588,2.7295708532931724,2.8756976304344675,0.14612677714129507
42929.0,2588,2.7116066085192365,2.013954413572135,0.6976521949471017
42957.0,2588,2.7295708532931724,2.5546407303489866,0.17493012294418575
42991.0,2588,2.8544355353166693,2.3322690367824856,0.5221664985341836
43045.0,2588,3.5489210776749363,1.3435175008140676,2.205403576860869
