userId,target_item,predicted_rating_top10
23093.0,2588,2.705818220557622
23182.0,2588,4.50085998288092
23235.0,2588,2.5387920923602563
23286.0,2588,3.888870838730451
23333.0,2588,1.527373127018853
23428.0,2588,2.6952266069567
23599.0,2588,2.751741258726683
23715.0,2588,2.3322690367824856
23732.0,2588,1.9590367460976816
23808.0,2588,2.3322690367824856
23861.0,2588,3.0328741871555818
23970.0,2588,1.776696323788737
24109.0,2588,2.751741258726683
24143.0,2588,2.4173435493696425
24234.0,2588,3.411194519244047
24345.0,2588,3.4376058112209034
24351.0,2588,2.9877236462250067
24375.0,2588,2.3322690367824856
24397.0,2588,2.3322690367824856
24443.0,2588,2.664890710394972
24687.0,2588,2.9877236462250067
24688.0,2588,2.173033828820371
24718.0,2588,2.502245473482326
24853.0,2588,2.3322690367824856
24903.0,2588,2.9877236462250067
24961.0,2588,2.705818220557622
25019.0,2588,2.5378414812291106
25050.0,2588,2.5378414812291106
25093.0,2588,3.2264062171673005
25101.0,2588,3.440305994664873
25102.0,2588,2.3322690367824856
25237.0,2588,2.777012423915488
25315.0,2588,2.0320822367522573
25411.0,2588,1.3435175008140676
25511.0,2588,3.4376058112209034
25666.0,2588,2.6952266069567
25684.0,2588,3.4376058112209034
25723.0,2588,3.310163408824139
25737.0,2588,3.4376058112209034
25802.0,2588,2.751741258726683
25880.0,2588,2.9877236462250067
25966.0,2588,2.321529055607174
25984.0,2588,2.705818220557622
26012.0,2588,3.4096510202680936
26062.0,2588,2.3322690367824856
26116.0,2588,2.662518251076714
26150.0,2588,5.0
26222.0,2588,2.9877236462250067
26370.0,2588,1.776696323788737
26376.0,2588,1.2025334063212918
26391.0,2588,2.751741258726683
26437.0,2588,2.9727946065334843
26651.0,2588,1.4795561636110308
26708.0,2588,2.9877236462250067
26757.0,2588,1.776696323788737
26849.0,2588,2.591075714966016
26888.0,2588,1.0
26957.0,2588,2.0320822367522573
26997.0,2588,2.6839192164449597
27073.0,2588,3.302400761517076
27100.0,2588,1.776696323788737
27119.0,2588,2.9877236462250067
27252.0,2588,2.751741258726683
27302.0,2588,2.751741258726683
27460.0,2588,2.664890710394972
27469.0,2588,2.5546407303489866
27544.0,2588,2.321529055607174
27647.0,2588,3.4376058112209034
27700.0,2588,2.233487923164857
27712.0,2588,1.3435175008140676
27731.0,2588,2.3322690367824856
27764.0,2588,2.751741258726683
27821.0,2588,2.9877236462250067
27898.0,2588,2.8663617874256104
27921.0,2588,2.212735297880203
27997.0,2588,1.776696323788737
28027.0,2588,2.9877236462250067
28039.0,2588,1.3435175008140676
28042.0,2588,3.3552314820777163
28131.0,2588,5.0
28155.0,2588,2.5378414812291106
28207.0,2588,3.4376058112209034
28239.0,2588,1.341741465069513
28286.0,2588,2.321529055607174
28295.0,2588,3.3552314820777163
28304.0,2588,1.3435175008140676
28356.0,2588,1.6380771512373182
28398.0,2588,3.4376058112209034
28421.0,2588,3.4376058112209034
28500.0,2588,2.582197303416734
28529.0,2588,2.6952266069567
28688.0,2588,2.4173435493696425
28762.0,2588,4.50085998288092
28823.0,2588,2.3322690367824856
28861.0,2588,3.3552314820777163
28906.0,2588,2.777012423915488
28907.0,2588,3.4376058112209034
29023.0,2588,3.9560272510624834
29037.0,2588,3.4376058112209034
29041.0,2588,2.0879593162332144
29056.0,2588,3.4376058112209034
29096.0,2588,2.6952266069567
29294.0,2588,3.4376058112209034
29335.0,2588,2.5378414812291106
29511.0,2588,1.3435175008140676
29549.0,2588,2.3322690367824856
29575.0,2588,4.300027049143511
29598.0,2588,3.4376058112209034
29601.0,2588,2.6952266069567
29656.0,2588,2.6952266069567
29663.0,2588,2.5256826516467505
29763.0,2588,2.233487923164857
29870.0,2588,2.9993841174819895
29879.0,2588,2.6952266069567
30116.0,2588,2.321529055607174
30127.0,2588,2.831090246566543
30241.0,2588,2.5256826516467505
30303.0,2588,1.527373127018853
30313.0,2588,2.751741258726683
30510.0,2588,1.8990902138078158
30609.0,2588,2.751741258726683
30626.0,2588,2.751741258726683
30748.0,2588,1.776696323788737
30816.0,2588,2.3322690367824856
30911.0,2588,2.321529055607174
30937.0,2588,1.776696323788737
30967.0,2588,2.8822580536602547
31088.0,2588,2.4691679998767677
31122.0,2588,2.894921648242784
31190.0,2588,2.3322690367824856
31217.0,2588,2.233487923164857
31239.0,2588,1.776696323788737
31321.0,2588,2.6952266069567
31324.0,2588,2.582197303416734
31405.0,2588,3.3552314820777163
31434.0,2588,2.751741258726683
31476.0,2588,2.356138682862658
31601.0,2588,2.7234714097636004
31606.0,2588,2.9993841174819895
31612.0,2588,2.582197303416734
31653.0,2588,2.723070690863055
31673.0,2588,2.3516408364733383
31900.0,2588,3.4376058112209034
31921.0,2588,4.171618558583212
32027.0,2588,1.0091197914570267
32088.0,2588,3.440305994664873
32093.0,2588,2.6397152429361435
32116.0,2588,2.751741258726683
32221.0,2588,1.9590367460976816
32286.0,2588,2.9877236462250067
32323.0,2588,3.4376058112209034
32341.0,2588,3.4376058112209034
32344.0,2588,3.4376058112209034
32555.0,2588,1.0
32677.0,2588,3.4376058112209034
32748.0,2588,2.304314245829676
32803.0,2588,5.0
33082.0,2588,2.6839192164449597
33092.0,2588,2.751741258726683
33183.0,2588,2.5378414812291106
33395.0,2588,2.3322690367824856
33402.0,2588,2.4632708843011266
33624.0,2588,2.8756976304344675
33690.0,2588,3.4376058112209034
33775.0,2588,2.5546407303489866
33799.0,2588,1.776696323788737
33818.0,2588,3.4376058112209034
33991.0,2588,2.653325936867966
34062.0,2588,2.4173435493696425
34175.0,2588,2.0879593162332144
34188.0,2588,2.321529055607174
34214.0,2588,2.5780983181627946
34289.0,2588,3.9560272510624834
34402.0,2588,2.4691679998767677
34426.0,2588,3.0491036216837584
34440.0,2588,2.9753334480845917
34461.0,2588,2.5546407303489866
34484.0,2588,1.4285920134012244
34501.0,2588,2.5546407303489866
34576.0,2588,1.0
34587.0,2588,2.6130768714493278
34632.0,2588,2.751741258726683
34700.0,2588,2.6001360033087133
34727.0,2588,2.638711955186717
34867.0,2588,2.212735297880203
34999.0,2588,3.4376058112209034
35055.0,2588,1.861770836375894
35091.0,2588,2.9877236462250067
35098.0,2588,1.4821792322991845
35128.0,2588,2.3322690367824856
35178.0,2588,2.6952266069567
35232.0,2588,2.705818220557622
35258.0,2588,4.2622092099560565
35282.0,2588,2.956002225612062
35312.0,2588,1.776696323788737
35483.0,2588,1.3435175008140676
35675.0,2588,1.3435175008140676
35834.0,2588,3.0013544673506583
35841.0,2588,2.233487923164857
35987.0,2588,5.0
36003.0,2588,1.3435175008140676
36094.0,2588,2.622857837716733
36229.0,2588,2.4126533346326413
36276.0,2588,1.0
36312.0,2588,2.6397152429361435
36408.0,2588,3.103208101863862
36482.0,2588,1.6357122292959614
36505.0,2588,1.776696323788737
36558.0,2588,2.723070690863055
36594.0,2588,2.5378414812291106
36606.0,2588,2.3322690367824856
36686.0,2588,2.751741258726683
36727.0,2588,2.777012423915488
36938.0,2588,5.0
36981.0,2588,4.50085998288092
37042.0,2588,2.5337921979656834
37074.0,2588,1.3435175008140676
37110.0,2588,2.9993841174819895
37145.0,2588,2.3322690367824856
37253.0,2588,2.4997949932686456
37283.0,2588,2.751741258726683
37534.0,2588,3.4376058112209034
37650.0,2588,3.1005003116541703
37677.0,2588,3.855413249403351
37695.0,2588,2.5378414812291106
37823.0,2588,2.097753223874218
37859.0,2588,2.6952266069567
37870.0,2588,1.188194986241422
37899.0,2588,3.7478867442376753
38069.0,2588,2.5256826516467505
38119.0,2588,2.9877236462250067
38251.0,2588,3.466165672038077
38420.0,2588,2.751741258726683
38483.0,2588,5.0
38671.0,2588,4.848194098334844
38763.0,2588,2.5256826516467505
38789.0,2588,2.6192182815958067
38820.0,2588,3.4376058112209034
38914.0,2588,2.9877236462250067
38965.0,2588,2.6952266069567
39041.0,2588,2.751741258726683
39061.0,2588,2.6952266069567
39353.0,2588,2.0879593162332144
39381.0,2588,2.705818220557622
39387.0,2588,2.0879593162332144
39390.0,2588,2.3322690367824856
39440.0,2588,2.3322690367824856
39559.0,2588,2.705818220557622
39573.0,2588,2.233487923164857
40058.0,2588,1.9590367460976816
40174.0,2588,2.3322690367824856
40215.0,2588,2.582197303416734
40278.0,2588,2.321529055607174
40285.0,2588,3.5736444740178666
40288.0,2588,3.6664991451639497
40316.0,2588,2.5030345825236995
40455.0,2588,2.6952266069567
40478.0,2588,2.751741258726683
40617.0,2588,2.748956455751449
40619.0,2588,2.233487923164857
40642.0,2588,1.4285920134012244
40755.0,2588,3.3552314820777163
40768.0,2588,1.906897449340336
41158.0,2588,2.582197303416734
41201.0,2588,2.751741258726683
41253.0,2588,3.0491036216837584
41267.0,2588,2.751741258726683
41281.0,2588,3.4376058112209034
41303.0,2588,3.866701449289681
41346.0,2588,2.7069235830732103
41484.0,2588,3.4376058112209034
41496.0,2588,3.5198955208328258
41517.0,2588,2.705818220557622
41630.0,2588,2.3322690367824856
41666.0,2588,2.9727946065334843
41749.0,2588,1.776696323788737
41819.0,2588,3.542812711133971
41877.0,2588,2.3779330003307027
41883.0,2588,2.664890710394972
42033.0,2588,2.6952266069567
42045.0,2588,2.4691679998767677
42054.0,2588,2.9877236462250067
42096.0,2588,2.0879593162332144
42152.0,2588,3.4376058112209034
42153.0,2588,2.4136566358562113
42229.0,2588,2.777012423915488
42243.0,2588,1.776696323788737
42290.0,2588,1.188194986241422
42322.0,2588,2.582197303416734
42371.0,2588,5.0
42396.0,2588,1.3435175008140676
42569.0,2588,1.3435175008140676
42610.0,2588,1.776696323788737
42726.0,2588,2.751741258726683
42791.0,2588,1.5333252371948278
42803.0,2588,1.3435175008140676
42871.0,2588,2.3322690367824856
42909.0,2588,2.8756976304344675
42929.0,2588,2.013954413572135
42957.0,2588,2.5546407303489866
42991.0,2588,2.3322690367824856
43045.0,2588,1.3435175008140676
43208.0,2588,2.7069235830732103
43209.0,2588,3.2217558110484905
43259.0,2588,3.3552314820777163
43348.0,2588,2.705818220557622
43380.0,2588,2.233487923164857
43525.0,2588,2.0879593162332144
43547.0,2588,2.751741258726683
43591.0,2588,1.3435175008140676
43819.0,2588,2.575918312114899
43940.0,2588,1.3435175008140676
44085.0,2588,2.582197303416734
44125.0,2588,2.5378414812291106
44268.0,2588,1.9479785094898654
44296.0,2588,2.7594054394555823
44386.0,2588,2.5378414812291106
44531.0,2588,1.776696323788737
44550.0,2588,2.9877236462250067
44620.0,2588,2.751741258726683
44726.0,2588,3.4376058112209034
44781.0,2588,2.751741258726683
44843.0,2588,3.52268032380806
44913.0,2588,2.705818220557622
45015.0,2588,3.9560272510624834
45039.0,2588,2.5546407303489866
45207.0,2588,1.776696323788737
45238.0,2588,2.9993841174819895
45272.0,2588,2.5546407303489866
45291.0,2588,2.751741258726683
45357.0,2588,2.3322690367824856
45391.0,2588,2.3322690367824856
45516.0,2588,3.4376058112209034
45518.0,2588,2.9877236462250067
45606.0,2588,2.359418475033878
45643.0,2588,2.9877236462250067
45904.0,2588,5.0
45928.0,2588,2.9877236462250067
45987.0,2588,3.7357123313969196
46396.0,2588,2.751741258726683
46419.0,2588,3.4376058112209034
46448.0,2588,2.4659107248897993
46470.0,2588,1.0941943040441835
46628.0,2588,2.3322690367824856
46641.0,2588,2.117156749339414
46645.0,2588,2.3322690367824856
46647.0,2588,2.3322690367824856
46653.0,2588,1.776696323788737
46815.0,2588,3.4376058112209034
46844.0,2588,1.188194986241422
46909.0,2588,1.3435175008140676
46926.0,2588,2.748956455751449
46929.0,2588,2.751741258726683
46956.0,2588,3.4376058112209034
46961.0,2588,1.0
46962.0,2588,2.831090246566543
47015.0,2588,2.582197303416734
47154.0,2588,2.9877236462250067
47178.0,2588,2.751741258726683
47197.0,2588,2.751741258726683
47199.0,2588,2.582197303416734
47288.0,2588,2.751741258726683
47292.0,2588,2.751741258726683
47335.0,2588,2.723070690863055
47420.0,2588,2.0879593162332144
47500.0,2588,1.776696323788737
47542.0,2588,2.6130768714493278
47576.0,2588,2.233487923164857
47635.0,2588,2.3322690367824856
47661.0,2588,2.3322690367824856
47840.0,2588,2.751741258726683
47866.0,2588,2.9727946065334843
48084.0,2588,2.233487923164857
48299.0,2588,1.9590367460976816
48305.0,2588,2.936213405498369
48410.0,2588,2.751741258726683
48430.0,2588,1.3971047197120277
48465.0,2588,2.751741258726683
48498.0,2588,3.6876851654801177
48588.0,2588,2.751741258726683
48734.0,2588,1.3435175008140676
48783.0,2588,2.3322690367824856
48850.0,2588,3.4376058112209034
48874.0,2588,2.771789905071352
48930.0,2588,2.5256826516467505
48944.0,2588,1.0421277240637643
48961.0,2588,3.2066431189079534
49090.0,2588,2.3322690367824856
49099.0,2588,2.9727946065334843
49129.0,2588,1.679159175760327
49183.0,2588,3.1372181069605007
49201.0,2588,1.0895040893071828
49204.0,2588,2.7069235830732103
49227.0,2588,1.6380771512373182
49229.0,2588,2.3362072448528846
49273.0,2588,2.751741258726683
49277.0,2588,2.3322690367824856
49754.0,2588,1.0
49798.0,2588,2.3322690367824856
49905.0,2588,3.444127504614992
50117.0,2588,3.4376058112209034
50168.0,2588,2.233487923164857
50207.0,2588,2.3322690367824856
50297.0,2588,3.3552314820777163
50312.0,2588,1.3435175008140676
50367.0,2588,2.6952266069567
50383.0,2588,2.3322690367824856
50441.0,2588,2.751741258726683
50603.0,2588,3.3552314820777163
50666.0,2588,1.3435175008140676
50787.0,2588,2.7069235830732103
50816.0,2588,3.026026561524901
50923.0,2588,5.0
50943.0,2588,2.5546407303489866
50973.0,2588,1.6380771512373182
51075.0,2588,2.8756976304344675
51149.0,2588,2.3322690367824856
51213.0,2588,2.532618342633991
51219.0,2588,1.0
51266.0,2588,2.9877236462250067
51332.0,2588,2.6397152429361435
51343.0,2588,1.188194986241422
51448.0,2588,2.233487923164857
51631.0,2588,3.951170892012474
51646.0,2588,1.3435175008140676
51664.0,2588,2.321529055607174
51703.0,2588,2.3322690367824856
51894.0,2588,2.321529055607174
51989.0,2588,1.0
51995.0,2588,2.9677423995416055
52004.0,2588,3.3954883190114002
52095.0,2588,2.9727946065334843
52111.0,2588,2.3322690367824856
52119.0,2588,3.888870838730451
52306.0,2588,2.6839192164449597
52345.0,2588,1.2601410991809796
52346.0,2588,2.6952266069567
52406.0,2588,2.559246157774519
52512.0,2588,2.6952266069567
52636.0,2588,1.6547804932585448
52645.0,2588,5.0
52754.0,2588,2.321529055607174
52764.0,2588,3.3552314820777163
52860.0,2588,1.776696323788737
52877.0,2588,3.4376058112209034
52927.0,2588,2.831090246566543
53101.0,2588,3.529766538618914
53304.0,2588,2.9993841174819895
53335.0,2588,2.7069235830732103
53364.0,2588,2.0320822367522573
53407.0,2588,2.9993841174819895
53422.0,2588,2.5378414812291106
53594.0,2588,2.9877236462250067
53652.0,2588,5.0
53679.0,2588,1.5657616483753047
53902.0,2588,2.4126533346326413
54014.0,2588,2.233487923164857
54074.0,2588,2.4691679998767677
54097.0,2588,2.4045318185693176
54248.0,2588,2.862086936502645
54300.0,2588,3.411194519244047
54465.0,2588,1.0
54478.0,2588,2.5546407303489866
54597.0,2588,3.0491036216837584
54688.0,2588,1.3720773616312412
54693.0,2588,1.3971047197120277
54978.0,2588,2.63647075190124
55008.0,2588,2.7069235830732103
55076.0,2588,2.751741258726683
55147.0,2588,2.3322690367824856
55293.0,2588,3.4376058112209034
55441.0,2588,2.751741258726683
55668.0,2588,2.751741258726683
55765.0,2588,3.3832397282912376
55880.0,2588,2.3322690367824856
56043.0,2588,2.9877236462250067
56130.0,2588,3.9560272510624834
56193.0,2588,2.582197303416734
56257.0,2588,2.2477995940596927
56299.0,2588,1.0
56434.0,2588,3.3552314820777163
56472.0,2588,1.0
56500.0,2588,2.777012423915488
56520.0,2588,2.7491181900385295
56772.0,2588,2.3858562556804457
56925.0,2588,2.3322690367824856
56992.0,2588,2.4691679998767677
57017.0,2588,2.723070690863055
57083.0,2588,2.751741258726683
57104.0,2588,3.2217558110484905
57153.0,2588,3.5198955208328258
57158.0,2588,3.888870838730451
57248.0,2588,3.4376058112209034
57422.0,2588,2.3322690367824856
57481.0,2588,2.4173435493696425
57488.0,2588,2.5387920923602563
57702.0,2588,2.212735297880203
57812.0,2588,2.321529055607174
57818.0,2588,3.444127504614992
57924.0,2588,2.723070690863055
58069.0,2588,2.831090246566543
58156.0,2588,1.776696323788737
58202.0,2588,3.0162835070421807
58228.0,2588,1.3435175008140676
58431.0,2588,2.777012423915488
58482.0,2588,2.638711955186717
58581.0,2588,2.8822580536602547
58648.0,2588,2.4691679998767677
58831.0,2588,2.0722058588372896
58846.0,2588,2.0879593162332144
58922.0,2588,2.5546407303489866
58975.0,2588,2.751741258726683
58987.0,2588,3.4376058112209034
59029.0,2588,5.0
59107.0,2588,1.188194986241422
59167.0,2588,3.4376058112209034
59213.0,2588,2.233487923164857
59287.0,2588,2.9727946065334843
59369.0,2588,1.2601410991809796
59446.0,2588,2.705818220557622
59477.0,2588,3.4376058112209034
59503.0,2588,1.6437019162870565
59697.0,2588,3.440305994664873
59702.0,2588,2.5378414812291106
59761.0,2588,2.4691679998767677
59812.0,2588,1.3435175008140676
59931.0,2588,3.3552314820777163
60018.0,2588,1.0
60035.0,2588,3.9560272510624834
60159.0,2588,1.0627070103549867
60385.0,2588,3.0491036216837584
