movieId,avg_rating
554,3.0697675
555,3.8083658
556,3.9757998
558,2.762605
559,2.893617
560,3.0641026
561,3.4686098
562,3.7853801
563,3.4283626
564,2.3445122
565,3.1855896
566,2.7933333
567,3.3402777
568,3.5771208
569,2.9435146
570,3.4727273
571,3.6157637
572,2.7142856
573,3.4365854
574,3.3082733
575,2.9939287
576,2.48
577,2.830357
579,2.9736843
580,3.0764499
581,3.9901752
582,3.3778627
583,3.5099602
584,3.0370371
585,2.6621537
586,3.0866551
587,3.4438586
588,3.680871
589,3.931954
590,3.7284653
591,2.0166667
592,3.4023647
593,4.1770563
594,3.610492
595,3.6733024
596,3.499687
597,3.4204278
598,3.574074
599,4.004726
600,3.0
601,3.39823
602,4.010294
603,2.968386
604,1.9166666
605,3.2953475
606,2.5729854
607,2.5833333
608,4.112359
609,3.0020576
610,3.3797324
611,2.5127335
612,2.7169049
613,3.628395
614,3.1288342
615,3.8563578
616,3.3762672
617,3.6020992
618,2.7652779
619,2.5966387
620,3.4142857
621,3.6075757
623,3.0857143
624,2.6702127
625,3.26
626,2.878764
627,3.547736
628,3.758528
629,3.1041667
630,3.3340807
631,2.7273142
632,3.9181287
633,3.3735118
634,2.3203592
635,3.6454546
636,2.9
637,2.8384562
638,3.2848537
639,2.9224062
640,2.9705038
641,2.4625
642,1.9545455
643,2.2173913
644,2.142857
645,3.6258278
647,3.5494108
648,3.3885987
649,3.7372262
650,3.4656432
651,2.5454545
652,3.0328948
653,3.2168474
654,2.7941177
655,2.2222223
656,2.8923206
657,2.5138888
658,3.0
659,3.6986144
660,3.025
661,3.3149197
662,3.2480302
663,3.3614368
664,3.0512424
665,3.9647212
666,3.4695122
667,2.5381715
668,4.1399474
670,4.1248364
671,3.6769376
672,2.4814816
673,2.7134213
674,2.9698722
675,2.142857
676,2.5535715
678,4.093388
679,3.3608248
680,3.5577617
681,3.5808384
682,3.1953125
683,2.6714287
684,2.547619
685,3.534515
687,2.995
688,2.5998988
690,3.317073
691,3.0554607
692,2.3445652
693,2.9629629
694,3.0043495
695,3.184552
696,3.1752136
697,2.785464
698,2.787162
699,2.2058823
700,3.259036
701,3.170103
702,3.7547169
703,2.8739495
704,2.8298767
705,3.5081396
706,3.1354582
707,3.0714285
708,3.4050317
709,3.2855217
710,2.741393
711,2.6540093
712,3.5082872
713,3.4629629
714,3.9047475
715,3.5627036
716,2.9534883
717,3.2222223
718,3.433555
719,2.9692066
720,4.1094728
721,3.0
722,3.6161473
723,3.060606
724,3.0696886
725,2.8055022
726,3.141791
727,3.18
728,3.8163612
729,3.4029126
730,3.057143
731,2.9262295
732,2.8055556
733,3.6795363
734,2.5847456
735,3.506239
736,3.1962492
737,2.1223722
738,3.125
739,2.0416667
741,3.9446409
742,2.7353415
743,2.7381382
744,2.9729729
745,4.1673155
746,3.775641
747,2.3325646
748,3.1709604
749,2.7142856
750,4.247287
751,3.522436
752,2.8292682
753,3.2942307
754,2.9196675
755,3.3782895
756,3.181416
757,3.6550925
758,2.96
759,3.8590426
760,3.6625698
761,2.8226893
762,2.4097207
763,3.0272727
764,3.3678756
765,3.0472777
766,3.4530816
767,3.5427632
768,3.0
769,3.569343
770,2.5555556
771,3.3612902
772,2.8970587
773,3.2916667
774,2.6714287
775,2.905797
776,2.893617
777,2.8448277
778,4.0112343
779,2.8471153
780,3.3709617
781,3.4253018
782,2.8773654
783,3.2548368
784,2.702761
785,3.2852223
786,3.1482182
787,3.758427
788,2.8827066
789,3.031915
790,3.5095239
791,3.6150444
792,2.9791667
793,3.2288136
794,3.3676472
795,3.20283
796,2.9404762
797,3.3640351
798,2.823953
799,3.3724597
800,4.0749025
801,3.018098
802,3.4905095
803,3.5715504
804,3.0840788
805,3.7027986
806,3.159858
807,3.2548077
808,3.225
809,2.873468
810,1.827577
812,2.4142857
813,2.7604856
814,3.1363637
815,2.017857
816,3.2054794
818,2.625922
819,3.4385965
820,2.7833333
821,2.9893618
822,3.2
823,3.3125
824,3.8129675
825,2.6666667
826,2.25
827,3.134375
828,3.168892
829,2.6765513
830,3.0903568
831,3.5316741
832,3.4579356
833,2.7259986
834,2.6453202
835,3.1768744
836,2.907716
837,3.4306762
838,3.7961073
839,2.7321787
840,2.7023988
841,3.6884532
842,2.766882
843,3.3275862
844,3.7426035
845,3.4166667
846,3.493827
847,2.8464913
848,3.669738
849,2.732806
850,3.5313725
851,3.5027828
852,3.1883
853,3.28125
854,3.6880953
855,2.8142858
856,3.387931
857,3.2555556
858,4.3647323
859,2.3333333
860,3.5276244
861,3.4509299
862,3.6118784
864,3.3058825
865,3.31
866,3.7325041
867,2.3492537
868,3.1436782
869,3.0950704
870,2.244086
871,3.225
872,3.4754097
873,2.9634147
874,3.0753424
875,3.423664
876,2.675
877,3.2005987
878,2.7857144
879,2.8238637
880,2.4778597
881,2.8482385
882,3.002439
884,3.3148148
885,2.665087
886,3.0802171
887,2.8783784
888,2.3090277
889,3.4033613
890,2.9827585
891,2.5925553
892,3.7281022
893,3.6618152
894,2.625
895,2.9590163
896,3.6816328
897,3.657062
898,4.1714263
899,4.0808787
900,3.806792
901,3.6177232
902,3.8535635
903,4.1480064
904,4.2713337
905,4.1700525
906,4.03403
907,3.9304008
908,4.233538
909,4.0461464
910,4.0826774
911,4.0699162
912,4.258327
913,4.187212
914,3.9112496
915,3.9075363
916,4.0818653
917,3.6118069
918,3.7379122
919,3.9816806
920,3.8218603
921,3.786036
922,4.2569346
923,4.1304436
924,3.9557478
925,3.5106382
926,4.204103
927,3.9613636
928,4.1159716
929,3.8556263
930,4.19779
931,3.914462
932,3.8268144
933,4.0291553
934,3.46398
935,3.764331
936,4.0102835
937,3.6795132
938,3.611659
939,3.3009708
940,3.89564
941,3.5801048
942,4.1113214
943,3.8093567
944,3.8228781
945,4.0580187
946,3.9622574
947,4.0681424
948,3.7430184
949,3.9235048
950,4.184187
951,4.1529984
952,3.485294
953,4.064293
954,4.0326505
955,4.0611024
956,3.4848485
957,3.2329059
958,3.1648936
959,3.7188296
960,3.5091465
961,3.359127
962,3.3904762
963,3.5670955
964,3.4105573
965,4.003311
966,3.5080645
967,2.7884614
968,3.6338274
969,4.101558
970,3.5359898
971,3.9485037
972,3.1452992
973,3.8535032
974,3.4044118
975,2.8958333
976,3.534325
977,2.0
979,3.1585367
980,3.0512822
981,2.6208532
982,3.6573129
983,2.65
984,2.7058823
985,3.3965516
986,3.5255396
987,3.202847
988,3.357143
989,3.4097223
990,2.7326732
991,3.557
992,2.711832
993,3.495816
994,4.012172
996,2.9978633
997,3.5743244
998,3.2003794
999,3.2889879
1000,3.1059113
1001,2.7
1002,3.5310345
1003,3.1396284
1004,2.6892924
1005,2.451533
1006,3.2414021
1007,2.9375
1008,3.3274112
1009,3.137673
1010,3.074443
1011,2.7433572
1012,3.561278
1013,3.4163213
1014,3.3682897
1015,3.256498
1016,3.1229453
1017,3.5099876
1018,3.076069
1019,3.547868
1020,3.2376838
1021,2.831573
1022,3.580411
1023,3.7595856
1024,3.183871
1025,3.5565586
1026,3.1932774
1027,3.2764132
1028,3.7324064
1029,3.493241
1030,3.0836425
1031,3.3295481
1032,3.6301327
1033,3.4280512
1034,3.539281
1035,3.8044345
1036,3.9338465
1037,2.734656
1038,3.2274678
1039,3.0
1040,3.3914473
1041,4.0580444
1042,3.450042
1043,3.0189927
1044,3.3349802
1045,3.1413043
1046,3.9856255
1047,3.4331143
1049,3.40514
1050,3.7685666
1051,3.5710058
1052,3.375
1053,3.0353773
1054,3.4942675
1055,2.7212121
1056,3.4612725
1057,3.4422612
1058,3.2962964
1059,3.5838156
1060,3.858318
1061,3.6358695
1062,3.060606
1063,3.3548386
1064,3.0683818
1065,2.96875
1066,3.9883392
1067,3.4295774
1068,3.6696696
1069,3.9496074
1070,3.0701754
1071,3.2807016
1073,3.7099347
1075,3.4603174
1076,3.828271
1077,3.8677952
1078,3.7402506
1079,3.849624
1080,3.9811256
1081,3.515414
1082,3.642857
1083,3.4607906
1084,3.8864472
1085,3.6614785
1086,4.0438094
1087,3.4039855
1088,3.2092073
1089,4.089361
1090,3.9199772
1091,2.7761266
1092,3.3413348
1093,3.3542507
1094,3.6575153
1095,3.8633006
1096,3.9255638
1097,3.754918
1098,3.074074
1099,3.8417282
1100,2.8409772
1101,3.414151
1102,2.59375
1103,3.8120484
1104,4.0081606
1105,2.3345988
1106,2.5526316
1107,2.433735
1109,2.9615386
1110,2.5344827
1111,3.9665532
1112,3.408031
1113,3.1921606
1114,3.2263374
1115,2.9871795
1116,3.3802395
1117,3.6486487
1118,3.09375
1119,3.1583333
1120,3.5719428
1121,2.8464913
1122,2.9705882
1123,3.6014493
1124,3.687554
1125,3.6368902
1126,2.630045
1127,3.6580992
1128,2.995562
1129,3.3772354
1130,3.2088478
1131,4.1390514
1132,4.082516
1133,3.6084905
1134,3.1578948
1135,3.0937264
1136,4.174146
1137,3.235294
1138,3.4326923
1139,3.16
1140,3.515625
1141,2.3
1142,3.046875
1143,3.3636363
1144,3.707317
1145,3.4736843
1146,3.0789473
1147,4.158416
1148,4.181068
1149,3.1864407
1150,3.895244
1151,3.6779892
1152,3.487805
1153,3.266187
1154,3.4009433
1155,2.15
1156,3.297619
1157,3.265625
1158,2.8076923
1159,2.7631578
1160,3.1511629
1161,3.8044355
1162,3.7961783
1163,3.378049
1164,3.455414
1165,3.0694444
1166,3.4
1167,2.9327927
1168,2.5124378
1169,3.8573718
1170,2.0401235
1171,3.7161756
1172,4.154011
1173,3.424525
1174,3.1818182
1175,3.984417
1176,3.8905616
1177,3.8591814
1178,4.232623
1179,3.7243083
1180,3.7737844
1181,3.039604
1183,3.6338227
1184,3.7557805
1185,3.8963134
1186,3.543316
1187,3.6740959
1188,3.830939
1189,4.128889
1190,3.4996748
1191,2.8967223
1192,3.9198291
1193,4.248079
1194,3.4166667
1196,4.188202
1197,4.1767325
1198,4.219009
1199,4.029591
1200,4.005642
1201,4.123241
1202,3.837901
1203,4.224138
1204,4.162102
1206,3.9953024
1207,4.188943
1208,4.1089
1209,4.1285453
1210,4.004622
1211,4.0247674
1212,4.2460017
1213,4.1836324
1214,4.041784
1215,3.725319
1216,3.8403337
1217,4.173611
1218,4.0667486
1219,4.0768995
1220,3.8047822
1221,4.2756405
1222,4.0331798
1223,4.0667653
1224,4.120812
1225,4.0738864
1226,3.9245496
1227,3.9502099
1228,4.0834107
1230,4.0812583
1231,3.9474816
1232,4.0219483
1233,4.1397295
1234,4.1735563
1235,3.999814
1236,4.0429935
1237,4.102849
1238,3.9666562
1240,3.8963923
1241,3.722632
1242,3.974523
1243,3.9315462
1244,4.0710387
1245,3.9780529
1246,3.8938067
1247,4.0738893
1248,4.1830225
1249,3.8832774
1250,4.1100507
1251,4.050226
1252,4.1996737
1253,3.9352133
1254,4.1613965
1255,3.4615386
1256,4.1296463
1257,3.8414724
1258,4.0115337
1259,3.9991348
1260,4.193171
1261,3.7720852
1262,4.1376557
1263,3.9866629
1264,4.019819
1265,3.867623
1266,3.9883401
1267,4.1285048
1268,3.5039308
1269,4.0535975
1270,3.924142
1271,3.7381597
1272,4.0442567
1273,4.030624
1274,3.8628063
1275,3.615727
1276,4.109839
1277,3.801171
1278,3.9967854
1279,3.8323517
1280,4.144328
1281,4.066649
1282,3.735563
1283,4.0752883
1284,4.207361
1285,3.7586207
1286,3.5674365
1287,3.8321986
1288,4.032235
1289,3.9428675
1290,3.5419753
1291,4.0075927
1292,3.9862313
1293,3.9936678
1295,3.6787298
1296,3.9382246
1297,3.6567316
1298,3.6850765
1299,4.09007
1300,4.0286827
1301,3.8698487
1302,3.6534197
1303,4.0401998
1304,4.053638
1305,3.8557405
1306,3.5854108
1307,3.8429961
1308,2.9791667
1309,3.2419355
1310,3.548387
1311,2.6655405
1312,3.521212
1313,2.817757
1314,3.2272727
1315,3.3692307
1316,3.3958333
1317,3.197205
1318,3.374269
1319,2.9791667
1320,3.0931275
1321,3.5597913
1322,1.704947
1323,1.5978774
1324,1.7586207
1325,1.694853
1326,1.9681584
1327,2.9136047
1328,1.8233082
1329,2.7471263
1330,2.8132465
1331,2.9105794
1332,3.015689
1333,3.752061
1334,3.116468
1335,1.9275362
1336,2.2955556
1337,3.477612
1339,3.4337459
1340,3.744061
1341,2.8668408
1342,2.9490726
1343,3.5410786
1344,3.7924786
1345,3.449819
1346,3.0096605
1347,3.2671142
1348,3.898022
1349,3.197479
1350,3.556273
1351,3.036616
1352,3.011658
1353,3.1780179
1354,3.8418138
1355,3.1089172
1356,3.6648726
1357,3.8734925
1358,4.0154634
1359,2.569304
1360,3.2169812
1361,4.082967
1363,3.0982144
1364,3.4780219
1365,3.8437226
1366,3.4040816
1367,3.078429
1368,3.3292682
1369,3.368421
1370,3.4179344
1371,3.0815742
1372,3.3032131
1373,2.8346574
1374,3.6956837
1375,3.2465088
1376,3.4946175
1377,3.09458
1378,3.2864544
1379,2.972259
1380,3.3144593
1381,1.9637603
1382,2.7449899
1383,2.309859
1384,3.6377952
1385,3.1312573
1386,2.586207
1387,3.805305
1388,2.5839813
1389,1.8473282
1390,3.258472
1391,2.9631746
1392,3.6345487
1393,3.621578
1394,3.8855195
1395,3.3693256
1396,3.6447718
1397,3.5552845
1398,3.154862
1399,3.417239
1400,3.28125
1401,3.5428185
1404,3.2325583
1405,2.9671504
1406,3.602857
1407,3.2808552
1408,3.7207506
1409,3.0601034
1410,3.033289
1411,3.79499
1412,3.7356114
1413,3.546917
1414,3.4356797
1415,3.5590405
1416,3.1647398
1417,3.0903053
1419,3.880531
1420,3.6358025
1421,3.0257733
1422,3.058688
1423,3.8172042
1424,2.88
1425,3.2134118
1426,2.6244898
1427,2.576723
1428,3.4351852
1429,3.3004954
1430,3.19
1431,2.571989
1432,2.8704128
1433,2.1940298
1434,3.0666666
1436,2.9705882
1437,3.6735015
1438,2.8168716
1439,2.3149254
1440,2.7916093
1441,3.5379398
1442,3.346479
1443,3.1956522
1444,3.4296296
1445,2.3209302
1446,4.0080466
1447,3.2771285
1448,3.29
1449,3.9427564
1450,3.7271128
1453,2.4259615
1454,3.2006621
1455,3.0767045
1456,2.2428572
1457,3.1099381
1458,3.0379465
1459,3.3379748
1460,2.6049619
1461,2.7684252
1462,2.45
1463,3.0918078
1464,3.6739185
1465,3.5205204
1466,3.8048182
1467,2.8214285
1468,2.5924957
1470,3.2264152
1471,3.3736265
1472,3.0425
1473,2.9307358
1474,2.5225072
1475,3.0840821
1476,3.3702197
1477,3.2954545
1479,3.160461
1480,3.262103
1482,3.3933463
1483,3.0560393
1484,3.700677
1485,3.2192252
1486,3.3678162
1487,3.096704
1488,3.034183
1489,2.9592876
1490,1.96875
1493,3.4178083
1495,1.3902098
1496,3.2283237
1497,2.2829788
1498,3.2007358
1499,2.0752466
1500,3.7454615
1501,2.5026178
1502,3.3252032
1503,2.6184926
1504,3.448905
1507,3.4139786
1508,3.2871287
1509,3.4444444
1510,2.6956522
1511,3.4215686
1513,2.9527388
1514,2.9772727
1515,2.6477494
1516,3.474138
1517,3.44378
1518,3.3069372
1519,3.25
1520,2.75
1522,2.5972223
1523,2.8603988
1524,2.425
1525,2.4283583
1526,2.5083654
1527,3.7144794
1528,2.857143
1529,3.3504274
1531,3.3333333
1532,2.4112904
1533,3.744373
1534,3.5
1535,3.5213048
1537,3.9542053
1538,2.4139345
1539,3.1039426
1541,3.105524
1542,3.5710967
1543,3.0416667
1544,2.9528217
1545,3.8645833
1546,3.6339066
1547,3.2297297
1548,3.0789473
1549,3.003876
1550,2.7587464
1551,2.5675242
1552,3.1821048
1553,3.25
1554,3.5141544
1555,3.485294
1556,1.9123169
1557,3.0277777
1558,2.65625
1559,2.7777777
1561,2.9125
1562,2.184602
1563,3.3472223
1564,3.6037037
1565,2.8586066
1566,3.3196657
1567,2.9487178
1568,2.8333333
1569,3.2792566
1570,3.1311476
1571,3.6427016
1572,3.823077
1573,3.3317442
1574,3.0215516
1575,3.4834437
1577,3.557143
1578,2.6578948
1579,3.060606
1580,3.5583193
1581,2.785246
1582,3.0524108
1583,2.715164
1584,3.6533158
1585,3.3405797
1586,2.9235654
1587,3.2165947
1588,2.7065027
1589,3.2878668
1590,2.8899357
1591,2.6201713
1592,2.332
1593,2.890714
1594,3.6769202
1595,1.7061636
1596,3.4095633
1597,3.3204014
1598,2.8846583
1599,1.6666666
1600,2.8323398
1601,2.8704867
1602,1.9964622
1603,2.7740886
1604,2.9096305
1605,2.611982
1606,2.3304093
1608,3.306726
1609,2.9956896
1610,3.8625228
1611,3.408228
1612,3.2054176
1613,3.1264822
1614,3.1593068
1615,3.480873
1616,3.0236504
1617,4.083377
1619,3.4119523
1620,3.3570619
1621,3.230183
1622,2.4824562
1623,2.4631991
1624,3.0021412
1625,3.8367918
1626,2.429719
1627,3.1395395
1628,2.6153846
1629,3.2341008
1630,2.4166667
1631,3.44375
1632,2.4011629
1633,3.670625
1635,3.804578
1636,2.4935896
1639,3.6384482
1640,2.677291
1641,3.7118385
1642,3.0685425
1643,3.8645198
1644,2.4849017
1645,3.4787486
1646,2.727673
1647,2.751108
1648,3.5445514
1649,3.8757637
1650,3.4319248
1651,3.0551724
1652,2.9729729
1653,3.766839
1654,3.2704
1655,2.5434463
1656,3.0984251
1657,3.3464053
1658,3.1820953
1659,2.9565217
1660,3.5494328
1661,3.1006546
1662,2.8492823
1663,3.67979
1664,3.28125
1665,2.7627807
1666,2.6050725
1667,2.8289225
1668,2.8310344
1669,3.433871
1670,3.5146036
1671,3.124506
1672,3.5865512
1673,3.6850863
1674,3.8492923
1675,3.1949153
1676,3.214132
1677,2.642857
1678,3.7091212
1679,1.8388889
1680,3.5520134
1681,2.023233
1682,3.8032784
1683,3.6912308
1684,3.5303776
1685,2.9578314
1686,3.1332633
1687,3.1509187
1688,3.3998911
1689,3.193199
1690,3.0085986
1692,2.5438597
1693,3.5858343
1694,3.7002645
1695,3.525
1696,3.5139441
1697,2.340909
1698,2.7448978
1699,3.627257
1701,3.4511118
1702,2.5502727
1703,2.7137575
1704,4.0325165
1705,2.3214285
1706,1.8846154
1707,1.8199852
1708,1.9
1709,2.5263157
1710,2.0454545
1711,3.247984
1713,2.8661227
1714,2.4305556
1715,2.5215054
1716,2.6785715
1717,2.7479627
1718,2.9456522
1719,4.0038605
1720,2.1929824
1721,3.338188
1722,3.233854
1723,2.7685184
1724,2.939394
1725,3.5105634
1726,2.8966901
1727,3.156121
1728,3.439394
1729,3.685645
1730,3.6758838
1731,1.8424566
1732,3.9449458
1733,3.2681818
1734,3.950917
1735,3.247435
1738,2.3214285
1739,1.5457464
1740,2.392857
1742,2.25
1743,3.4056604
1744,2.4790356
1746,2.7307692
1747,3.514706
1748,3.7988775
1749,3.1648936
1750,2.2195468
1752,2.7470589
1753,3.2771416
1754,3.4897003
1755,3.5007899
1756,2.7058823
1757,3.8474388
1759,3.7722373
1760,1.770316
1762,2.7492998
1764,2.8333333
1765,2.340909
1767,3.186636
1768,3.3513513
1769,3.1010363
1770,2.8658535
1771,2.6917613
1772,2.5472708
1773,3.199074
1774,2.2692308
1776,2.1785715
1777,3.410378
1779,2.8189049
1780,3.2037036
1781,2.375
1782,2.9305556
1783,2.8859923
1784,3.7922893
1785,3.4476562
1787,3.2727273
1788,3.783309
1789,2.357143
1791,2.973843
1792,3.2078853
1793,2.6735537
1794,3.5135467
1795,3.0462964
