userId,PC1,PC2,target_item
5626,-1.1305062164894162,0.6939515955490749,2588
5749,0.486247936100669,-0.29847914692352595,2588
5763,-0.42759114395510395,0.2198613626930074,2588
5768,0.14457232301259995,-0.07433705864727005,2588
5843,0.12598694459878998,0.087471835271016,2588
5952,0.27055926761138993,0.01313477662374594,2588
6034,0.486247936100669,-0.29847914692352595,2588
6103,0.08301674682574171,0.05656919072125954,2588
6112,0.04326344418096991,0.03003750011325334,2588
6122,-0.11845665174624695,0.7929812020195601,2588
6256,-0.48380455545338213,0.2969792985600346,2588
6302,0.309134492208857,0.5731198393265527,2588
6355,0.12598694459878998,0.087471835271016,2588
6369,-0.12218355665467022,-0.084831170202272,2588
6385,-1.1305062164894162,0.6939515955490749,2588
6624,0.04326344418096991,0.03003750011325334,2588
6704,0.486247936100669,-0.29847914692352595,2588
7194,-0.28763055749031036,-0.19969984051779732,2588
7292,0.309134492208857,0.5731198393265527,2588
7296,0.486247936100669,-0.29847914692352595,2588
7430,-2.2103401284363033,-1.3080063021035746,2588
7479,0.309134492208857,0.5731198393265527,2588
7541,0.486247936100669,-0.29847914692352595,2588
7554,0.309134492208857,0.5731198393265527,2588
7744,-0.7136728774389559,0.36696057336314614,2588
7780,0.07763976738167358,0.14394023355075103,2588
8405,-0.41854899581796184,-0.16537100796104912,2588
8497,0.43065405649645194,-0.22143626931740878,2588
8556,0.43065405649645194,-0.22143626931740878,2588
8644,0.02672734261862046,0.01821251976108955,2588
8692,-0.16045372493536508,0.0984931500655144,2588
8882,0.04326344418096991,0.03003750011325334,2588
9055,-0.141509410471252,0.07276215202286868,2588
9087,0.02672734261862046,0.01821251976108955,2588
9118,-0.42759114395510395,0.2198613626930074,2588
9544,0.14457232301259995,-0.07433705864727005,2588
9545,0.02672734261862046,0.01821251976108955,2588
9628,0.43065405649645194,-0.22143626931740878,2588
10021,-0.48380455545338213,0.2969792985600346,2588
10417,-0.9997546109228079,0.5140597840332849,2588
10426,0.309134492208857,0.5731198393265527,2588
10457,0.486247936100669,-0.29847914692352595,2588
10481,0.04326344418096991,0.03003750011325334,2588
10514,0.630820259113269,-0.372816205570796,2588
10591,0.43065405649645194,-0.22143626931740878,2588
10616,-0.264694038372452,0.11986836426400163,2588
10781,0.486247936100669,-0.29847914692352595,2588
10789,0.916901992597121,-0.5199154162409347,2588
10807,0.16289710558265197,-0.09999299842900577,2588
11237,-1.2858364126138602,0.6611590297746084,2588
11570,0.486247936100669,-0.29847914692352595,2588
11599,-0.1984302742098646,-0.13521416407959042,2588
11900,-1.160068278077917,0.6738074443499945,2588
12131,0.16289710558265197,-0.09999299842900577,2588
12265,0.486247936100669,-0.29847914692352595,2588
12384,0.14457232301259995,-0.07433705864727005,2588
12710,-0.141509410471252,0.07276215202286868,2588
12730,0.486247936100669,-0.29847914692352595,2588
12951,0.43065405649645194,-0.22143626931740878,2588
13002,0.309134492208857,0.5731198393265527,2588
13174,0.916901992597121,-0.5199154162409347,2588
13399,-0.141509410471252,0.07276215202286868,2588
13494,0.43065405649645194,-0.22143626931740878,2588
13623,-0.37035407763094985,-0.2571341893689726,2588
13629,0.16289710558265197,-0.09999299842900577,2588
13700,0.24053687296432555,0.043947235121745254,2588
13730,0.309134492208857,0.5731198393265527,2588
13944,-0.15385495744550984,-0.28523937222505075,2588
13965,-0.48380455545338213,0.2969792985600346,2588
14022,0.486247936100669,-0.29847914692352595,2588
14041,-1.3657674995065303,-0.2451193029914004,2588
14166,-1.4538569699145878,0.8924376967208096,2588
14280,-0.42759114395510395,0.2198613626930074,2588
14305,-0.141509410471252,0.07276215202286868,2588
14345,0.08301674682574171,0.05656919072125954,2588
14478,-2.144081613065416,1.1024566617850247,2588
14627,-1.2858364126138602,0.6611590297746084,2588
14808,0.309134492208857,0.5731198393265527,2588
14867,-0.141509410471252,0.07276215202286868,2588
15094,0.739788548705309,0.35168357000914396,2588
15452,0.486247936100669,-0.29847914692352595,2588
15613,-0.141509410471252,0.07276215202286868,2588
15616,0.486247936100669,-0.29847914692352595,2588
15645,0.486247936100669,-0.29847914692352595,2588
15657,0.486247936100669,-0.29847914692352595,2588
15661,0.309134492208857,0.5731198393265527,2588
15709,0.04326344418096991,0.03003750011325334,2588
15812,0.16289710558265197,-0.09999299842900577,2588
15813,0.02672734261862046,0.01821251976108955,2588
15833,-0.48380455545338213,0.2969792985600346,2588
15911,0.02672734261862046,0.01821251976108955,2588
15974,0.309134492208857,0.5731198393265527,2588
16005,-2.1302608274122243,1.20801137958236,2588
16041,-1.4538569699145878,0.8924376967208096,2588
16128,0.12598694459878998,0.087471835271016,2588
16161,0.486247936100669,-0.29847914692352595,2588
16204,-0.48380455545338213,0.2969792985600346,2588
16275,0.43065405649645194,-0.22143626931740878,2588
16310,-2.7769624113554126,1.6049836292486146,2588
16383,-0.18619035060342473,-1.365034853094063,2588
16394,0.43065405649645194,-0.22143626931740878,2588
16485,0.12598694459878998,0.087471835271016,2588
16509,0.309134492208857,0.5731198393265527,2588
16614,-0.029562061588500797,-0.02014415119908044,2588
16643,-0.16045372493536508,0.0984931500655144,2588
16732,-0.11845665174624695,0.7929812020195601,2588
16936,-0.141509410471252,0.07276215202286868,2588
16938,-0.7037668089144602,-1.6471152481997262,2588
17022,-0.141509410471252,0.07276215202286868,2588
17031,0.43065405649645194,-0.22143626931740878,2588
17042,-0.7583538175711286,-1.0708364317537855,2588
17127,0.486247936100669,-0.29847914692352595,2588
17133,0.07763976738167358,0.14394023355075103,2588
17176,0.12598694459878998,0.087471835271016,2588
17183,-1.5719181460977123,0.8082582404447471,2588
17244,0.14457232301259995,-0.07433705864727005,2588
17455,0.02672734261862046,0.01821251976108955,2588
17485,0.309134492208857,0.5731198393265527,2588
17602,0.8657754933040989,0.43915540528016006,2588
17801,-1.7743180864284371,-3.289496714980055,2588
17808,-0.16045372493536508,0.0984931500655144,2588
17818,0.43065405649645194,-0.22143626931740878,2588
17851,0.14457232301259995,-0.07433705864727005,2588
17893,0.12598694459878998,0.087471835271016,2588
18073,-1.1305062164894162,0.6939515955490749,2588
18094,-0.5507757718563039,0.26696757493414036,2588
18177,0.916901992597121,-0.5199154162409347,2588
18197,0.486247936100669,-0.29847914692352595,2588
18307,0.309134492208857,0.5731198393265527,2588
18390,-1.0444355510549805,-0.9237372210836469,2588
18588,-1.8660416054895195,0.07956365278391186,2588
18611,0.16289710558265197,-0.09999299842900577,2588
18671,-0.7136728774389559,0.36696057336314614,2588
18796,0.07763976738167358,0.14394023355075103,2588
18805,0.486247936100669,-0.29847914692352595,2588
18992,0.16289710558265197,-0.09999299842900577,2588
19107,0.12598694459878998,0.087471835271016,2588
19163,0.6711909294607775,-0.17748903419566353,2588
19290,0.486247936100669,-0.29847914692352595,2588
19566,0.486247936100669,-0.29847914692352595,2588
19585,0.02672734261862046,0.01821251976108955,2588
19711,0.43065405649645194,-0.22143626931740878,2588
19969,0.16289710558265197,-0.09999299842900577,2588
20111,0.14457232301259995,-0.07433705864727005,2588
20117,-0.141509410471252,0.07276215202286868,2588
20134,0.43065405649645194,-0.22143626931740878,2588
20159,0.309134492208857,0.5731198393265527,2588
20204,0.20900369142453168,0.14404102599227553,2588
20383,-0.9997546109228079,0.5140597840332849,2588
20456,-0.42759114395510395,0.2198613626930074,2588
20515,0.309134492208857,0.5731198393265527,2588
20625,0.486247936100669,-0.29847914692352595,2588
20685,0.16289710558265197,-0.09999299842900577,2588
21024,-1.284361173934926,0.4087122233240242,2588
21070,-0.1984302742098646,-0.13521416407959042,2588
21078,0.43065405649645194,-0.22143626931740878,2588
21132,0.12598694459878998,0.087471835271016,2588
21310,0.16289710558265197,-0.09999299842900577,2588
21375,-0.9997546109228079,0.5140597840332849,2588
21408,0.12598694459878998,0.087471835271016,2588
21510,-0.4235878910383496,-0.28864084792027034,2588
21714,0.3323929786551592,-0.5837185191485766,2588
21737,0.309134492208857,0.5731198393265527,2588
22188,0.309134492208857,0.5731198393265527,2588
22195,0.309134492208857,0.5731198393265527,2588
22213,-0.9997546109228079,0.5140597840332849,2588
22345,-1.7743180864284371,-3.289496714980055,2588
22501,0.7953824283095261,0.2746406924030268,2588
22628,-0.8483391319270601,-1.5727781895524562,2588
22697,0.16289710558265197,-0.09999299842900577,2588
22705,-0.9997546109228079,0.5140597840332849,2588
22762,0.309134492208857,0.5731198393265527,2588
23034,0.309134492208857,0.5731198393265527,2588
23286,-1.7772078004326048,1.0909238452153298,2588
23333,0.916901992597121,-0.5199154162409347,2588
23428,0.14457232301259995,-0.07433705864727005,2588
23599,0.43065405649645194,-0.22143626931740878,2588
23715,0.486247936100669,-0.29847914692352595,2588
23808,0.486247936100669,-0.29847914692352595,2588
23861,0.06999078679959037,0.04825001987434289,2588
24109,0.43065405649645194,-0.22143626931740878,2588
24143,0.916901992597121,-0.5199154162409347,2588
24375,0.486247936100669,-0.29847914692352595,2588
24397,0.486247936100669,-0.29847914692352595,2588
24688,0.43065405649645194,-0.22143626931740878,2588
24718,-0.25471967841698584,-0.1735708350397604,2588
24853,0.486247936100669,-0.29847914692352595,2588
25093,0.12598694459878998,0.087471835271016,2588
25101,0.556641001095242,-0.1339644340463928,2588
25102,0.486247936100669,-0.29847914692352595,2588
25237,-0.16045372493536508,0.0984931500655144,2588
25315,0.435121436807647,0.6605916745975688,2588
25411,0.309134492208857,0.5731198393265527,2588
25666,0.14457232301259995,-0.07433705864727005,2588
25723,-1.7772078004326048,1.0909238452153298,2588
25802,0.43065405649645194,-0.22143626931740878,2588
26012,-0.141509410471252,0.07276215202286868,2588
26062,0.486247936100669,-0.29847914692352595,2588
26150,-1.7743180864284371,-3.289496714980055,2588
26376,-0.4045383852300989,0.9400804126896989,2588
26391,0.43065405649645194,-0.22143626931740878,2588
26437,0.12598694459878998,0.087471835271016,2588
26651,0.3921512390345987,0.6296890300478123,2588
26849,0.04326344418096991,0.03003750011325334,2588
26888,-0.9997546109228079,0.5140597840332849,2588
26957,0.435121436807647,0.6605916745975688,2588
26997,0.02672734261862046,0.01821251976108955,2588
27073,0.07763976738167358,0.14394023355075103,2588
27252,0.43065405649645194,-0.22143626931740878,2588
27302,0.43065405649645194,-0.22143626931740878,2588
27469,0.16289710558265197,-0.09999299842900577,2588
27700,0.309134492208857,0.5731198393265527,2588
27712,0.309134492208857,0.5731198393265527,2588
27731,0.486247936100669,-0.29847914692352595,2588
27764,0.43065405649645194,-0.22143626931740878,2588
27921,0.07763976738167358,0.14394023355075103,2588
28039,0.309134492208857,0.5731198393265527,2588
28042,0.12598694459878998,0.087471835271016,2588
28131,-1.3113286367740702,-2.4311375034284515,2588
28239,0.309134492208857,0.5731198393265527,2588
28295,0.12598694459878998,0.087471835271016,2588
28304,0.309134492208857,0.5731198393265527,2588
28500,-0.42759114395510395,0.2198613626930074,2588
28529,0.14457232301259995,-0.07433705864727005,2588
28688,0.916901992597121,-0.5199154162409347,2588
28823,0.486247936100669,-0.29847914692352595,2588
28861,0.12598694459878998,0.087471835271016,2588
28906,-0.16045372493536508,0.0984931500655144,2588
29096,0.14457232301259995,-0.07433705864727005,2588
29511,0.309134492208857,0.5731198393265527,2588
29549,0.486247936100669,-0.29847914692352595,2588
29575,0.48580279047547376,-0.362634615550184,2588
29601,0.14457232301259995,-0.07433705864727005,2588
29656,0.14457232301259995,-0.07433705864727005,2588
29663,-0.7136728774389559,0.36696057336314614,2588
29763,0.309134492208857,0.5731198393265527,2588
29870,-0.48380455545338213,0.2969792985600346,2588
29879,0.14457232301259995,-0.07433705864727005,2588
30241,-0.7136728774389559,0.36696057336314614,2588
30303,0.916901992597121,-0.5199154162409347,2588
30313,0.43065405649645194,-0.22143626931740878,2588
30510,0.7953824283095261,0.2746406924030268,2588
30609,0.43065405649645194,-0.22143626931740878,2588
30626,0.43065405649645194,-0.22143626931740878,2588
30816,0.486247936100669,-0.29847914692352595,2588
30967,-0.15385495744550984,-0.28523937222505075,2588
31088,-0.9997546109228079,0.5140597840332849,2588
31122,0.14457232301259995,-0.07433705864727005,2588
31190,0.486247936100669,-0.29847914692352595,2588
31217,0.309134492208857,0.5731198393265527,2588
31321,0.14457232301259995,-0.07433705864727005,2588
31324,-0.42759114395510395,0.2198613626930074,2588
31405,0.12598694459878998,0.087471835271016,2588
31434,0.43065405649645194,-0.22143626931740878,2588
31476,-1.5719181460977123,0.8082582404447471,2588
31601,1.042888937195911,-0.43244358096991875,2588
31606,-0.48380455545338213,0.2969792985600346,2588
31612,-0.42759114395510395,0.2198613626930074,2588
31653,0.02672734261862046,0.01821251976108955,2588
31673,0.061758365458908455,0.16809632496899538,2588
31921,-0.15385495744550984,-0.28523937222505075,2588
32027,0.7953824283095261,0.2746406924030268,2588
32088,0.556641001095242,-0.1339644340463928,2588
32093,0.593551162079104,-0.32142926774641456,2588
32116,0.43065405649645194,-0.22143626931740878,2588
32748,0.34473852562941704,-0.22571699490065728,2588
32803,-1.079833911946887,-2.0019578976526495,2588
33082,0.02672734261862046,0.01821251976108955,2588
33092,0.43065405649645194,-0.22143626931740878,2588
33395,0.486247936100669,-0.29847914692352595,2588
33402,0.02672734261862046,0.01821251976108955,2588
33624,0.16289710558265197,-0.09999299842900577,2588
33775,0.16289710558265197,-0.09999299842900577,2588
33991,0.486247936100669,-0.29847914692352595,2588
34062,0.916901992597121,-0.5199154162409347,2588
34402,-0.9997546109228079,0.5140597840332849,2588
34440,0.486247936100669,-0.29847914692352595,2588
34461,0.16289710558265197,-0.09999299842900577,2588
34484,0.739788548705309,0.35168357000914396,2588
34501,0.16289710558265197,-0.09999299842900577,2588
34576,-0.151745618243171,-0.10497532140135243,2588
34632,0.43065405649645194,-0.22143626931740878,2588
34700,-0.029562061588500797,-0.02014415119908044,2588
34727,-0.141509410471252,0.07276215202286868,2588
34867,0.07763976738167358,0.14394023355075103,2588
35055,0.43065405649645194,-0.22143626931740878,2588
35098,0.8228052955310506,0.4082527607304035,2588
35128,0.486247936100669,-0.29847914692352595,2588
35178,0.14457232301259995,-0.07433705864727005,2588
35258,0.20900369142453168,0.14404102599227553,2588
35282,0.45738139911507236,-0.20322374955631925,2588
35483,0.309134492208857,0.5731198393265527,2588
35675,0.309134492208857,0.5731198393265527,2588
35834,0.27055926761138993,0.01313477662374594,2588
35841,0.309134492208857,0.5731198393265527,2588
36003,0.309134492208857,0.5731198393265527,2588
36229,-1.2858364126138602,0.6611590297746084,2588
36276,-0.12218355665467022,-0.084831170202272,2588
36312,0.593551162079104,-0.32142926774641456,2588
36408,0.486247936100669,-0.29847914692352595,2588
36482,-0.7136728774389559,0.36696057336314614,2588
36558,0.02672734261862046,0.01821251976108955,2588
36606,0.486247936100669,-0.29847914692352595,2588
36686,0.43065405649645194,-0.22143626931740878,2588
36727,-0.16045372493536508,0.0984931500655144,2588
37042,0.07763976738167358,0.14394023355075103,2588
37074,0.309134492208857,0.5731198393265527,2588
37110,-0.48380455545338213,0.2969792985600346,2588
37145,0.486247936100669,-0.29847914692352595,2588
37253,0.916901992597121,-0.5199154162409347,2588
37283,0.43065405649645194,-0.22143626931740878,2588
37650,0.24547057684057574,-1.0872351835716485,2588
37677,-0.8483391319270601,-1.5727781895524562,2588
37859,0.14457232301259995,-0.07433705864727005,2588
37899,-2.490880677871561,1.4578844185784758,2588
38069,-0.7136728774389559,0.36696057336314614,2588
38251,0.14457232301259995,-0.07433705864727005,2588
38420,0.43065405649645194,-0.22143626931740878,2588
38483,-0.8483391319270601,-1.5727781895524562,2588
38671,-0.9997546109228079,0.5140597840332849,2588
38763,-0.7136728774389559,0.36696057336314614,2588
38965,0.14457232301259995,-0.07433705864727005,2588
39041,0.43065405649645194,-0.22143626931740878,2588
39061,0.14457232301259995,-0.07433705864727005,2588
39390,0.486247936100669,-0.29847914692352595,2588
39440,0.486247936100669,-0.29847914692352595,2588
39573,0.309134492208857,0.5731198393265527,2588
40174,0.486247936100669,-0.29847914692352595,2588
40215,-0.42759114395510395,0.2198613626930074,2588
40285,0.08301674682574171,0.05656919072125954,2588
40288,-1.4538569699145878,0.8924376967208096,2588
40316,0.3523979363898269,0.6031573394398061,2588
40455,0.14457232301259995,-0.07433705864727005,2588
40478,0.43065405649645194,-0.22143626931740878,2588
40619,0.309134492208857,0.5731198393265527,2588
40642,0.739788548705309,0.35168357000914396,2588
40755,0.12598694459878998,0.087471835271016,2588
40768,0.7084600264949426,-0.22887597202004498,2588
41158,-0.42759114395510395,0.2198613626930074,2588
41201,0.43065405649645194,-0.22143626931740878,2588
41267,0.43065405649645194,-0.22143626931740878,2588
41303,-0.8129408262277972,-0.49455761530784514,2588
41630,0.486247936100669,-0.29847914692352595,2588
41666,0.12598694459878998,0.087471835271016,2588
41819,-0.8071553859713991,0.49546544705455475,2588
41877,0.02672734261862046,0.01821251976108955,2588
42033,0.14457232301259995,-0.07433705864727005,2588
42045,-0.9997546109228079,0.5140597840332849,2588
42153,-0.5507757718563039,0.26696757493414036,2588
42229,-0.16045372493536508,0.0984931500655144,2588
42322,-0.42759114395510395,0.2198613626930074,2588
42396,0.309134492208857,0.5731198393265527,2588
42569,0.309134492208857,0.5731198393265527,2588
42726,0.43065405649645194,-0.22143626931740878,2588
42791,-0.12218355665467022,-0.084831170202272,2588
42803,0.309134492208857,0.5731198393265527,2588
42871,0.486247936100669,-0.29847914692352595,2588
42909,0.16289710558265197,-0.09999299842900577,2588
42929,0.02672734261862046,0.01821251976108955,2588
42957,0.16289710558265197,-0.09999299842900577,2588
42991,0.486247936100669,-0.29847914692352595,2588
43045,0.309134492208857,0.5731198393265527,2588
43209,-0.8071553859713991,0.49546544705455475,2588
43259,0.12598694459878998,0.087471835271016,2588
43380,0.309134492208857,0.5731198393265527,2588
43547,0.43065405649645194,-0.22143626931740878,2588
43591,0.309134492208857,0.5731198393265527,2588
43940,0.309134492208857,0.5731198393265527,2588
44085,-0.42759114395510395,0.2198613626930074,2588
44268,0.021387695111399964,-0.0272308464061371,2588
44296,0.08301674682574171,0.05656919072125954,2588
44620,0.43065405649645194,-0.22143626931740878,2588
44781,0.43065405649645194,-0.22143626931740878,2588
44843,0.43065405649645194,-0.22143626931740878,2588
45039,0.16289710558265197,-0.09999299842900577,2588
45238,-0.48380455545338213,0.2969792985600346,2588
45272,0.16289710558265197,-0.09999299842900577,2588
45291,0.43065405649645194,-0.22143626931740878,2588
45357,0.486247936100669,-0.29847914692352595,2588
45391,0.486247936100669,-0.29847914692352595,2588
45987,0.18783576719356987,-0.04429955853401672,2588
46396,0.43065405649645194,-0.22143626931740878,2588
46448,-0.3110090826241071,-0.21192750599993038,2588
46470,1.226036484805978,0.05320442308561801,2588
46628,0.486247936100669,-0.29847914692352595,2588
46641,0.8657754933040989,0.43915540528016006,2588
46645,0.486247936100669,-0.29847914692352595,2588
46647,0.486247936100669,-0.29847914692352595,2588
46909,0.309134492208857,0.5731198393265527,2588
46929,0.43065405649645194,-0.22143626931740878,2588
47015,-0.42759114395510395,0.2198613626930074,2588
47178,0.43065405649645194,-0.22143626931740878,2588
47197,0.43065405649645194,-0.22143626931740878,2588
47199,-0.42759114395510395,0.2198613626930074,2588
47288,0.43065405649645194,-0.22143626931740878,2588
47292,0.43065405649645194,-0.22143626931740878,2588
47335,0.02672734261862046,0.01821251976108955,2588
47576,0.309134492208857,0.5731198393265527,2588
47635,0.486247936100669,-0.29847914692352595,2588
47661,0.486247936100669,-0.29847914692352595,2588
47840,0.43065405649645194,-0.22143626931740878,2588
47866,0.12598694459878998,0.087471835271016,2588
48084,0.309134492208857,0.5731198393265527,2588
48305,0.04326344418096991,0.03003750011325334,2588
48410,0.43065405649645194,-0.22143626931740878,2588
48430,0.3921512390345987,0.6296890300478123,2588
48465,0.43065405649645194,-0.22143626931740878,2588
48498,-4.244640244016038,2.3918666554948746,2588
48588,0.43065405649645194,-0.22143626931740878,2588
48734,0.309134492208857,0.5731198393265527,2588
48783,0.486247936100669,-0.29847914692352595,2588
48874,0.04326344418096991,0.03003750011325334,2588
48930,-0.7136728774389559,0.36696057336314614,2588
48944,-0.28763055749031036,-0.19969984051779732,2588
48961,-0.38534968227269323,-0.7144189780008525,2588
49090,0.486247936100669,-0.29847914692352595,2588
49099,0.12598694459878998,0.087471835271016,2588
49129,-0.20490705707249027,-0.14226550536003466,2588
49183,0.12598694459878998,0.087471835271016,2588
49201,-0.9767019204050033,1.234278869101161,2588
49229,-0.9113956994084861,0.516840661253042,2588
49273,0.43065405649645194,-0.22143626931740878,2588
49277,0.486247936100669,-0.29847914692352595,2588
49798,0.486247936100669,-0.29847914692352595,2588
49905,-1.1305062164894162,0.6939515955490749,2588
50168,0.309134492208857,0.5731198393265527,2588
50207,0.486247936100669,-0.29847914692352595,2588
50297,0.12598694459878998,0.087471835271016,2588
50312,0.309134492208857,0.5731198393265527,2588
50367,0.14457232301259995,-0.07433705864727005,2588
50383,0.486247936100669,-0.29847914692352595,2588
50441,0.43065405649645194,-0.22143626931740878,2588
50603,0.12598694459878998,0.087471835271016,2588
50666,0.309134492208857,0.5731198393265527,2588
50816,-1.38414021039365,-1.944781049236954,2588
50923,-2.100558630950622,1.28940999370985,2588
50943,0.16289710558265197,-0.09999299842900577,2588
51075,0.16289710558265197,-0.09999299842900577,2588
51149,0.486247936100669,-0.29847914692352595,2588
51219,-1.5719181460977123,0.8082582404447471,2588
51332,0.593551162079104,-0.32142926774641456,2588
51448,0.309134492208857,0.5731198393265527,2588
51631,-0.38534968227269323,-0.7144189780008525,2588
51646,0.309134492208857,0.5731198393265527,2588
51703,0.486247936100669,-0.29847914692352595,2588
51989,-1.7803601121998907,1.0992976846656368,2588
51995,-2.0929917985852593,1.1566244768291631,2588
52004,0.12598694459878998,0.087471835271016,2588
52095,0.12598694459878998,0.087471835271016,2588
52111,0.486247936100669,-0.29847914692352595,2588
52119,-1.7772078004326048,1.0909238452153298,2588
52306,0.02672734261862046,0.01821251976108955,2588
52345,-0.28763055749031036,-0.19969984051779732,2588
52346,0.14457232301259995,-0.07433705864727005,2588
52406,0.9487922401298406,0.4957245960014195,2588
52512,0.14457232301259995,-0.07433705864727005,2588
52636,0.309134492208857,0.5731198393265527,2588
52645,-2.8570417123794916,-0.9110340524373197,2588
52764,0.12598694459878998,0.087471835271016,2588
53101,-0.6963587648968004,-0.9263464840007829,2588
53304,-0.48380455545338213,0.2969792985600346,2588
53364,0.435121436807647,0.6605916745975688,2588
53407,-0.48380455545338213,0.2969792985600346,2588
53679,-0.4530775780487699,-0.3145685245267352,2588
53902,-1.2858364126138602,0.6611590297746084,2588
54014,0.309134492208857,0.5731198393265527,2588
54074,-0.9997546109228079,0.5140597840332849,2588
54097,-0.1984302742098646,-0.13521416407959042,2588
54248,0.27020033156108686,-0.12294311925189438,2588
54465,-1.199733709139131,0.03204656876575839,2588
54478,0.16289710558265197,-0.09999299842900577,2588
54688,0.453706815221457,0.49878278067928267,2588
54693,0.3921512390345987,0.6296890300478123,2588
54978,0.02672734261862046,0.01821251976108955,2588
55076,0.43065405649645194,-0.22143626931740878,2588
55147,0.486247936100669,-0.29847914692352595,2588
55441,0.43065405649645194,-0.22143626931740878,2588
55668,0.43065405649645194,-0.22143626931740878,2588
55765,-0.141509410471252,0.07276215202286868,2588
55880,0.486247936100669,-0.29847914692352595,2588
56193,-0.42759114395510395,0.2198613626930074,2588
56257,0.05865679214556508,-0.07861778423051854,2588
56299,0.43065405649645194,-0.22143626931740878,2588
56434,0.12598694459878998,0.087471835271016,2588
56472,0.435121436807647,0.6605916745975688,2588
56500,-0.16045372493536508,0.0984931500655144,2588
56772,0.5692646829264107,-0.2419099562022664,2588
56925,0.486247936100669,-0.29847914692352595,2588
56992,-0.9997546109228079,0.5140597840332849,2588
57017,0.02672734261862046,0.01821251976108955,2588
57083,0.43065405649645194,-0.22143626931740878,2588
57104,-0.8071553859713991,0.49546544705455475,2588
57158,-1.7772078004326048,1.0909238452153298,2588
57422,0.486247936100669,-0.29847914692352595,2588
57481,0.916901992597121,-0.5199154162409347,2588
57702,0.07763976738167358,0.14394023355075103,2588
57818,-1.1305062164894162,0.6939515955490749,2588
57924,0.02672734261862046,0.01821251976108955,2588
58202,0.14457232301259995,-0.07433705864727005,2588
58228,0.309134492208857,0.5731198393265527,2588
58431,-0.16045372493536508,0.0984931500655144,2588
58482,-0.141509410471252,0.07276215202286868,2588
58581,-0.15385495744550984,-0.28523937222505075,2588
58648,-0.9997546109228079,0.5140597840332849,2588
58831,0.916901992597121,-0.5199154162409347,2588
58922,0.16289710558265197,-0.09999299842900577,2588
58975,0.43065405649645194,-0.22143626931740878,2588
59029,-1.079833911946887,-2.0019578976526495,2588
59213,0.309134492208857,0.5731198393265527,2588
59287,0.12598694459878998,0.087471835271016,2588
59369,-0.28763055749031036,-0.19969984051779732,2588
59503,-0.8129408262277972,-0.49455761530784514,2588
59697,0.556641001095242,-0.1339644340463928,2588
59761,-0.9997546109228079,0.5140597840332849,2588
59812,0.309134492208857,0.5731198393265527,2588
59931,0.12598694459878998,0.087471835271016,2588
60018,0.10452068154428837,0.42998918953001497,2588
60159,0.8783991751352678,0.33120988312428634,2588
60394,-0.15385495744550984,-0.28523937222505075,2588
60598,-0.8071553859713991,0.49546544705455475,2588
60862,-0.4530775780487699,-0.3145685245267352,2588
60887,0.309134492208857,0.5731198393265527,2588
61063,0.486247936100669,-0.29847914692352595,2588
